20080228	r_down
20080304	r_down
20080313	r_down
20080317	r_up
20080320	r_up
20080324	r_up
20080325	r_up
20080328	r_up
20080401	r_down
20080404	r_up
20080407	r_up
20080409	r_down
20080410	r_up
20080411	r_down
20080414	r_down
20080417	r_down
20080423	r_up
20080424	r_down
20080425	r_down
20080506	r_up
20080507	r_down
20080508	r_down
20080515	r_up
20080519	r_up
20080520	r_down
20080521	r_down
20080605	r_up
20080606	r_down
20080610	r_up
20080611	r_down
20080612	r_up
20080613	r_down
20080616	r_down
20080617	r_down
20080701	r_up
20080708	r_down
20080722	r_up
20080723	r_up
20080724	r_down
20080725	r_down
20080804	r_up
20080806	r_up
20080820	r_down
20080827	r_up
20080902	r_up
20080905	r_up
20080923	r_down
20080926	r_up
20081010	r_down
20081014	r_down
20081015	r_down
20081016	r_up
20081022	r_down
20081024	r_down
20081027	r_down
20081103	r_up
20081113	r_up
20081118	r_up
20081120	r_down
20081121	r_up
20081202	r_up
20081217	r_up
20081218	r_up
20081219	r_down
20081223	r_up
20081224	r_up
20090102	r_down
20090109	r_down
20090123	r_up
20090130	r_down
20090203	r_up
20090210	r_down
20090211	r_up
20090213	r_up
20090225	r_down
20090227	r_down
20090318	r_up
20090325	r_up
20090330	r_down
20090402	r_up
20090420	r_down
20090421	r_down
20090422	r_down
20090427	r_up
20090428	r_up
20090501	r_up
20090504	r_down
20090508	r_up
20090511	r_down
20090513	r_up
20090521	r_down
20090602	r_up
20090603	r_down
20090624	r_up
20090626	r_up
20090706	r_up
20090707	r_down
20090708	r_down
20090709	r_down
20090713	r_up
20090721	r_up
20090722	r_down
20090723	r_up
20090803	r_down
20090804	r_up
20090805	r_down
20090806	r_down
20090813	r_down
20090909	r_down
20090910	r_down
20090916	r_up
20091005	r_down
20091006	r_up
20091007	r_up
20091008	r_down
20091009	r_up
20091013	r_down
20091014	r_up
20091023	r_down
20091029	r_up
20091030	r_down
20091102	r_up
20091103	r_down
20091202	r_up
20091204	r_up
20091208	r_down
20091209	r_down
20091210	r_up
20091221	r_up
20091228	r_up
20091229	r_down
20091231	r_down
20100104	r_up
20100106	r_down
20100113	r_up
20100114	r_up
20100126	r_up
20100129	r_down
20100208	r_down
20100209	r_up
20100210	r_up
20100211	r_up
20100212	r_down
20100217	r_up
20100218	r_up
20100223	r_down
20100225	r_up
20100301	r_up
20100304	r_up
20100305	r_up
20100315	r_up
20100316	r_down
20100319	r_up
20100322	r_down
20100330	r_up
20100409	r_up
20100419	r_down
20100422	r_down
20100430	r_up
20100505	r_down
20100512	r_up
20100525	r_down
20100622	r_down
20100623	r_down
20100630	r_down
20100709	r_down
20100716	r_down
20100720	r_up
20100721	r_down
20100722	r_up
20100728	r_down
20100817	r_up
20100818	r_down
20100820	r_up
20100901	r_up
20100907	r_down
20100908	r_down
20100909	r_up
20100914	r_down
20100915	r_up
20100916	r_up
20100927	r_up
20100929	r_down
20101004	r_down
20101007	r_down
20101008	r_down
20101011	r_down
20101018	r_down
20101026	r_down
20101027	r_down
20101101	r_up
20101102	r_up
20101110	r_down
20101202	r_down
20101203	r_down
20101206	r_down
20101208	r_down
20101214	r_up
20101217	r_up
20101220	r_up
20101229	r_up
20101230	r_down
20110111	r_up
20110118	r_down
20110125	r_down
20110209	r_up
20110210	r_down
20110211	r_up
20110215	r_up
20110218	r_down
20110224	r_up
20110225	r_up
20110301	r_down
20110303	r_up
20110304	r_down
20110317	r_up
20110401	r_up
20110405	r_up
20110425	r_down
20110427	r_up
20110428	r_up
20110502	r_up
20110504	r_up
20110506	r_up
20110509	r_up
20110520	r_down
20110607	r_up
20110613	r_up
20110622	r_down
20110623	r_down
20110624	r_up
20110628	r_up
20110701	r_down
20110706	r_up
20110712	r_down
20110719	r_up
20110720	r_down
20110721	r_down
20110722	r_down
20110727	r_down
20110801	r_down
20110804	r_down
20110812	r_up
20110818	r_down
20110826	r_up
20110830	r_up
20110902	r_down
20110906	r_down
20110908	r_down
20110909	r_down
20110914	r_up
20110919	r_down
20110923	r_down
20110926	r_up
20111003	r_down
20111004	r_up
20111011	r_down
20111012	r_up
20111013	r_down
20111014	r_down
20111017	r_down
20111018	r_up
20111027	r_up
20111102	r_up
20111104	r_down
20111107	r_up
20111108	r_up
20111114	r_down
20111117	r_down
20111118	r_down
20111202	r_up
20111212	r_down
20111222	r_up
20120113	r_down
20120117	r_up
20120127	r_down
20120207	r_up
20120208	r_down
20120209	r_down
20120210	r_down
20120228	r_up
20120301	r_down
20120302	r_down
20120321	r_up
20120326	r_up
20120328	r_down
20120329	r_up
