113	-17487258.620890
114	-17485925.591891
115	-17485434.911225
116	-17484948.861298
117	-17484374.217541
118	-17483439.043513
119	-17482859.826836
120	-17482221.460909
121	-17481177.115027
122	-17478327.205455
123	-17477906.332487
124	-17477522.241859
125	-17476677.385015
126	-17475880.742818
127	-17475567.876738
128	-17475203.347365
129	-17474841.384890
130	-17474597.731708
131	-17474317.336020
132	-17474170.616161
133	-17473966.019058
134	-17473784.764142
135	-17473183.757597
136	-17472953.468543
137	-17471416.998849
138	-17467830.867661
139	-17467300.958599
140	-17467102.941148
141	-17466950.329317
142	-17466553.627263
143	-17466250.512857
144	-17466056.376863
145	-17465931.568003
146	-17457121.515594
147	-17437933.673793
148	-17434343.635635
149	-17433477.638688
150	-17433152.689783
151	-17432894.100111
152	-17432719.565372
153	-17432293.181811
154	-17432094.921063
155	-17432001.606426
156	-17431870.332314
157	-17431783.323791
158	-17431669.413179
159	-17431568.758179
160	-17431442.325617
161	-17431307.735300
162	-17431220.402703
163	-17431109.324597
164	-17431008.235975
165	-17430293.674204
166	-17429450.549898
167	-17429286.027544
168	-17429162.773947
169	-17429065.541573
170	-17428980.148021
171	-17427717.686455
172	-17426649.655185
173	-17426492.633865
174	-17426378.680629
175	-17426190.105792
176	-17426074.683979
177	-17425770.397984
178	-17425659.997026
179	-17425575.082414
180	-17425487.421100
181	-17424456.598715
182	-17424223.698968
183	-17423787.265276
184	-17423644.040282
185	-17423544.604934
186	-17423418.258801
187	-17422960.309826
188	-17422807.856028
189	-17422694.466987
190	-17422623.500375
191	-17422445.667686
192	-17422303.588127
193	-17422137.507313
194	-17422060.989621
195	-17421951.743446
196	-17421874.447504
197	-17421649.527365
198	-17420997.008370
199	-17420799.260165
200	-17420684.418702
201	-17420592.759273
202	-17420523.270963
203	-17420432.221096
204	-17420242.095299
205	-17420049.054951
206	-17419963.365602
207	-17358429.437869
208	-17351339.237220
209	-17346428.181034
210	-17345288.504264
211	-17344781.393209
212	-17344621.673461
213	-17344212.636199
214	-17321952.108127
215	-17318449.247382
216	-17318040.434479
217	-17317941.950258
218	-17317824.516878
219	-17317756.908914
220	-17296256.946474
221	-17287293.520500
222	-17287068.558747
223	-17286935.249384
224	-17286817.296804
225	-17286773.318122
226	-17286730.158238
227	-17286652.838670
228	-17286438.006660
229	-17286374.616231
230	-17280673.252909
231	-17278930.302438
232	-17278456.873451
233	-17278368.322742
234	-17278324.896350
235	-17278289.786544
236	-17278260.810629
237	-17278226.612964
238	-17278190.999764
239	-17278150.184996
240	-17278044.347505
241	-17278008.662874
242	-17277971.240426
243	-17277942.158798
244	-17277906.681624
245	-17277850.590589
246	-17277812.534785
247	-17277781.458061
248	-17276844.543096
249	-17275877.584476
250	-17275595.364009
251	-17229546.977956
252	-17208094.980892
253	-17207292.463139
254	-17207094.425520
255	-17206924.862818
256	-17206883.145081
257	-17206777.852219
258	-17206602.925176
259	-17206547.902822
260	-17206506.510639
261	-17206459.264358
262	-17206415.490325
263	-17206363.088866
264	-17206070.607717
265	-17205995.721160
266	-17205878.169382
267	-17205822.831681
268	-17148064.027941
269	-17139050.654987
270	-17138322.383650
271	-17138155.564608
272	-17138014.412732
273	-17137826.995818
274	-17137737.912295
275	-17137681.017396
276	-17137620.232387
277	-17136595.872679
278	-17136185.918369
279	-17135714.186267
280	-17135499.064058
281	-17135449.013997
282	-17135347.722675
283	-17135264.587539
284	-17135210.866118
285	-17135140.300044
286	-17135061.031987
287	-17134869.397358
288	-17134832.358976
289	-17134803.275701
290	-17134768.093088
291	-17134739.134878
292	-17134720.893601
293	-17134694.342714
294	-17134674.015708
295	-17134640.154326
296	-17134613.030673
297	-17134422.907382
298	-17134156.608269
299	-17134070.431026
300	-17134025.511855
301	-17133891.018183
302	-17133490.738612
303	-17133027.023941
304	-17132931.708091
305	-17132902.653075
306	-17132867.588221
307	-17132838.139473
308	-17132808.978593
309	-17132657.140503
310	-17132586.909320
311	-17132559.211946
312	-17132515.255327
313	-17132475.157287
314	-17132446.415417
315	-17132419.006786
316	-17132390.923100
317	-17132365.548079
318	-17132344.530487
319	-17132216.056113
320	-17130705.013041
321	-17130249.390404
322	-17130040.378884
323	-17129995.085594
324	-17129956.810931
325	-17129924.751601
326	-17129789.262381
327	-17129687.289750
328	-17129646.880813
329	-17129616.620421
330	-17129576.680249
331	-17129512.881114
332	-17129459.676502
333	-17129377.919127
334	-17129309.700890
335	-17129248.801329
336	-17129200.410407
337	-17129010.000034
338	-17128636.194207
339	-17128497.648607
340	-17128394.581575
341	-17128365.902445
342	-17128343.118229
343	-17128279.924378
344	-17128195.956324
345	-17128042.789932
346	-17128017.578186
347	-17127990.842327
348	-17127972.265107
349	-17127949.219100
350	-17127925.491934
351	-17127902.841422
352	-17127886.517924
353	-17127854.969949
354	-17127807.284210
355	-17127788.379508
356	-17127773.072110
357	-17127748.909561
358	-17127725.885188
359	-17127707.155360
360	-17127690.483545
361	-17127672.502872
362	-17127652.525135
363	-17127632.711808
364	-17127597.625840
365	-17127396.515580
1	-1158950518.615061
2	-978525849.668566
3	-869141246.879920
4	-783878375.406147
5	-709383790.678845
6	-651710596.128324
7	-598606351.652894
8	-552660815.886063
9	-512508036.727250
10	-479100796.188018
11	-449880080.884019
12	-425490195.824663
13	-404744893.474126
14	-386037101.403930
15	-371164584.090913
16	-358846989.376243
17	-348166759.806689
18	-340469717.322105
19	-333422446.722882
20	-326649503.945693
21	-321141893.897747
22	-315754159.631600
23	-311403085.476570
24	-307556637.886694
25	-304074031.572166
26	-301284758.217837
27	-298072859.231037
28	-295049023.343388
29	-292623632.422105
30	-290570591.122179
31	-288262397.618394
32	-286300331.907205
33	-283783804.257149
34	-282614392.125531
35	-281503525.438707
36	-279746381.491235
37	-277892918.801682
38	-276139341.258505
39	-274457303.966637
40	-273546931.088096
41	-272054762.590558
42	-271465218.565321
43	-270153168.840415
44	-268877043.244063
45	-267976814.627002
46	-266990358.065652
47	-265648898.437030
48	-264596036.419327
49	-263458234.630592
50	-262675549.764721
51	-261567279.132103
52	-260855268.737971
53	-259691769.822533
54	-258586923.546118
55	-257570363.638359
56	-256438965.682045
57	-255803482.518077
58	-254948033.275718
59	-253925852.743530
60	-253054600.244516
61	-252021271.042901
62	-251274060.639232
63	-250383465.015390
64	-249830014.827007
65	-249034119.282545
66	-248669532.084856
67	-247819962.401880
68	-246994697.206618
69	-246125172.863263
70	-245305295.258704
71	-244962215.538825
72	-244230945.006515
73	-243722862.525674
74	-243220384.511778
75	-242572460.576723
76	-242198016.885063
77	-241457692.164567
78	-240618672.909085
79	-240053943.930660
80	-239367534.429737
81	-238934562.136021
82	-238348355.462809
83	-237925373.963567
1	-3841919810.365164
2	-3187771233.939723
3	-2779722609.050074
4	-2579714913.723130
5	-2414261925.158197
6	-2268739301.783460
7	-2152080293.708306
8	-2032169494.107687
9	-1916464483.258153
10	-1815360683.262734
11	-1721925542.702655
12	-1641078036.210989
13	-1568624875.746753
14	-1503638561.783826
15	-1445464607.048682
16	-1390901392.183783
17	-1343336465.837999
18	-1302687895.372371
19	-1265831091.136197
20	-1235917722.427900
21	-1208387891.705860
22	-1180753912.201206
23	-1153285255.021823
24	-1129498195.438195
25	-1108147284.377847
26	-1086212124.776103
27	-1064368704.319377
28	-1045887096.242493
29	-1028507285.202071
30	-1010720765.315540
31	-996842266.306058
32	-982440450.602319
33	-968716478.235650
34	-954992268.462586
35	-943000442.372200
36	-930582070.269012
37	-919125963.828489
38	-909918707.373952
39	-901234554.594836
40	-893531526.467360
41	-885549178.859710
42	-876680986.090901
43	-869521765.858126
44	-862131712.437693
45	-855752086.428656
46	-849307465.776490
47	-843180947.371303
48	-838273628.031528
49	-833570139.081883
50	-828925732.383942
51	-824530598.957589
52	-820466295.188288
53	-816766451.489706
54	-814591789.789741
55	-810379042.794625
56	-807201770.532189
57	-803990972.307266
58	-800117533.301422
59	-796506938.218005
60	-794266754.162478
61	-791292466.881185
62	-788466847.566624
63	-785647586.389516
64	-782838079.337810
65	-781232851.205548
66	-778642670.612741
67	-775539395.754185
68	-773329650.864627
69	-772033489.963957
70	-770449309.533011
71	-768747372.274035
72	-767141265.255295
73	-765587618.333658
74	-764044929.457403
75	-762175542.641702
76	-761031795.887353
77	-759372764.761896
78	-758233290.367033
79	-756903748.544117
