2	***CATEGORICAL***	r_down	r_up
r_down	***BIAS***	-0.9103
r_down	n't	0.843118
r_down	$	0.918566
r_down	's	0.848156
r_down	2008	2.96359
r_down	stocks	-1.22606
r_down	focus	-0.404661
r_down	surge	3.6186
r_down	plan	3.85489
r_down	new	0.577346
r_down	25	-0.0535309
r_down	27	-0.0535309
r_down	surprises	-0.127182
r_down	dive	-0.0535309
r_down	shares	-0.288377
r_down	advisories	-0.127182
r_down	oil	-0.0535309
r_down	sink	-0.0535309
r_down	warning	-1.32452
r_down	profit	-1.74186
r_down	day	-1.41371
r_down	'08	3.77422
r_down	our	3.19279
r_down	week	0.564706
r_down	top	0.564706
r_down	24-28	0.564706
r_down	analysis	0.564706
r_down	2007	-2.20482
r_down	results	4.25939
r_down	fall	-2.10736
r_down	year	-1.41894
r_down	despite	-1.42213
r_down	80	3.85392
r_down	cuts	3.68805
r_down	plunge	3.10708
r_down	ahead	4.32856
r_down	outlook	0.36405
r_down	hit	3.07913
r_down	old	0.361439
r_down	look	0.361439
r_down	nets	0.361439
r_down	rickety	0.361439
r_down	safety	0.361439
r_down	failsafes	0.361439
r_down	seek	0.361439
r_down	73	-2.24088
r_down	company	1.40342
r_down	after	2.21963
r_down	jump	-0.226836
r_down	rises	4.0763
r_down	...	0.275921
r_down	deep	0.431214
r_down	inch	0.431214
r_down	closing	0.431214
r_down	26	-1.28724
r_down	market	-2.93472
r_down	--	-1.28727
r_down	losses	2.62024
r_down	'09	1.25219
r_down	investment	2.62024
r_down	cut	3.3021
r_down	right	-0.318393
r_down	national	-0.318393
r_down	3	-0.318393
r_down	finally	-0.318393
r_down	time	-0.0139143
r_down	1,100	-1.28724
r_down	2009	2.74656
r_down	350	-2.20482
r_down	but	-0.73035
r_down	face	-1.72823
r_down	40	-2.13596
r_down	61	-1.28724
r_down	57	-1.90072
r_down	0.5	3.10707
r_down	''	-0.429273
r_down	amp	-0.429273
r_down	``	-0.429273
r_down	up	2.01152
r_down	s	-0.6436
r_down	8217	-0.6436
r_down	90	-2.20482
r_down	're	-1.28724
r_down	ruling	2.02133
r_down	speech	5.19118
r_down	health-care	-2.11185
r_down	below	2.09073
r_down	rally	2.73303
r_down	hospitals	3.43013
r_down	8.1	0.563144
r_down	reports	1.85139
r_down	spotlight	2.44809
r_down	19	1.92719
r_down	bets	3.54134
r_down	all	-0.0153174
r_down	bank	-0.0153174
r_down	way	-0.0153174
r_down	laugh	-0.0153174
r_down	health-insurance	-2.36764
r_down	care	-4.01587
r_down	cooler	-0.257428
r_down	rise	-0.257428
r_down	see	-0.257428
r_down	strategists	-0.257428
r_down	beach	-0.257428
r_down	drops	3.15849
r_down	proposed	-0.634818
r_down	13	0.451861
r_down	ax	1.0357
r_down	votes	1.0357
r_down	panel	1.0357
r_down	23	-1.28724
r_down	18	-1.85918
r_down	2010	-3.35852
r_down	3.5	3.6545
r_down	'10	3.58021
r_down	flock	3.48583
r_down	indexes	-7.24228
r_down	industry	0.776801
r_down	make	0.776801
r_down	bundle	0.776801
r_down	execs	0.776801
r_down	overhaul	4.76749
r_down	wins	0.315956
r_down	race	0.315956
r_down	election	4.2723
r_down	boosts	0.315956
r_down	38	2.1888
r_down	over	1.03575
r_down	firestorm	1.03575
r_down	faces	1.03575
r_down	5	0.538791
r_down	leads	-1.28652
r_down	troubles	3.10694
r_down	2011	2.00138
r_down	29	-0.469466
r_down	upgrade	-4.1389
r_down	waste	-0.66695
r_down	funds	-0.66695
r_down	9	-0.66695
r_down	1	-3.29999
r_down	42	0.432941
r_down	500	2.26566
r_down	750	3.84512
r_down	7	-1.06288
r_down	've	-0.225115
r_down	uphill	-0.643609
r_down	battle	-0.643609
r_down	53	-2.53666
r_down	premiums	-1.30246
r_down	watch	3.10707
r_down	30	-1.60369
r_down	miss	1.03674
r_down	money	-0.6436
r_down	edition	-0.6436
r_down	39	-0.824584
r_down	points	-0.643613
r_down	health-insurer	-0.643613
r_down	lifts	-2.64244
r_down	'01	-1.28724
r_down	4	-0.273065
r_down	further	-0.597514
r_down	boost	1.69849
r_down	get	1.69849
r_down	canceled	1.12677
r_down	à€˜erroneousà€™	1.12677
r_down	after-hours	1.12677
r_down	sell	1.5536
r_down	bonds	1.5536
r_down	patients	-1.09656
r_down	secret	-1.09656
r_down	careà€™s	-1.09656
r_down	test	-0.429051
r_down	screening	-0.429051
r_down	calling	-0.429051
r_down	9.3	1.143
r_down	beat	-0.304989
r_down	ripple	1.55321
r_down	fears	1.55321
r_down	45,000	0.997072
r_down	2	-1.28724
r_down	extend	0.0750696
r_down	regional	0.0750696
r_down	banks	0.0750696
r_down	downgrade	0.0750696
r_down	talk	0.0750696
r_down	2012	3.83747
r_down	3.8	-3.0543
r_down	1.4	-1.03264
r_down	11	-3.12405
r_down	drags	1.25607
r_down	3.7	-1.28724
r_down	blow	0.543041
r_down	could	0.543041
