2	***CATEGORICAL***	r_down	r_up
r_down	***BIAS***	-0.0328476
r_down	gaining	-0.208787
r_down	's	-0.273952
r_down	would	1.24032
r_down	make	2.64779
r_down	futures	2.24463
r_down	focus	-0.599572
r_down	stay	2.4835
r_down	biggest	-0.208787
r_down	stocks	-2.9469
r_down	declining	-0.208787
r_down	deal	-2.58576
r_down	should	1.84397
r_down	n't	0.458048
r_down	talks	2.79161
r_down	dream	-0.945263
r_down	script	-0.945263
r_down	down	-0.894782
r_down	out	-1.02387
r_down	profit	0.769369
r_down	into	0.578201
r_down	limps	0.578201
r_down	third-quarter	0.578201
r_down	13	-0.915367
r_down	42	1.57841
r_down	53	-1.8905
r_down	25	1.01801
r_down	$	0.557425
r_down	tricks	-0.905813
r_down	treats	-0.905813
r_down	30	-0.930001
r_down	``	1.08183
r_down	surprises	-0.264014
r_down	''	1.08183
r_down	advisories	-0.264014
r_down	11	1.33503
r_down	falls	-5.08574
r_down	1.5	-2.38162
r_down	investors	0.453875
r_down	1.56	0.0949262
r_down	9.5	-2.17421
r_down	stake	-1.21674
r_down	'09	-0.420367
r_down	78	-0.226706
r_down	services	-1.08225
r_down	grow	-1.08225
r_down	--	0.237036
r_down	1.15	-2.68445
r_down	2008	-2.72178
r_down	quietly	0.556377
r_down	raises	0.556377
r_down	another	0.00300833
r_down	920	0.556377
r_down	up	2.27685
r_down	amp	0.228236
r_down	3	0.455153
r_down	2	-2.7528
r_down	you	-2.53958
r_down	19	0.58124
r_down	top	-3.22545
r_down	stories	3.67267
r_down	says	-2.73356
r_down	10	1.14041
r_down	relevance	-0.630196
r_down	put	-0.630196
r_down	test	-0.630196
r_down	intriguing	2.25673
r_down	2010	-0.123846
r_down	'10	0.743338
r_down	lot	0.743338
r_down	prove	0.743338
r_down	backs	3.05166
r_down	o	2.23004
r_down	still	3.28447
r_down	stability	-0.630197
r_down	behind	-0.630197
r_down	puts	-0.630197
r_down	sees	0.915314
r_down	2011	0.345829
r_down	back	3.58444
r_down	report	0.598355
r_down	off	-2.88963
r_down	merger	1.11497
r_down	reassurances	1.11497
r_down	do	-4.49698
r_down	7.4	1.67247
r_down	neutrality	6.92079
r_down	50	-0.971745
r_down	faces	-2.91334
r_down	more	2.70119
r_down	buy	3.03083
r_down	earnings	-4.41256
r_down	food	-0.432886
r_down	summer	-0.432886
r_down	portfolios	-0.432886
r_down	leisure	-0.432886
r_down	picks	-0.432886
r_down	fall	5.83145
r_down	not	0.913062
r_down	6/1	1.67247
r_down	15	-2.78324
r_down	1.4	1.67265
r_down	3.1	-2.17421
r_down	de	2.50388
r_down	good	2.66674
r_down	news	2.11508
r_down	watch	1.16101
r_down	traffic	4.38588
r_down	plan	-2.60841
r_down	high	0.743313
r_down	conglomerates	0.743313
r_down	flying	0.743313
r_down	anchor	1.41881
r_down	closer	0.834617
r_down	acquiring	0.834617
r_down	inches	0.834617
r_down	give	-4.18176
r_down	2000	-2.16426
r_down	...	1.95361
r_down	legacy	-1.86597
r_down	problem	-2.1672
r_down	2.1	0.931148
r_down	accelerates	0.354985
r_down	dive	0.354985
r_down	yields	0.354985
r_down	debt	0.354985
r_down	binge	0.354985
r_down	political	4.04181
r_down	18	-0.928958
r_down	impasse	-0.541107
r_down	moves	-0.541107
r_down	five	-0.541107
r_down	day	-0.541107
r_down	8.2	-1.16812
r_down	technical	2.58878
r_down	muscle	2.58878
r_down	34	-2.72178
r_down	life	0.557523
r_down	cutting	0.557523
r_down	fighting	0.557523
r_down	staff	0.557523
r_down	2.4	1.67247
r_down	app	-2.22083
r_down	|	-2.62227
r_down	takeovers	-1.42802
r_down	chance	-1.42802
r_down	early	2.39965
r_down	live	-2.16483
r_down	51	-1.06602
r_down	lift	-1.06602
r_down	500,000	1.13552
r_down	gorilla	-2.16426
r_down	several	1.81725
r_down	sold	1.81725
r_down	fourth	1.81725
r_down	results	-1.16674
r_down	6.6	-0.912288
r_down	best	-3.47284
r_down	case	2.32914
r_down	makes	-0.099152
r_down	takes	1.72552
r_down	fate	1.24879
r_down	surge	0.625975
r_down	video	0.625975
r_down	position	0.625975
r_down	grows	0.625975
r_down	wins	-2.20165
r_down	shows	3.81073
r_down	exit	1.24493
r_down	blue	0.625974
r_down	wrong	0.625974
r_down	went	0.625974
r_down	chips	0.625974
r_down	brings	0.59168
r_down	time	-1.23463
r_down	big	-1.24789
r_down	noble	-0.150831
r_down	failure	-0.150831
r_down	9	1.19723
r_down	shine	0.557482
r_down	idea	0.557482
r_down	afternoon	0.557482
r_down	resurfaces	0.557482
r_down	succeeds	2.23004
r_down	forges	0.334576
r_down	season	0.334576
r_down	introduce	0.334576
r_down	control	2.44374
r_down	no	-0.615954
r_down	dies	-0.615954
r_down	took	-0.615954
r_down	cost	-0.615954
r_down	65	-0.615954
r_down	improbable	1.115
r_down	icon	1.115
r_down	call	-0.516318
r_down	vet	-0.516318
r_down	right	-0.516318
r_down	hiring	-0.516318
r_down	place	0.625974
r_down	never	0.625974
r_down	can	0.625974
r_down	take	0.625974
r_down	redux	-1.03264
r_down	statement	-1.03264
r_down	calls	0.827569
r_down	doesnà€™t	1.11501
r_down	worry	1.11501
r_down	returns	-3.22506
r_down	tough	-3.36163
r_down	joke	-0.680077
r_down	youà€™re	-0.680077
r_down	think	-0.680077
r_down	fits	2.23004
r_down	23	0.62497
r_down	fans	1.87596
r_down	business	1.87596
r_down	deals	0.743338
r_down	drives	0.743338
r_down	ahead	0.743338
r_down	ready	-0.721462
r_down	start	-0.721462
r_down	9/11	-0.721462
r_down	manager	-0.541107
r_down	slow	-0.541107
r_down	lane	-0.541107
r_down	cruises	-0.541107
r_down	athletes	-0.432886
r_down	thousands	-0.432886
r_down	college	-0.432886
r_down	worth	-0.432886
r_down	hundreds	-0.432886
r_down	soccer	-0.721495
r_down	alongside	-0.721495
r_down	pushes	-0.721495
r_down	doomed	2.50388
r_down	training	-0.0204523
r_down	preseason	-0.0204523
r_down	vows	-0.0204523
r_down	cancels	-0.0204523
r_down	games	-0.0204523
r_down	respect	2.22998
r_down	1.1	2.23004
r_down	2012	-2.51623
r_down	exploitation	-0.72145
r_down	again	-0.72145
r_down	mutual	-0.72145
r_down	8.5	-0.875994
r_down	execà€™s	-0.875994
r_down	departure	-0.875994
r_down	bless	-0.875994
r_down	315	-0.875994
r_down	500	-0.875994
r_down	ratings	1.31602
r_down	ads	-1.84164
r_down	joins	-2.16426
r_down	record	1.115
r_down	audience	1.115
r_down	crowd	0.7304
r_down	third-biggest	0.7304
r_down	3,000	-0.432885
r_down	use	-0.432885
r_down	break	-0.432885
r_down	nears	-0.432885
r_down	wings	-0.432885
r_down	far	1.11503
r_down	goes	1.11503
r_down	sweet	0.557523
r_down	land	0.557523
r_down	spot	0.557523
r_down	shifting	0.557523
