2	***CATEGORICAL***	r_up	r_down
r_up	***BIAS***	-0.063346
r_up	's	0.12533
r_up	tea	1.06766
r_up	leaves	1.06766
r_up	8	2.43463
r_up	stocks	-0.591804
r_up	lead	-2.48899
r_up	could	-0.724685
r_up	futures	-4.9275
r_up	focus	3.45529
r_up	stock	2.3785
r_up	technical	-0.71129
r_up	reach	-0.71129
r_up	crossroads	-0.71129
r_up	takes	-2.16548
r_up	estimates	-2.61933
r_up	shares	0.754186
r_up	but	0.640418
r_up	margin	-0.99334
r_up	buck	2.38388
r_up	6	1.53617
r_up	menu	-4.29691
r_up	new	-0.257919
r_up	shift	2.6899
r_up	8.5	2.7377
r_up	surprises	-1.24548
r_up	advisories	-1.24548
r_up	sales	1.65858
r_up	sharply	-3.44137
r_up	lower	1.40824
r_up	61	-2.13355
r_up	help	2.53963
r_up	not	0.414019
r_up	food	0.0744907
r_up	up	2.31966
r_up	n't	-0.352954
r_up	your	3.39501
r_up	bottom	1.78646
r_up	48	-2.25918
r_up	vacillate	0.000117965
r_up	strength	2.26197
r_up	shows	0.000117965
r_up	11	-2.81042
r_up	spotlight	1.56501
r_up	$	-0.399171
r_up	1.1	-1.98545
r_up	timing	-1.96016
r_up	catch	-1.96016
r_up	edge	0.807033
r_up	growth	0.166483
r_up	strong	-0.744589
r_up	staying	0.489301
r_up	into	0.178008
r_up	next	0.489301
r_up	defensive	0.489301
r_up	require	0.489301
r_up	1	1.80103
r_up	rise	-1.71585
r_up	time	4.95446
r_up	deal	0.138465
r_up	higher	-2.87623
r_up	2008	2.26083
r_up	over	2.19645
r_up	corporate	0.893534
r_up	'09	1.73377
r_up	2009	-1.35508
r_up	warns	-3.58224
r_up	8217	2.90732
r_up	may	-2.52484
r_up	down	-3.34642
r_up	bright	-0.54224
r_up	quarter	0.0876088
r_up	23	3.23773
r_up	vs.	3.31886
r_up	suffer	-0.781147
r_up	300	-0.781147
r_up	shutter	-0.781147
r_up	bond-fund	-0.781147
r_up	stores	-0.781147
r_up	buying	-0.781147
r_up	redemption	-0.753095
r_up	hour	-0.753095
r_up	need	-0.753095
r_up	10	0.5517
r_up	same-store	-6.4817
r_up	surge	-4.45117
r_up	pact	-0.465032
r_up	loan	-0.465032
r_up	million	-0.465032
r_up	425	-0.465032
r_up	50	2.26083
r_up	strategy	1.74382
r_up	stronger	0.532344
r_up	drops	0.189551
r_up	make-up	0.189551
r_up	industrials	0.189551
r_up	doubts	0.189551
r_up	undermine	0.189551
r_up	board	3.87792
r_up	hourly	-0.489975
r_up	employees	-0.489975
r_up	2	-0.263645
r_up	awards	-0.489975
r_up	better	-2.11655
r_up	good	3.07644
r_up	rises	-2.70649
r_up	averaging	-0.711285
r_up	converts	-0.711285
r_up	skeptical	-0.711285
r_up	data	2.22027
r_up	calls	1.30743
r_up	one	0.874056
r_up	charge	0.533788
r_up	filing	0.533788
r_up	puts	0.533788
r_up	revamp	0.533788
r_up	shoppers	0.769828
r_up	retain	0.769828
r_up	its	0.720819
r_up	impact	-0.601862
r_up	5.1	-3.27044
r_up	exchange	-0.601862
r_up	rates	-0.601862
