2	***CATEGORICAL***	r_down	r_up
r_down	***BIAS***	-0.0962175
r_down	financials	2.52061
r_down	boost	2.43854
r_down	dollar	2.38893
r_down	should	-2.48934
r_down	growth	3.77137
r_down	close	-4.85627
r_down	stocks	1.24662
r_down	profit	-1.8537
r_down	6	0.719409
r_down	biggest	-2.08734
r_down	stock	-2.4072
r_down	's	-0.0973541
r_down	focus	-0.234689
r_down	lift	2.72632
r_down	strong	-3.08077
r_down	19	-0.138765
r_down	futures	0.284274
r_down	banks	-0.874694
r_down	view	1.69685
r_down	rally	2.16929
r_down	$	-0.498987
r_down	45	1.99811
r_down	rise	-3.4517
r_down	falls	0.355055
r_down	4.7	2.29353
r_down	buy	3.58155
r_down	11	1.52041
r_down	losses	-3.36632
r_down	data	0.649895
r_down	says	-2.46725
r_down	more	-0.145181
r_down	2nd	-1.91956
r_down	price	3.70633
r_down	38	-2.10089
r_down	inflation	1.10651
r_down	surprises	-1.02173
r_down	08	1.76767
r_down	advisories	-1.02173
r_down	after	0.204763
r_down	n't	-0.220145
r_down	10	-1.62554
r_down	our	-1.72852
r_down	woes	-2.11171
r_down	may	-0.689497
r_down	not	-4.96573
r_down	220,000	-2.10089
r_down	23	0.0929081
r_down	rebound	4.05211
r_down	new	3.07323
r_down	seek	2.43908
r_down	3	3.04291
r_down	250,000	1.51518
r_down	+30	-0.572977
r_down	40	-1.52797
r_down	4th	2.51326
r_down	140	-0.801249
r_down	1st	-0.801249
r_down	amp	-3.97188
r_down	selling	-0.220677
r_down	reportedly	-0.220677
r_down	rights	-0.220677
r_down	venues	-0.220677
r_down	naming	-0.220677
r_down	22	-1.6027
r_down	nutrition	-0.220679
r_down	hero	-0.220679
r_down	sports	-0.220679
r_down	villain	-0.220679
r_down	path	-0.220679
r_down	2008	-2.00352
r_down	into	1.71218
r_down	2.4	2.88214
r_down	energy	0.120089
r_down	juice	-1.92269
r_down	bids	0.94963
r_down	mixed	4.9721
r_down	7.2	2.29353
r_down	door	-2.85537
r_down	500	0.693476
r_down	panic	-2.75366
r_down	bailout	3.15903
r_down	spotlight	2.76265
r_down	ends	0.516241
r_down	off	1.84331
r_down	stake	2.46704
r_down	fall	3.78177
r_down	boosts	-0.450033
r_down	8.50	-1.10391
r_down	mount	0.0337263
r_down	late	0.0337263
r_down	prices	0.0337263
r_down	shop	-0.936285
r_down	bear	-0.936285
r_down	health	-0.936285
r_down	4	1.20714
r_down	...	2.9189
r_down	177	2.29353
r_down	eacute	-1.41366
r_down	4.9	0.703686
r_down	year-end	0.261768
r_down	small-cap	0.261768
r_down	bounce	0.261768
r_down	bet	0.261768
r_down	''	0.5684
r_down	``	0.5684
r_down	end	-2.39865
r_down	holiday	-0.948748
r_down	their	-0.700297
r_down	tighten	-0.700297
r_down	belts	-0.700297
r_down	downtrend	1.04706
r_down	s	0.662631
r_down	8217	0.662631
r_down	withdraws	2.39099
r_down	plan	2.62674
r_down	but	-1.8065
r_down	rises	-0.523388
r_down	financial	1.55903
r_down	7.9	2.29353
r_down	650,000	4.53573
r_down	payrolls	-4.85971
r_down	2	-1.45663
r_down	additional	2.12479
r_down	plans	2.12479
r_down	undermine	-5.42015
r_down	onslaught	-0.705342
r_down	companies	2.66817
r_down	can	-3.26174
r_down	learn	-0.705342
r_down	things	1.14678
r_down	few	1.14678
r_down	correct	0.764511
r_down	campaign	0.764511
r_down	'misleading	0.764511
r_down	costs	4.97813
r_down	drops	0.843165
r_down	averaging	0.7645
r_down	converts	0.7645
r_down	skeptical	0.7645
r_down	39	2.29353
r_down	over	-2.86425
r_down	'09	2.8895
r_down	5	0.345717
r_down	bonds	-2.16834
r_down	2009	1.89899
r_down	ideas	-4.0385
r_down	1	-1.6027
r_down	week	0.87513
r_down	43	0.87513
r_down	numbers	0.87513
r_down	sights	-1.1158
r_down	fade	-1.1158
r_down	doubts	-1.1158
r_down	beating	0.764501
r_down	rivals	0.764501
r_down	larger	0.764501
r_down	largest	0.22274
r_down	7.8	0.22274
r_down	bottlers	0.22274
r_down	effect	2.29353
r_down	drift	-1.37081
r_down	dawn	-1.37081
r_down	drive	1.50936
r_down	27.6	-1.50492
r_down	adds	2.05763
r_down	raises	0.824538
r_down	like	-2.84811
r_down	payout	0.764532
r_down	found	0.764532
r_down	stock-market	0.764532
r_down	soccer	-2.84814
r_down	activist	1.19545
r_down	goes	1.19545
r_down	18	-0.0483018
r_down	-9	-2.82032
r_down	equities	-0.525222
r_down	value	-0.525222
r_down	some	-0.525222
r_down	carnage	-0.525222
r_down	holdings	0.829376
r_down	wealth	0.829376
r_down	details	0.829376
r_down	hopes	0.654866
r_down	firms	0.0417703
r_down	cash	0.361062
r_down	taps	-1.62488
r_down	quality	-1.62488
r_down	8.1	0.997128
r_down	3.4	-1.50492
r_down	41	-0.789049
r_down	package	-0.789049
r_down	security-tabs	-5.88147
r_down	both	-1.76847
r_down	appeals	-0.178748
r_down	angels	-0.178748
r_down	dividend	3.33826
r_down	best	1.71281
r_down	fewer	-1.62507
r_down	good-quality	-1.62507
r_down	vs.	0.67557
r_down	slogans	1.14678
r_down	advertising	1.14678
r_down	watch	-0.127089
r_down	officials	-0.21457
r_down	games	-0.21457
r_down	suspends	-0.21457
r_down	42	-1.09034
r_down	dividend-paying	-1.11583
r_down	consider	-1.11583
r_down	roster	-1.11583
r_down	gold	-1.05043
r_down	silver	-1.05043
r_down	deflation	-3.59061
r_down	're	3.75079
r_down	money-manager	0.620912
r_down	list	0.620912
r_down	21	4.33726
r_down	12	2.39095
r_down	cutting-edge	-2.10092
r_down	4.5	-1.6027
r_down	certainty	-0.651943
r_down	than	-0.651943
r_down	hope	-0.651943
r_down	business	3.04078
r_down	'11	3.29054
r_down	3.7	-1.6027
r_down	2011	-1.50742
r_down	12000	2.29353
r_down	pushes	-4.01811
r_down	tips	-1.11583
r_down	picking	-1.11583
r_down	winning	-1.11583
r_down	last	-1.00178
r_down	leg	-1.00178
r_down	spot	-0.170308
r_down	strikes	-0.170308
r_down	past	-0.170308
r_down	fans	-0.170308
r_down	advertisers	-0.170308
r_down	quarter	-1.07166
r_down	lead	-1.07166
r_down	portfolio	-0.302712
r_down	your	-0.302712
r_down	positive	-0.667831
r_down	claw	-0.667831
r_down	territory	-0.667831
r_down	doldrums	-1.05045
r_down	summer	-1.05045
r_down	100	-2.62649
r_down	100-plus	2.29353
r_down	115	2.29353
r_down	200	1.14678
r_down	65	1.14678
r_down	cubicle	0.764524
r_down	office	0.764524
r_down	goodbye	0.764524
r_down	marketing	-0.700297
r_down	superstar	-0.700297
r_down	next	-0.700297
r_down	2012	-0.873685
r_down	default	0.573388
r_down	safe	0.573388
r_down	haven	0.573388
r_down	event	0.573388
r_down	supercycle	0.48697
r_down	one	0.48697
r_down	fan	0.48697
r_down	making	0.48697
r_down	marketà€™s	0.528551
r_down	other	0.528551
r_down	shoe	0.528551
r_down	storms	1.14678
r_down	hatches	1.14678
r_down	vaudeville	-2.10084
r_down	safest	0.349218
r_down	six	0.349218
r_down	around	0.349218
r_down	doesnà€™t	2.29353
r_down	now	0.523523
r_down	cheap	0.523523
r_down	7	2.29353
r_down	6.7	2.8895
r_down	premium	-2.10093
r_down	1.2	-1.6027
r_down	trip	0.00184976
r_down	13,000	2.29353
r_down	choice	-0.700295
r_down	obvious	-0.700295
