2	***CATEGORICAL***	r_down	r_up
r_down	***BIAS***	-0.0614419
r_down	7.4	2.25868
r_down	lower	3.5231
r_down	drug	-1.14894
r_down	lead	-2.60284
r_down	's	-0.329354
r_down	$	-0.0738697
r_down	climb	-4.64843
r_down	auction-rate	-2.42226
r_down	could	-2.23765
r_down	market	0.18301
r_down	million	1.33095
r_down	11.3	1.33095
r_down	13.5	-1.98946
r_down	hit	2.55035
r_down	study	1.19368
r_down	shares	-0.227705
r_down	gain	-1.02331
r_down	risks	-1.09365
r_down	shows	-1.09365
r_down	eacute	2.58707
r_down	12	2.33159
r_down	write-downs	-1.06717
r_down	banks	-1.06717
r_down	focus	-0.514067
r_down	sell	-10.1587
r_down	gains	4.61229
r_down	profit	0.475082
r_down	mixed	1.89188
r_down	dive	0.621578
r_down	resign	0.621578
r_down	makers	0.621578
r_down	profits	0.621578
r_down	+1.65	-2.06192
r_down	gaining	0.0730079
r_down	biggest	0.0730079
r_down	declining	0.0730079
r_down	four	-0.497161
r_down	ride	-0.497161
r_down	'horsemen	-0.497161
r_down	consumer-electronics	-0.497161
r_down	15	1.49243
r_down	downgrade	4.95337
r_down	higher	-2.69424
r_down	haven	1.12933
r_down	care	1.12933
r_down	'07	-2.13523
r_down	...	-2.29376
r_down	rally	-2.60992
r_down	cancer-drug	0.128728
r_down	data	2.78969
r_down	telecoms	-4.57767
r_down	slide	3.18603
r_down	into	-1.45835
r_down	dips	2.60005
r_down	dollar	2.60005
r_down	stoke	-4.987
r_down	'08	2.92791
r_down	basement	1.23868
r_down	bargains	1.23868
r_down	financial	-1.65597
r_down	boost	-1.63229
r_down	surprises	0.118023
r_down	after	-0.709357
r_down	but	-0.944507
r_down	slides	1.26543
r_down	advisories	0.118023
r_down	go	3.00622
r_down	bid	-2.04655
r_down	70	0.278251
r_down	amid	-1.36535
r_down	1.7	-1.40339
r_down	meltdown	-1.80644
r_down	gets	2.88165
r_down	another	-0.273806
r_down	talks	-0.59987
r_down	red	4.84332
r_down	midday	0.851869
r_down	spotlight	2.35026
r_down	use	-0.505715
r_down	blood-clot	-0.505715
r_down	watchdog	-0.505715
r_down	pill	-0.505715
r_down	ahead	-1.69911
r_down	report	-0.949183
r_down	billion	3.02166
r_down	n't	-1.17295
r_down	1	-1.53903
r_down	6.5	2.50371
r_down	afternoon	-0.750329
r_down	south	3.47737
r_down	swings	-1.61341
r_down	14	-2.16665
r_down	--	1.77971
r_down	tumbles	0.57325
r_down	than	-1.24649
r_down	rocket	4.68758
r_down	''	-0.603583
r_down	``	-0.603583
r_down	2009	3.31442
r_down	5	-0.834703
r_down	10	-2.26564
r_down	1,000	-2.13523
r_down	2003	2.33159
r_down	money	1.05957
r_down	warns	2.78838
r_down	800	2.25868
r_down	send	1.24437
r_down	lows	1.24437
r_down	8217	4.33841
r_down	2	-0.360741
