2	***CATEGORICAL***	r_up	r_down
r_up	***BIAS***	-0.602922
r_up	sectors	1.26872
r_up	market	0.667788
r_up	higher	3.72488
r_up	copper	-2.1558
r_up	metals	-2.63427
r_up	deal	0.560056
r_up	attempts	0.560056
r_up	future	0.560056
r_up	fail	0.560056
r_up	if	0.560056
r_up	$	1.30364
r_up	110	0.192774
r_up	long-term	-1.27427
r_up	run	-0.60255
r_up	focus	1.55752
r_up	bullish	-1.27427
r_up	gaining	0.383803
r_up	declining	0.383803
r_up	rough	-0.53136
r_up	times	-0.53136
r_up	sees	-0.53136
r_up	surprises	0.20113
r_up	advisories	0.20113
r_up	power	3.40125
r_up	energy	3.32742
r_up	oil	-2.8935
r_up	rise	-0.556391
r_up	record	0.344989
r_up	380	-2.89785
r_up	look	-1.53956
r_up	data	-2.50935
r_up	favors	1.98943
r_up	120,000	2.80037
r_up	dollar	0.302442
r_up	lows	3.40581
r_up	peaked	-0.39853
r_up	sell-off	-0.39853
r_up	spurs	-0.39853
r_up	talk	-0.39853
r_up	raises	-5.18096
r_up	after	3.03129
r_up	tea	-0.79706
r_up	leaves	-0.79706
r_up	13	-1.59404
r_up	stake	-0.579588
r_up	million	-0.579588
r_up	ethics	-0.579588
r_up	sells	-0.579588
r_up	grounds	-0.579588
r_up	again	-0.797004
r_up	explodes	-0.797004
r_up	economic	-2.39198
r_up	20	-2.89799
r_up	75	-2.89785
r_up	over	2.77145
r_up	fund	-2.76781
r_up	recovers	0.887462
r_up	slide	0.887462
r_up	seven-day	0.887462
r_up	'03	-1.59404
r_up	586	-1.05042
r_up	billion	-1.05042
r_up	losers	-1.05042
r_up	boost	-1.05042
r_up	11	-2.43332
r_up	sinking	0.933481
r_up	cities	0.933481
r_up	bottom	0.933481
r_up	futures	1.02473
r_up	back	-1.16917
r_up	stock	-3.82667
r_up	news	-1.19597
r_up	technical	1.00367
r_up	positive	1.00367
r_up	2009	-0.210821
r_up	tone	1.00367
r_up	results	4.38442
r_up	amp	4.21139
r_up	96	-1.07616
r_up	spotlight	-1.59404
r_up	do	2.80047
r_up	break	2.88128
r_up	'09	2.88115
r_up	leg	-0.0298632
r_up	next	-0.0298632
r_up	'll	-1.59404
r_up	8.9	-0.79706
r_up	9.7	-0.79706
r_up	5.8	2.80037
r_up	57	-2.48469
r_up	66	-2.48469
r_up	funds	6.43788
r_up	en	0.933452
r_up	d	0.933452
r_up	con	0.933452
r_up	posts	2.44114
r_up	4.8	-1.59399
r_up	recovery	1.91747
r_up	effect	-1.59404
r_up	high	0.947325
r_up	hits	0.947325
r_up	slumps	0.25951
r_up	drive	0.498821
r_up	themes	0.498821
r_up	forward	0.498821
r_up	streak	2.82918
r_up	new	0.600591
r_up	1,100	1.49658
r_up	expected	0.93345
r_up	climbing	0.93345
r_up	keep	0.93345
r_up	notches	-1.89727
r_up	closes	-0.398527
r_up	reacts	-0.398527
r_up	world	-0.398527
r_up	1.5	-0.398527
r_up	catches	-0.788015
r_up	projects	-0.788015
r_up	overseas	-0.788015
r_up	praise	-0.788015
r_up	wins	-0.398528
r_up	tech	-0.398528
r_up	decade	-0.398528
r_up	loses	-0.398528
r_up	best-	1.50557
r_up	worst-performing	1.50557
r_up	follow	0.933434
r_up	industrial	0.933434
r_up	financials	0.933434
r_up	gain	3.52128
r_up	rockets	-0.79706
r_up	discovery	-0.79706
r_up	2010	1.08827
r_up	barometer	-0.865126
r_up	gains	2.87661
r_up	predicts	-0.865126
r_up	analyst	-1.79179
r_up	volatility	-1.79179
r_up	concerns	-0.998265
r_up	2.4	-0.998265
r_up	wall	1.98715
r_up	climb	1.98715
r_up	worry	1.98715
r_up	platinum	-1.49893
r_up	highs	-1.49893
r_up	spending	-0.531346
r_up	deals	-0.531346
r_up	transport	-0.531346
r_up	buck	0.532817
r_up	two	0.532817
r_up	upgrades	0.532817
r_up	rides	0.532817
r_up	9	1.44835
r_up	zooms	-3.93453
r_up	5.5	1.77387
r_up	struggles	-0.797052
r_up	escape	-0.797052
r_up	gold	2.93689
r_up	2.5	2.80037
r_up	5th	2.80037
r_up	global	-2.34132
r_up	tricks	-0.531364
r_up	political	-0.531364
r_up	treats	-0.531364
r_up	but	3.24313
r_up	2011	-1.26819
r_up	stocksà€™	-0.371698
r_up	pits	1.05734
r_up	land	1.05734
r_up	dividends	1.05734
r_up	7	-1.25356
r_up	end	-0.318834
r_up	weak	-0.318834
r_up	drug	-0.318834
r_up	'12	-0.318834
r_up	'11	-0.318834
r_up	battle	-1.59404
r_up	n't	0.498829
r_up	=	0.498829
r_up	25	0.498829
r_up	warning	2.80044
r_up	third	-0.755062
r_up	anniversary	-0.755062
r_up	should	-0.755062
r_up	nuclear	0.0141923
r_up	renaissance	0.0141923
r_up	raise	2.47791
r_up	stakes	2.47791
r_up	weaker	0.363617
r_up	settle	0.363617
r_up	8	-1.59411
r_up	crash	2.80033
r_up	not	-0.407487
r_up	causing	-0.407487
r_up	weakness	-0.407487
r_up	money	-1.02206
r_up	making	-1.02206
r_up	moves	-1.02206
r_up	1600	-2.89785
r_up	51	-1.17057
r_up	70	2.80037
r_up	moment	-0.610132
r_up	eureka	-0.610132
r_up	avoid	-0.162992
r_up	rest	-0.162992
r_up	coal	-0.796939
r_up	woes	-0.796939
r_up	2012	-1.59408
r_up	4.7	-0.921401
r_up	rocks	-1.59317
r_up	4	-2.89785
