2	***CATEGORICAL***	r_up	r_down
r_up	***BIAS***	-0.0718582
r_up	's	0.142701
r_up	tea	1.06324
r_up	leaves	1.06324
r_up	8	2.41071
r_up	stocks	-0.59521
r_up	lead	-2.51905
r_up	could	-0.730024
r_up	futures	-4.94766
r_up	focus	3.43421
r_up	stock	2.37878
r_up	technical	-0.708454
r_up	reach	-0.708454
r_up	crossroads	-0.708454
r_up	takes	-2.15562
r_up	estimates	-2.5331
r_up	shares	0.768349
r_up	but	0.620704
r_up	margin	-1.06766
r_up	buck	2.39382
r_up	6	1.52734
r_up	menu	-4.24985
r_up	new	-0.351464
r_up	shift	2.69846
r_up	8.5	2.69326
r_up	surprises	-1.24602
r_up	advisories	-1.24602
r_up	sales	1.68091
r_up	sharply	-3.40688
r_up	lower	1.37279
r_up	61	-2.1253
r_up	help	2.50701
r_up	not	0.429189
r_up	food	0.103746
r_up	up	2.31642
r_up	n't	-0.35412
r_up	your	3.3972
r_up	bottom	1.79353
r_up	48	-2.26768
r_up	vacillate	0.391336
r_up	strength	1.48771
r_up	shows	0.391336
r_up	11	-2.85583
r_up	spotlight	1.56405
r_up	$	-0.398431
r_up	1.1	-2.01266
r_up	timing	-1.9594
r_up	catch	-1.9594
r_up	edge	0.826236
r_up	growth	0.204963
r_up	strong	-0.775399
r_up	staying	0.482644
r_up	into	0.195162
r_up	next	0.482644
r_up	defensive	0.482644
r_up	require	0.482644
r_up	1	1.79776
r_up	rise	-1.73651
r_up	time	4.97265
r_up	deal	0.122329
r_up	higher	-2.86981
r_up	2008	2.26975
r_up	over	2.21285
r_up	corporate	0.883419
r_up	'09	1.74332
r_up	2009	-1.34578
r_up	warns	-3.59325
r_up	8217	2.91758
r_up	may	-2.52366
r_up	down	-3.33435
r_up	bright	-0.543676
r_up	quarter	0.101613
r_up	23	3.22562
r_up	vs.	3.32361
r_up	suffer	-0.937903
r_up	300	-0.937903
r_up	shutter	-0.937903
r_up	stores	-0.937903
r_up	buying	-0.937903
r_up	redemption	-0.755998
r_up	hour	-0.755998
r_up	need	-0.755998
r_up	10	0.554588
r_up	same-store	-6.51343
r_up	surge	-4.45468
r_up	pact	-0.467481
r_up	loan	-0.467481
r_up	million	-0.467481
r_up	425	-0.467481
r_up	50	2.26975
r_up	strategy	1.75093
r_up	stronger	0.419028
r_up	drops	0.232522
r_up	industrials	0.232522
r_up	doubts	0.232522
r_up	undermine	0.232522
r_up	board	3.8867
r_up	employees	-0.719793
r_up	2	-0.2876
r_up	awards	-0.719793
r_up	better	-2.10757
r_up	good	3.05834
r_up	rises	-2.71998
r_up	averaging	-0.708457
r_up	converts	-0.708457
r_up	skeptical	-0.708457
r_up	data	2.19407
r_up	calls	1.31057
r_up	one	0.860044
r_up	charge	0.531579
r_up	filing	0.531579
r_up	puts	0.531579
r_up	revamp	0.531579
r_up	shoppers	0.778511
r_up	retain	0.778511
r_up	its	0.711562
r_up	impact	-0.559511
r_up	5.1	-3.42119
r_up	exchange	-0.559511
r_up	rates	-0.559511
r_up	analyst	2.32624
r_up	wild	-0.837171
r_up	card	-0.837171
r_up	disclosure	-0.45363
r_up	illustrates	-0.45363
r_up	dance	-0.45363
r_up	pay	-0.45363
r_up	suit	-0.45363
r_up	fire	0.756361
r_up	under	0.756361
r_up	coming	0.756361
r_up	recipes	0.242124
r_up	changes	0.242124
r_up	recovery	-3.08541
r_up	late	-4.80345
r_up	inks	1.07367
r_up	supply	1.07367
r_up	numbers	3.37871
r_up	slips	-8.54837
r_up	black	-1.13403
r_up	back	-1.13403
r_up	4.3	2.20917
r_up	5.8	-2.1253
r_up	works	2.39685
r_up	work	2.39685
r_up	mark	0.505275
r_up	2.2	-5.62086
r_up	26	0.973053
r_up	effect	-2.1253
r_up	themes	-0.60554
r_up	forward	-0.60554
r_up	drive	-0.60554
r_up	exposes	-0.531355
r_up	sleuth	-0.531355
r_up	winners	-0.531355
r_up	traps	-0.531355
r_up	economic	2.48423
r_up	start	5.55156
r_up	2010	-0.45465
r_up	gold	5.07742
r_up	top	2.90716
r_up	lapse	-4.79294
r_up	fall	-1.6938
r_up	live	0.823118
r_up	name	0.823118
r_up	4.5	-1.86967
r_up	firms	-2.08055
r_up	2.7	-2.1253
r_up	savior	2.26952
r_up	led	-2.08239
r_up	worst-on-record	-0.388875
r_up	snared	-2.1253
r_up	4.8	1.11435
r_up	price	-5.55542
r_up	streak	1.43916
r_up	own	-1.32657
r_up	deeper	1.13454
r_up	digging	1.13454
r_up	0.3	2.12676
r_up	security-tabs	3.96291
r_up	13	2.4421
r_up	returns	-4.62855
r_up	summer	2.20748
r_up	clean	-1.06269
r_up	comes	-1.06269
r_up	threaten	-2.16631
r_up	warnings	-2.16631
r_up	1982	-2.26768
r_up	large	0.920624
r_up	caps	0.920624
r_up	expected	0.0805684
r_up	watch	2.43951
r_up	3	-3.209
r_up	12.26	-2.1253
r_up	gain	3.19704
r_up	7	-1.33712
r_up	ahead	-2.19085
r_up	28	2.12676
r_up	firm	0.756361
r_up	shut	0.756361
r_up	hedge-fund	0.756361
r_up	yuan	-1.40419
r_up	bonds	-2.23791
r_up	consider	0.859322
r_up	roster	0.859322
r_up	dividend-paying	0.859322
r_up	overseas	-0.708456
r_up	recoup	-0.708456
r_up	looks	-0.708456
r_up	private	0.284357
r_up	4	1.26282
r_up	taken	0.284357
r_up	tally	1.43139
r_up	mild	1.43139
r_up	jobless	-0.0851067
r_up	circles	-1.06262
r_up	wagons	-1.06262
r_up	concern	-1.08808
r_up	offers	1.13458
r_up	trade	1.13458
r_up	40	-3.92622
r_up	brews	1.01543
r_up	blend	1.01543
r_up	barista	1.01543
r_up	2011	-4.49258
r_up	fails	-0.366037
r_up	aristocrats	-0.366037
r_up	moderation	-0.366037
r_up	cling	-0.366037
r_up	money-making	6.84317
r_up	ideas	-0.0825237
r_up	'em	2.26975
r_up	emerging-market	-0.382623
r_up	invest	-0.382623
r_up	right	-0.382623
r_up	way	-0.382623
r_up	reservations	-4.33844
r_up	swipe	1.13454
r_up	java	1.13454
r_up	share	-2.12474
r_up	cheer	2.67868
r_up	buyback	2.67868
r_up	emerging	-0.86765
r_up	12000	-0.86765
r_up	can	-0.389988
r_up	tips	-0.7658
r_up	picking	-0.7658
r_up	ità€™s	1.13454
r_up	retailer	1.13454
r_up	filling	-0.958263
r_up	millions	-0.958263
r_up	indexes	0.332171
r_up	lousy	-0.708416
r_up	job	-0.708416
r_up	signs	-0.708416
r_up	3.1	0.692315
r_up	products	2.62073
r_up	2011à€™s	-1.23751
r_up	far	-1.23751
r_up	money	-1.23751
r_up	fared	-1.23751
r_up	9	-2.1253
r_up	2012	2.58854
r_up	35	-5.59115
r_up	plate	-0.756043
r_up	full	-0.756043
r_up	industry	-0.756043
r_up	their	1.43209
r_up	rout	1.43209
r_up	70	2.26975
r_up	places	0.999517
r_up	get	0.999517
r_up	some	0.999517
r_up	still	0.999517
r_up	marketà€™s	-1.11043
r_up	most	-1.11043
r_up	vulnerable	-1.11043
r_up	period	-1.11043
r_up	crash	1.4314
r_up	safe-haven	1.4314
r_up	lows	0.402413
r_up	snap	0.402413
r_up	buybacks	-2.12536
r_up	like	0.754076
r_up	think	0.754076
r_up	8.6	0.364028
r_up	hesitate	-0.708456
r_up	average	-0.708456
r_up	200-day	-0.708456
r_up	5.5	-2.41757
r_up	among	-0.179993
r_up	letter	-0.179993
r_up	performers	-0.179993
r_up	fear	-0.550907
r_up	choppy	-0.550907
r_up	take	-0.550907
r_up	7.4	1.36554
r_up	crowd	-1.04328
r_up	income-paying	-1.04328
r_up	via	2.12676
