2	***CATEGORICAL***	r_down	r_up
r_down	***BIAS***	0.573625
r_down	1960	1.7473
r_down	's	-0.12379
r_down	4.85	3.94703
r_down	$	-1.0897
r_down	billion	0.314026
r_down	lower	0.105059
r_down	bid	2.6013
r_down	futures	0.29705
r_down	2.63	0.47092
r_down	focus	-0.210622
r_down	start	2.34245
r_down	still	1.50953
r_down	struggles	-2.29377
r_down	biggest	-0.700683
r_down	gaining	-0.700683
r_down	stocks	1.66234
r_down	declining	-0.700683
r_down	nomination	0.541244
r_down	board	0.541244
r_down	deadline	0.541244
r_down	profit	2.10011
r_down	3.5	0.240972
r_down	08	2.71348
r_down	fuel	-2.77828
r_down	engine	-2.69247
r_down	23	2.57305
r_down	110	2.83723
r_down	should	-2.72344
r_down	22	0.58813
r_down	profits	2.57346
r_down	30	-2.85874
r_down	44	-2.89603
r_down	8.1	1.18549
r_down	2	1.11396
r_down	rise	1.62795
r_down	amp	1.7473
r_down	investing	1.80963
r_down	its	-3.17262
r_down	advance	-0.886532
r_down	tiny	-0.886532
r_down	expected	-0.886532
r_down	employment	-0.886532
r_down	comes	-0.886532
r_down	put	2.36989
r_down	notebook	0.873755
r_down	forget	0.873755
r_down	n't	-2.95148
r_down	earnings	-2.94255
r_down	results	-4.5381
r_down	outlook	2.06589
r_down	shares	-0.372929
r_down	quarterly	1.07918
r_down	raises	1.74771
r_down	11	1.503
r_down	bargains	-4.28303
r_down	new	-0.834796
r_down	set	5.20673
r_down	tea	-1.3854
r_down	leaves	-1.3854
r_down	...	-2.77084
r_down	says	-3.40116
r_down	crash	-1.3854
r_down	imperils	-1.3854
r_down	follow	-2.84777
r_down	stake	0.542676
r_down	million	0.542676
r_down	ethics	0.542676
r_down	sells	0.542676
r_down	grounds	0.542676
r_down	15	-3.10201
r_down	inflation	-3.37391
r_down	2009	-0.183966
r_down	indexes	-1.12671
r_down	buy	2.03037
r_down	ahead	-1.12671
r_down	trim	2.224
r_down	defense	1.32497
r_down	contractors	2.224
r_down	spotlight	-1.20638
r_down	pension	-3.70293
r_down	take	0.232299
r_down	three-day	-1.4777
r_down	mostly	-1.4777
r_down	stretch	-1.4777
r_down	advisories	-0.112361
r_down	surprises	-0.112361
r_down	3.3	1.48383
r_down	'09	-1.98895
r_down	market-beating	-0.692722
r_down	newsletters	-0.692722
r_down	stuffers	-0.692722
r_down	picks	-0.692722
r_down	but	-0.574434
r_down	8	3.16053
r_down	credit	0.903615
r_down	sees	0.903615
r_down	deliveries	0.000645538
r_down	8217	1.62363
r_down	notice	1.62363
r_down	11,600	-2.42202
r_down	opportunities	-6.72223
r_down	better	-1.3854
r_down	500	-1.3854
r_down	action	0.960524
r_down	20	-0.650282
r_down	reach	-1.93593
r_down	roar	-1.29356
r_down	muffles	-1.29356
r_down	fall	-0.212055
r_down	7	2.2655
r_down	thriving	0.811708
r_down	times	0.811708
r_down	ideas	3.00529
r_down	2010	-0.00171719
r_down	95	-2.77084
r_down	9/15	-2.77084
r_down	softer	-5.82658
r_down	tumble	-1.90312
r_down	predict	-1.90312
r_down	correction	-1.90312
r_down	analysts	-1.90312
r_down	bill	1.50713
r_down	--	6.51387
r_down	services	-2.44197
r_down	19	-2.07958
r_down	'10	-2.7683
r_down	engines	3.04459
r_down	arms	-3.54874
r_down	takes	1.15014
r_down	10-	-1.68111
r_down	your	-3.96861
r_down	60	-2.77084
r_down	quarter	1.71206
r_down	early	-1.38537
r_down	stages	-1.38537
r_down	down	1.67148
r_down	face	-2.15191
r_down	militaries	-0.461818
r_down	reign	-0.461818
r_down	pricing	-0.461818
r_down	not	-0.461818
r_down	austerity	-0.461818
r_down	issue	-0.461818
r_down	14	-1.32341
r_down	watch	2.16763
r_down	rises	0.429622
r_down	747	-1.80053
r_down	long	-0.618308
r_down	step	-2.2164
r_down	cautiously	-2.2164
r_down	earn	-0.692697
r_down	study	-0.692697
r_down	lay	-0.692697
r_down	workers	-0.692697
r_down	tricks	0.541212
r_down	political	0.541212
r_down	treats	0.541212
r_down	2011	-1.2574
r_down	737	-3.99937
r_down	election	1.62348
r_down	delayed	-1.38541
r_down	reports	-1.38541
r_down	''	-0.560099
r_down	``	-0.560099
r_down	787	0.541348
r_down	delays	1.99086
r_down	900	0.811808
r_down	replace	0.811808
r_down	looking	-0.0392558
r_down	rising	-0.0392558
r_down	carries	2.15782
r_down	issues	2.15782
r_down	edges	-1.38546
r_down	spot	-1.38546
r_down	25	-0.503855
r_down	own	-0.503855
r_down	sectors	-0.503855
r_down	400	1.18549
r_down	look	-2.77915
r_down	12	-0.316463
r_down	await	0.859065
r_down	lifted	-2.54631
r_down	stay	-1.38536
r_down	here	-1.38536
r_down	love	-2.21678
r_down	bugs	-2.21678
r_down	winner	0.405919
r_down	tap	0.405919
r_down	controversy	0.405919
r_down	latest	0.405919
r_down	money	1.6824
r_down	readies	-2.77084
r_down	work	-0.0392437
r_down	stop	-0.0392437
r_down	300	-2.77084
r_down	demand	-0.391402
r_down	boosted	-0.323096
r_down	tech	-0.323096
r_down	187	-0.323096
r_down	leap	-1.05206
r_down	home	-1.05206
r_down	'12	-1.05206
r_down	96	-1.05206
r_down	case	-0.692722
r_down	international	-0.692722
r_down	tax	-0.692722
r_down	reform	-0.692722
r_down	up	-0.0155296
r_down	1,000	0.811815
r_down	80	0.811815
r_down	blockbuster	0.811808
r_down	caps	0.811808
r_down	debt	2.64089
r_down	unemployment	-0.848741
r_down	soon	-0.848741
r_down	weà€™ll	-0.848741
r_down	2.8	1.30936
r_down	3.7	1.62363
r_down	volatile	-2.77085
r_down	2017	5.62303
r_down	onward	0.0284842
r_down	longest	0.0284842
r_down	marches	0.0284842
r_down	war	0.0284842
r_down	drives	-0.408183
r_down	hours	-0.408183
r_down	pop	-0.408183
r_down	talk	-0.408183
r_down	buyout	-0.408183
r_down	downgraded	-0.408183
r_down	most	-1.93493
r_down	weeks	-1.93493
r_down	pare	-3.82314
r_down	26	-2.54634
r_down	investments	1.62363
r_down	3	1.62363
r_down	pressure	1.62346
r_down	2012	0.014599
r_down	wants	0.811945
r_down	slow	0.811945
