17	VNO	3.088130
higher	VNO	2.570980
into	VNO	2.337730
21	VNO	2.130530
48	VNO	2.130530
24	VNO	1.590900
16	VNO	1.439040
22,000	VNO	1.439040
results	VNO	1.438980
up	VNO	1.438980
1st	VNO	1.065470
2	VNO	1.065470
after	VNO	0.710354
economic	VNO	0.710354
data	VNO	0.710354
's	VNO	0.556173
lobby	VNO	0.532673
future	VNO	0.532673
housing	VNO	0.532673
n't	VNO	-3.323780
300	VNO	-3.074590
2011	VNO	-2.819570
1.23	VNO	-2.519500
7.4	VNO	-2.519500
t	VNO	-2.263720
5th	VNO	-2.263720
51	VNO	-1.783260
1,200	VNO	-1.505510
92	VNO	-1.505510
3rd	VNO	-1.505510
59	VNO	-1.259650
41	VNO	-1.259650
4th	VNO	-1.259650
68	VNO	-1.259650
market	VNO	-1.131880
broader	VNO	-1.131880
4.6	VNO	-1.131490
7.2	VNO	-1.131490
assure	VNO	-0.939977
