profit	CB	5.565250
3.6	CB	3.592500
18	CB	2.296600
64	CB	2.283180
$	CB	2.145210
...	CB	2.054940
30	CB	2.054940
11	CB	2.054940
4th	CB	2.054940
2nd	CB	2.054940
10	CB	1.822860
losses	CB	1.647860
amp	CB	1.438440
2010	CB	1.105540
33c	CB	1.027550
29c	CB	1.027550
hate	CB	1.027490
now	CB	1.027490
lawsuits	CB	0.895785
240	CB	-3.430630
200	CB	-3.430630
higher	CB	-3.285740
down	CB	-3.218230
prices	CB	-2.547310
6	CB	-2.434150
earnings	CB	-2.382270
25	CB	-2.339410
9	CB	-2.339410
view	CB	-2.339410
500	CB	-2.339410
1982	CB	-2.235760
could	CB	-2.235760
71	CB	-2.186420
3.1	CB	-2.086560
shares	CB	-2.043600
over	CB	-1.590010
slam	CB	-1.590010
79	CB	-1.543180
more	CB	-1.528740
