insurers	THC	4.720130
'd	THC	3.483920
watch	THC	3.058330
news	THC	2.940910
gain	THC	2.850450
800	THC	2.844150
14	THC	2.646620
focus	THC	2.457790
deal	THC	2.328160
6.6	THC	2.204800
...	THC	2.193680
2010	THC	1.856750
5	THC	1.470460
12	THC	1.470460
advancing	THC	1.374900
30	THC	1.096850
3.7	THC	1.096850
off	THC	1.096850
rallies	THC	1.096850
outlook	THC	-6.520490
31	THC	-4.057540
day	THC	-3.201560
health-care	THC	-3.154920
back	THC	-2.724380
16	THC	-2.568670
34	THC	-2.200760
1.6	THC	-2.200760
6	THC	-2.200760
health	THC	-2.132290
140	THC	-2.017570
spotlight	THC	-2.017570
bin	THC	-1.772290
20	THC	-1.772290
4.1	THC	-1.736890
22	THC	-1.694810
after	THC	-1.376650
flogged	THC	-1.100370
rumor	THC	-1.100370
500	THC	-0.981424
