edge	WAG	6.668870
hike	WAG	5.944920
121	WAG	5.183880
buy	WAG	3.772080
into	WAG	3.619970
2.9	WAG	3.361360
369,744	WAG	3.117380
100	WAG	3.117380
back	WAG	3.101400
300,000	WAG	2.896060
0.6	WAG	2.877860
570	WAG	2.829510
2012	WAG	2.734220
inks	WAG	2.652430
supply	WAG	2.652430
-2	WAG	2.380580
positive	WAG	2.264600
10.8	WAG	2.148800
1.3	WAG	2.148790
led	WAG	-5.395120
down	WAG	-4.768590
surges	WAG	-4.654350
report	WAG	-4.487530
off	WAG	-3.969540
dip	WAG	-3.871870
'09	WAG	-3.813910
50	WAG	-3.265140
5.3	WAG	-3.264320
deal	WAG	-3.155760
higher	WAG	-3.033260
5.7	WAG	-2.992890
up	WAG	-2.764270
12	WAG	-2.714050
80	WAG	-2.611300
hit	WAG	-2.569570
20	WAG	-2.535870
45	WAG	-2.533560
8.4	WAG	-2.533560
3.4	WAG	-2.532290
