15	KR	4.395280
grocer	KR	4.111030
prices	KR	3.219550
up	KR	2.945850
gains	KR	2.877850
earnings	KR	2.805600
market	KR	2.728350
5	KR	2.714980
rally	KR	2.695360
shares	KR	2.615950
3	KR	2.523980
earning	KR	2.314090
3.2	KR	2.176400
3.1	KR	2.159540
1.6	KR	2.148190
sales	KR	2.087770
--	KR	1.981020
117	KR	1.981020
1980s	KR	1.981020
mixed	KR	-3.730450
4	KR	-3.442920
1.9	KR	-3.394710
big	KR	-3.160560
2.5	KR	-3.160550
beyond	KR	-3.067290
plan	KR	-2.941580
150	KR	-2.846590
2	KR	-2.846590
n't	KR	-2.642930
grocery	KR	-2.566120
posts	KR	-2.520720
sluggish	KR	-2.515670
despite	KR	-2.515670
mostly	KR	-2.481680
profit	KR	-2.415990
dividend	KR	-2.414580
2013	KR	-2.413370
11	KR	-2.413370
700,000	KR	-2.413370
