2014	V	3.594700
11	V	3.106580
debate	V	3.097030
73	V	3.088420
downgraded	V	3.062750
off	V	3.021710
150	V	2.888340
bill	V	2.868580
57	V	2.782400
market	V	2.657760
strong	V	2.572100
rules	V	2.465570
2011	V	2.429980
another	V	2.365130
rally	V	2.352200
19	V	2.308670
billion	V	2.307190
soccer	V	2.240920
money	V	2.240880
investors	V	-5.013860
hit	V	-3.964000
23	V	-3.728040
18	V	-3.447460
lower	V	-3.306830
back-to-school	V	-3.259150
says	V	-3.219340
upgrade	V	-2.887330
consumer	V	-2.887330
after	V	-2.833180
2	V	-2.770810
fees	V	-2.472440
47	V	-2.469660
do	V	-2.380510
you	V	-2.380350
reaches	V	-2.296260
dials	V	-2.274530
62	V	-2.274370
115	V	-2.274370
8.8	V	-2.274370
