bullish	BLK	8.019100
10	BLK	4.593770
up	BLK	4.542120
their	BLK	4.432730
gainers	BLK	4.411900
=	BLK	4.311570
6	BLK	4.055240
45	BLK	4.032250
17	BLK	3.755320
42	BLK	3.701340
not	BLK	3.692050
2013	BLK	3.549650
7.5	BLK	3.424130
s	BLK	3.421470
47	BLK	3.375930
94	BLK	3.371250
920	BLK	3.371250
1	BLK	3.371070
fund	BLK	3.349880
firms	BLK	-5.767720
slip	BLK	-5.315960
focus	BLK	-5.283370
leading	BLK	-4.781430
buoy	BLK	-4.661120
2.1	BLK	-4.445390
worries	BLK	-4.173110
provisions	BLK	-3.888150
71	BLK	-3.733520
plan	BLK	-3.706330
11	BLK	-3.185930
lower	BLK	-3.132900
120	BLK	-2.883120
'08	BLK	-2.883120
record	BLK	-2.635150
asset	BLK	-2.536800
data	BLK	-2.536490
8216	BLK	-2.477970
financial	BLK	-2.422790
7.9	BLK	-2.395360
