back	NE	4.719020
rise	NE	4.012030
700	NE	3.765070
gains	NE	3.429150
rally	NE	3.142460
2.16	NE	3.012980
11	NE	2.924090
gas	NE	2.601880
up	NE	2.312890
2013	NE	2.176790
stock-picker	NE	2.176790
'm	NE	2.176790
watch	NE	1.179850
tap	NE	1.154420
92	NE	1.154420
surprises	NE	1.115280
advisories	NE	1.115280
diverge	NE	1.088420
drilling	NE	1.088420
4.3	NE	-4.448790
big	NE	-2.520360
red	NE	-2.363370
11.7	NE	-2.253070
2012	NE	-2.216970
2.4	NE	-2.216970
cool	NE	-1.917890
off	NE	-1.917890
board	NE	-1.837060
shift	NE	-1.837060
skids	NE	-1.826230
$	NE	-1.588180
fall	NE	-1.522110
sink	NE	-1.361570
caps	NE	-1.313990
drillers	NE	-1.313990
losses	NE	-1.313990
limit	NE	-1.313990
two-day	NE	-1.223130
losing	NE	-1.223130
