vs.	NEM	3.759030
data	NEM	2.880590
marginally	NEM	2.774740
2011	NEM	2.640790
hits	NEM	2.590950
worries	NEM	2.519190
you	NEM	2.486480
miners	NEM	2.317390
2010	NEM	2.282030
offer	NEM	2.212230
gold	NEM	2.205520
3.3	NEM	2.198890
9	NEM	2.198890
rout	NEM	1.965960
sink	NEM	1.965960
weakness	NEM	1.791730
causing	NEM	1.791730
2013	NEM	1.728210
m	NEM	1.728210
off	NEM	-4.692770
drop	NEM	-3.673890
1,650	NEM	-3.076590
1,200	NEM	-3.076590
3	NEM	-3.076590
77	NEM	-3.076590
but	NEM	-2.958770
hit	NEM	-2.872900
up	NEM	-2.858930
low	NEM	-2.855300
y	NEM	-2.666100
gain	NEM	-2.661420
rallies	NEM	-2.428560
83	NEM	-2.195500
=	NEM	-2.195500
bullion	NEM	-2.195500
6.4	NEM	-2.195500
ex	NEM	-2.195500
close	NEM	-2.162830
worry	NEM	-2.021070
