despite	USB	6.813380
says	USB	6.015180
pressure	USB	4.893970
back	USB	4.810190
39	USB	4.257980
other	USB	3.938400
coming	USB	3.395650
t	USB	3.294030
2012	USB	3.279660
but	USB	3.070390
2013	USB	3.037540
82	USB	2.803530
62,000	USB	2.782000
financials	USB	2.670280
63	USB	2.475990
60	USB	2.475990
2.5	USB	2.475990
200	USB	2.475990
buy	USB	2.446290
after	USB	-4.005780
're	USB	-3.807820
beware	USB	-3.036310
earnings	USB	-2.898740
7	USB	-2.834040
bank	USB	-2.784870
``	USB	-2.682790
off	USB	-2.645340
21	USB	-2.503100
1,000	USB	-2.462020
year	USB	-2.424690
banking	USB	-2.320860
banks	USB	-2.318770
into	USB	-2.309170
1	USB	-2.293450
s	USB	-2.292860
takes	USB	-2.292130
29	USB	-2.284860
'm	USB	-2.284860
17	USB	-2.284860
