economy	OMC	4.599960
...	OMC	3.051480
$	OMC	2.517170
75	OMC	2.074790
hellip	OMC	2.074790
17	OMC	2.074790
5.3	OMC	2.074790
25	OMC	1.524430
2nd	OMC	1.524430
2.8	OMC	1.371610
lead	OMC	1.037260
retreat	OMC	1.037260
2011	OMC	0.724850
group	OMC	0.518791
praises	OMC	0.518791
agency	OMC	0.518791
pact	OMC	0.518791
surprises	OMC	-0.077816
advisories	OMC	-0.077816
1.3	OMC	-4.836160
60	OMC	-3.044420
2008	OMC	-2.319670
18	OMC	-2.319670
2007	OMC	-2.319670
3.4	OMC	-2.319670
2	OMC	-2.319670
2012	OMC	-2.319670
watch	OMC	-1.959080
5.4	OMC	-1.345530
de	OMC	-1.345530
71	OMC	-1.345530
2010	OMC	-1.159740
'll	OMC	-1.159740
's	OMC	-0.973917
14	OMC	-0.968537
compete	OMC	-0.666781
prestige	OMC	-0.666781
firms	OMC	-0.666781
default	OMC	-0.579901
