jump	HUM	4.986000
drop	HUM	3.591760
6.5	HUM	3.529160
falls	HUM	3.023010
investors	HUM	2.851940
profit	HUM	2.793920
overhaul	HUM	2.671560
're	HUM	2.546750
hits	HUM	2.371590
276	HUM	2.263330
boost	HUM	2.232830
5	HUM	2.178860
2,300	HUM	2.163380
+	HUM	2.163380
6	HUM	2.163380
130	HUM	2.163380
leads	HUM	2.163260
2008	HUM	2.107750
8216	HUM	2.001290
may	HUM	-4.123480
gain	HUM	-3.833930
2	HUM	-3.608250
proposed	HUM	-2.978740
among	HUM	-2.976770
you	HUM	-2.928790
na	HUM	-2.837390
outcome	HUM	-2.775300
moves	HUM	-2.744210
hit	HUM	-2.709950
day	HUM	-2.697490
results	HUM	-2.665160
react	HUM	-2.455100
1.9	HUM	-2.424810
2011	HUM	-2.406890
8	HUM	-2.393680
8.1	HUM	-2.324560
over	HUM	-2.247580
buy	HUM	-2.246620
65	HUM	-2.233200
