falls	HON	5.200400
12000	HON	4.450090
stock	HON	4.117070
boost	HON	3.152220
stocks	HON	2.983500
n't	HON	2.581110
2	HON	2.427300
401	HON	2.426160
360	HON	2.408420
126	HON	2.234420
9/15	HON	2.234420
1960	HON	2.234420
amp	HON	2.234400
profit	HON	2.031990
reports	HON	1.885820
44	HON	1.227960
2011	HON	1.142090
reach	HON	1.139440
sector	HON	1.139440
declining	HON	-4.826150
outlook	HON	-2.958160
hit	HON	-2.907750
500	HON	-2.907270
up	HON	-2.802860
but	HON	-2.462900
3	HON	-2.329660
over	HON	-2.247760
1.4	HON	-2.220310
effect	HON	-2.160300
200	HON	-2.160300
35,000	HON	-2.160300
737	HON	-2.159450
2013	HON	-2.159450
billion	HON	-1.860690
2.6	HON	-1.575310
43	HON	-1.454710
71	HON	-1.453470
2010	HON	-1.132570
short	HON	-1.080070
