20,000	ADP	5.476820
35	ADP	4.447000
focus	ADP	3.491580
up	ADP	3.239100
1.1	ADP	2.896730
5	ADP	2.781260
1.24	ADP	2.672800
amp	ADP	2.428430
payrolls	ADP	2.053640
after	ADP	2.044680
2011	ADP	2.025550
42	ADP	2.025550
're	ADP	2.025550
55,000	ADP	2.025350
2.6	ADP	2.005950
declining	ADP	1.622210
gaining	ADP	1.622210
8,000	ADP	1.452290
250,000	ADP	1.065370
data	ADP	-4.559450
shows	ADP	-4.295800
sector	ADP	-3.450830
portfolio	ADP	-3.292650
slows	ADP	-3.232370
2009	ADP	-2.714330
3	ADP	-2.423650
stocks	ADP	-2.373590
n't	ADP	-2.369160
100	ADP	-2.369160
4.6	ADP	-2.107280
6.4	ADP	-2.107280
103	ADP	-1.721740
8.7	ADP	-1.719940
reports	ADP	-1.273140
39	ADP	-1.184570
4	ADP	-1.184570
1.3	ADP	-1.183410
1	ADP	-1.183410
0.3	ADP	-1.179690
