best	BK	5.587460
30	BK	4.441240
capital	BK	4.184320
back	BK	3.891900
new	BK	3.485680
banking	BK	3.428930
other	BK	3.371600
50	BK	3.360450
s	BK	3.119700
...	BK	3.116070
leads	BK	3.011020
results	BK	2.852650
25	BK	2.678370
tests	BK	2.592010
1.1	BK	2.494770
green	BK	2.460060
shares	BK	2.355990
1.5	BK	2.315740
'em	BK	2.236620
report	BK	-5.181960
folds	BK	-5.152210
jitters	BK	-4.288480
2	BK	-3.984890
disappoint	BK	-3.938550
market	BK	-3.881400
investors	BK	-3.779340
ever	BK	-3.504460
10	BK	-3.354710
off	BK	-3.046420
housing	BK	-2.931320
23	BK	-2.905150
8.5	BK	-2.824070
31	BK	-2.806830
comments	BK	-2.686110
stock	BK	-2.677410
profit	BK	-2.621860
reports	BK	-2.411770
8217	BK	-2.233240
2008	BK	-2.204680
