stock	D	3.867940
gains	D	3.409590
2007	D	2.474930
50	D	2.408040
one-time	D	2.262100
2010	D	2.123010
...	D	2.100900
--	D	2.100900
amp	D	2.100900
100	D	1.520520
above	D	1.520520
5	D	1.289940
focus	D	1.147270
buy	D	1.050540
discount	D	1.050540
earthquake	D	1.050300
shakes	D	1.050300
stocks	D	0.608234
deal-making	D	0.525226
-10	D	-3.583360
profit	D	-3.194970
3.2	D	-3.068470
rise	D	-3.040470
fall	D	-2.957110
2011	D	-2.359710
32	D	-2.359710
500	D	-2.321670
822	D	-2.292900
over	D	-2.292900
66	D	-2.292900
53	D	-2.179980
1	D	-1.520420
47	D	-1.520360
400	D	-1.353480
3.4	D	-1.353480
$	D	-0.940080
exports	D	-0.764478
opens	D	-0.764478
door	D	-0.764478
