costs	RTN	5.565090
value	RTN	5.269310
680	RTN	5.257030
43	RTN	3.385670
'08	RTN	3.385670
spotlight	RTN	2.828690
dividend	RTN	2.828500
2012	RTN	2.719470
now	RTN	2.438960
cheap	RTN	2.438960
15	RTN	2.297340
30	RTN	2.072190
watch	RTN	2.042860
21	RTN	1.282220
1	RTN	1.247680
1.7	RTN	1.247680
call	RTN	1.232950
faces	RTN	1.232950
change	RTN	1.232950
cuts	RTN	-3.140480
growth	RTN	-3.130330
2009	RTN	-3.060150
decline	RTN	-2.974770
stocks	RTN	-2.795800
2010	RTN	-2.784040
20	RTN	-2.506350
may	RTN	-2.368740
next	RTN	-2.365040
14	RTN	-2.332520
missile-defense	RTN	-2.313210
vs.	RTN	-2.312710
11	RTN	-2.312710
7.5	RTN	-2.206080
budget	RTN	-2.150130
6.4	RTN	-2.127820
2	RTN	-2.106310
57	RTN	-1.282390
benefits	RTN	-1.282390
cost-cut	RTN	-1.282390
