movers	R	2.816160
surprises	R	2.486910
100	R	2.223620
expectations	R	2.022710
downer	R	2.022670
3	R	2.022670
22	R	2.022670
30	R	2.022670
2000	R	2.022670
into	R	2.022670
300	R	1.504380
34	R	1.384980
watch	R	1.129340
range	R	1.111530
trading	R	1.111530
harvesting	R	1.011330
ripe	R	1.011330
slumps	R	1.011300
jump	R	1.011300
focus	R	-3.838140
2013	R	-3.821320
rise	R	-3.548370
2008	R	-2.371760
1.4	R	-2.371760
6.9	R	-2.371760
46	R	-2.371760
n't	R	-2.371760
slump	R	-1.863480
cut	R	-1.863480
outlook	R	-1.863480
named	R	-1.186080
winners	R	-1.186080
sinks	R	-1.185870
66	R	-1.185870
200-week	R	-0.790616
hesitates	R	-0.790616
average	R	-0.790616
8	R	-0.790579
6th	R	-0.790579
