AAPL	1205	0.463900	0.536100	0.834000
AA	1206	0.500000	0.500000	0.839100
ABC	1206	0.476800	0.523200	0.830800
ABT	1206	0.460200	0.539800	0.825900
ACE	1111	0.477900	0.522100	0.826300
ACN	1012	0.464400	0.535600	0.835000
ADBE	1205	0.491300	0.508700	0.827400
ADI	1206	0.479300	0.520700	0.830000
ADM	1206	0.480900	0.519100	0.833300
ADP	1206	0.463500	0.536500	0.828400
ADSK	1205	0.482200	0.517800	0.847300
AEE	1206	0.479300	0.520700	0.831700
AEP	1206	0.484200	0.515800	0.818400
AES	1206	0.476000	0.524000	0.840800
AET	1206	0.496700	0.503300	0.826700
AFL	1206	0.484200	0.515800	0.839100
AGN	1206	0.478400	0.521600	0.832500
AIG	1206	0.515800	0.484200	0.833300
AIV	1206	0.465200	0.534800	0.833300
AIZ	1206	0.478400	0.521600	0.840800
AKAM	1205	0.496300	0.503700	0.840700
ALL	1206	0.459400	0.540600	0.846600
ALTR	1205	0.499600	0.500400	0.839000
ALXN	1012	0.464400	0.535600	0.826100
AMAT	1205	0.485500	0.514500	0.846500
AMD	1206	0.495000	0.505000	0.827500
AMGN	1205	0.501200	0.498800	0.842300
AMP	1206	0.467700	0.532300	0.837500
AMT	1206	0.492500	0.507500	0.835800
AMZN	1205	0.492100	0.507900	0.838200
ANF	1206	0.495000	0.505000	0.840000
AN	1206	0.461900	0.538100	0.835000
AON	1012	0.463400	0.536600	0.843900
APA	1206	0.477600	0.522400	0.844900
APC	1206	0.490000	0.510000	0.846600
APD	1206	0.446100	0.553900	0.853200
APH	1066	0.500900	0.499100	0.837700
APOL	1205	0.510400	0.489600	0.849000
ARG	1012	0.459500	0.540500	0.832000
ATI	1206	0.519900	0.480100	0.849100
A	1012	0.465400	0.534600	0.840900
AVB	1206	0.483400	0.516600	0.829200
AVP	1206	0.510000	0.490000	0.838300
AVY	1206	0.466800	0.533200	0.844100
AXP	1206	0.485100	0.514900	0.840000
AZO	1206	0.466000	0.534000	0.845800
BAC	1206	0.506600	0.493400	0.839100
BA	1206	0.480100	0.519900	0.830800
BAX	1206	0.491700	0.508300	0.840000
BBBY	1205	0.480500	0.519500	0.843200
BBT	1206	0.489200	0.510800	0.828400
BBY	1206	0.503300	0.496700	0.849100
BCR	1206	0.490000	0.510000	0.844900
BDX	1206	0.465200	0.534800	0.827500
BEAM	1012	0.475300	0.524700	0.847800
BEN	1206	0.473500	0.526500	0.827500
BFdotB	984	0.455300	0.544700	0.834300
BHI	1206	0.489200	0.510800	0.829200
BIG	1206	0.490000	0.510000	0.825000
BIIB	1205	0.464700	0.535300	0.833200
BK	1205	0.492900	0.507100	0.826600
BLK	1012	0.484200	0.515800	0.826100
BLL	1206	0.463500	0.536500	0.834200
BMC	1206	0.471800	0.528200	0.848300
BMS	1206	0.483400	0.516600	0.835800
BMY	1206	0.472600	0.527400	0.846600
BRCM	1205	0.499600	0.500400	0.824900
BRKdotB	984	0.507100	0.492900	0.841500
BSX	1206	0.484200	0.515800	0.825000
BTU	1206	0.507500	0.492500	0.837500
BXP	1206	0.490000	0.510000	0.844100
CAG	1206	0.466800	0.533200	0.832500
CAH	1206	0.462700	0.537300	0.822600
CAM	1206	0.494200	0.505800	0.839100
CAT	1206	0.489200	0.510800	0.846600
CA	1206	0.468500	0.531500	0.822600
CBG	1206	0.496700	0.503300	0.841600
CBS	1206	0.486700	0.513300	0.848300
CB	1206	0.486700	0.513300	0.834200
CCE	1206	0.456100	0.543900	0.848300
CCI	1012	0.473300	0.526700	0.833000
CCL	1206	0.492500	0.507500	0.832500
CELG	1205	0.470500	0.529500	0.839800
CERN	1012	0.467400	0.532600	0.834000
CF	1088	0.483500	0.516500	0.848300
CHK	1206	0.480100	0.519900	0.835800
CHRW	1205	0.463100	0.536900	0.843200
CINF	1205	0.471400	0.528600	0.835700
CI	1206	0.492500	0.507500	0.839100
CLF	1012	0.505900	0.494100	0.849800
CL	1206	0.488400	0.511600	0.821700
CLX	1206	0.471000	0.529000	0.828400
CMA	1206	0.499200	0.500800	0.839100
CMCSA	1205	0.481300	0.518700	0.835700
CME	1206	0.490900	0.509100	0.853200
CMG	1012	0.467400	0.532600	0.825100
CMI	1206	0.494200	0.505800	0.832500
CMS	1206	0.452700	0.547300	0.851600
CNP	1206	0.465200	0.534800	0.828400
CNX	1206	0.505800	0.494200	0.830800
COF	1206	0.501700	0.498300	0.839100
COG	1130	0.499100	0.500900	0.854000
COH	1206	0.495000	0.505000	0.842500
COL	1206	0.497500	0.502500	0.838300
COP	1206	0.483400	0.516600	0.835000
COST	1205	0.486300	0.513700	0.836500
COV	1206	0.485900	0.514100	0.837500
CPB	1206	0.457700	0.542300	0.840800
CRM	1075	0.500500	0.499500	0.820500
CSCO	1205	0.486300	0.513700	0.829000
CSC	1206	0.492500	0.507500	0.829200
CSX	1206	0.451100	0.548900	0.839100
CTAS	1205	0.459800	0.540200	0.839800
CTL	1206	0.456100	0.543900	0.842500
CTSH	1205	0.502100	0.497900	0.834900
CTXS	1205	0.489600	0.510400	0.821600
C	1206	0.493400	0.506600	0.832500
CVC	1012	0.484200	0.515800	0.826100
CVH	1206	0.455200	0.544800	0.833300
CVS	1206	0.475100	0.524900	0.833300
CVX	1206	0.466000	0.534000	0.843300
DD	1206	0.457700	0.542300	0.838300
DELL	1205	0.488000	0.512000	0.840700
DE	1206	0.489200	0.510800	0.845800
DFS	1206	0.461900	0.538100	0.836700
DF	1206	0.490000	0.510000	0.819200
DGX	1206	0.471000	0.529000	0.842500
DHI	1206	0.514100	0.485900	0.833300
DHR	1206	0.468500	0.531500	0.852400
DISCA	1012	0.459500	0.540500	0.839900
DIS	1206	0.481800	0.518200	0.832500
DLTR	1012	0.466400	0.533600	0.830000
DNB	1018	0.451900	0.548100	0.831000
DNR	1012	0.478300	0.521700	0.850800
DO	1012	0.488100	0.511900	0.837000
DOV	1206	0.476000	0.524000	0.844900
DOW	1206	0.499200	0.500800	0.836700
DPS	1061	0.473100	0.526900	0.842600
DRI	1206	0.490900	0.509100	0.840800
DTE	1206	0.453600	0.546400	0.826700
DTV	1205	0.458900	0.541100	0.845600
D	1206	0.477600	0.522400	0.839100
DUK	1206	0.466000	0.534000	0.840800
DVA	1107	0.481500	0.518500	0.850000
DVN	1206	0.491700	0.508300	0.846600
EA	1012	0.485200	0.514800	0.853800
EBAY	1205	0.492100	0.507900	0.824100
ECL	1206	0.450200	0.549800	0.848300
ED	1206	0.472600	0.527400	0.830000
EFX	1206	0.488400	0.511600	0.829200
EIX	1206	0.485100	0.514900	0.835000
EL	1206	0.489200	0.510800	0.849100
EMC	1206	0.498300	0.501700	0.838300
EMN	1206	0.487600	0.512400	0.836700
EMR	1206	0.486700	0.513300	0.836700
EOG	1206	0.485900	0.514100	0.854900
EQR	1206	0.489200	0.510800	0.842500
EQT	1018	0.477400	0.522600	0.836900
ESRX	1205	0.495400	0.504600	0.828200
ESV	1206	0.487600	0.512400	0.833300
ETFC	1205	0.494600	0.505400	0.828200
ETN	1206	0.488400	0.511600	0.837500
ETR	1206	0.510800	0.489200	0.827500
EW	1012	0.470400	0.529600	0.838900
EXC	1206	0.510800	0.489200	0.836700
EXPD	1205	0.505400	0.494600	0.830700
EXPE	1205	0.483800	0.516200	0.824900
FAST	1074	0.460900	0.539100	0.847300
FCX	1206	0.496700	0.503300	0.849100
FDO	1206	0.478400	0.521600	0.832500
FDX	1206	0.500000	0.500000	0.844900
FE	1206	0.483400	0.516600	0.827500
FFIV	1012	0.494100	0.505900	0.827100
FHN	1206	0.491700	0.508300	0.833300
FIS	1206	0.459400	0.540600	0.844900
FISV	1205	0.458900	0.541100	0.842300
FITB	1205	0.478800	0.521200	0.829900
FLIR	1012	0.491100	0.508900	0.830000
FLR	1206	0.500000	0.500000	0.843300
FLS	1066	0.475600	0.524400	0.826500
FMC	1012	0.469400	0.530600	0.834000
FOSL	1012	0.474300	0.525700	0.831000
FRX	1206	0.479300	0.520700	0.838300
FSLR	1012	0.494100	0.505900	0.851800
FTI	1012	0.479200	0.520800	0.831000
FTR	1106	0.480100	0.519900	0.833600
F	1206	0.478400	0.521600	0.839100
GAS	1206	0.460200	0.539800	0.842500
GCI	1206	0.495000	0.505000	0.851600
GD	1206	0.487600	0.512400	0.847400
GE	1206	0.474300	0.525700	0.835000
GILD	1205	0.475500	0.524500	0.825700
GIS	1206	0.463500	0.536500	0.826700
GLW	1206	0.494200	0.505800	0.838300
GME	1206	0.471000	0.529000	0.839100
GNW	1206	0.479300	0.520700	0.848300
GOOG	1205	0.485500	0.514500	0.830700
GPC	1206	0.480900	0.519100	0.837500
GPS	1206	0.456100	0.543900	0.853200
GRMN	1012	0.479200	0.520800	0.850800
GS	1206	0.492500	0.507500	0.818400
GT	1206	0.495900	0.504100	0.826700
GWW	1206	0.466000	0.534000	0.838300
HAL	1206	0.495000	0.505000	0.840800
HAR	1206	0.491700	0.508300	0.841600
HAS	1206	0.476800	0.523200	0.836700
HBAN	1205	0.490500	0.509500	0.828200
HCBK	1205	0.478800	0.521200	0.843200
HCN	1012	0.445700	0.554300	0.846800
HCP	1182	0.466200	0.533800	0.836700
HD	1206	0.478400	0.521600	0.820900
HES	1206	0.487600	0.512400	0.844100
HIG	1206	0.485900	0.514100	0.844900
HNZ	1197	0.446100	0.553900	0.846300
HOG	1206	0.491700	0.508300	0.849900
HON	1206	0.490000	0.510000	0.837500
HOT	1206	0.488400	0.511600	0.844900
HPQ	1206	0.488400	0.511600	0.827500
HP	1012	0.471300	0.528700	0.836000
HRB	1206	0.477600	0.522400	0.830000
HRL	1012	0.428900	0.571100	0.854700
HRS	1075	0.470700	0.529300	0.854000
HSP	1206	0.478400	0.521600	0.844100
HST	1206	0.485100	0.514900	0.841600
HSY	1206	0.473500	0.526500	0.832500
HUM	1206	0.488400	0.511600	0.835000
IBM	1206	0.488400	0.511600	0.827500
ICE	1206	0.505000	0.495000	0.833300
IFF	1206	0.466000	0.534000	0.842500
IGT	1206	0.528200	0.471800	0.830000
INTC	1205	0.488000	0.512000	0.838200
INTU	1205	0.473900	0.526100	0.829000
IPG	1206	0.501700	0.498300	0.823400
IP	1206	0.480100	0.519900	0.833300
IRM	1012	0.478300	0.521700	0.832000
IR	1206	0.476800	0.523200	0.845800
ISRG	1140	0.498200	0.501800	0.827200
ITW	1206	0.476800	0.523200	0.842500
IVZ	1092	0.475300	0.524700	0.833300
JBL	1206	0.486700	0.513300	0.838300
JCI	1206	0.479300	0.520700	0.836700
JCP	1206	0.518200	0.481800	0.833300
JDSU	1205	0.489600	0.510400	0.822400
JEC	1206	0.488400	0.511600	0.838300
JNJ	1206	0.493400	0.506600	0.855700
JNPR	1205	0.512000	0.488000	0.843200
JOY	1012	0.486200	0.513800	0.844900
JPM	1206	0.502500	0.497500	0.838300
JWN	1206	0.489200	0.510800	0.847400
KEY	1206	0.476800	0.523200	0.841600
KLAC	1205	0.478000	0.522000	0.836500
KMB	1206	0.473500	0.526500	0.835800
KMX	1012	0.474300	0.525700	0.839900
KO	1206	0.473500	0.526500	0.834200
KR	1206	0.454400	0.545600	0.847400
KSS	1206	0.507500	0.492500	0.844900
K	1206	0.471000	0.529000	0.835000
LEG	1206	0.456900	0.543100	0.849900
LEN	1206	0.505000	0.495000	0.839100
LH	1206	0.468500	0.531500	0.834200
LIFE	1035	0.476300	0.523700	0.839600
LLL	1206	0.490900	0.509100	0.840800
LLTC	1205	0.487100	0.512900	0.839000
LLY	1206	0.459400	0.540600	0.840800
LMT	1206	0.483400	0.516600	0.829200
LM	1206	0.499200	0.500800	0.840800
LNC	1206	0.480100	0.519900	0.839100
LO	1129	0.471200	0.528800	0.830800
LOW	1206	0.487600	0.512400	0.838300
LRCX	1012	0.491100	0.508900	0.840900
LSI	1206	0.490000	0.510000	0.845800
LTD	1206	0.474300	0.525700	0.840000
L	1130	0.473500	0.526500	0.823900
LUK	1206	0.483400	0.516600	0.848300
LUV	1206	0.487600	0.512400	0.835000
