2	***CATEGORICAL***	r_up	r_down
r_up	***BIAS***	1.65541
r_up	UTX	0.00285241
r_up	AGN	0.217753
r_up	EOG	0.310749
r_up	WLP	0.72842
r_up	CPB	0.408535
r_up	JWN	-0.520586
r_up	TAP	-0.323783
r_up	QLGC	0.0513423
r_up	AAPL	0.314602
r_up	SPG	0.312575
r_up	GIS	-1.48754
r_up	MAS	0.89642
r_up	MAR	0.0689418
r_up	JNY	-0.678387
r_up	TLAB	-0.340559
r_up	JNJ	0.375037
r_up	TSN	0.124573
r_up	BEN	0.254311
r_up	CMI	-0.00318476
r_up	DTE	0.0784515
r_up	PCL	0.240391
r_up	CMS	-0.143131
r_up	HUM	-0.560375
r_up	APOL	0.342111
r_up	LSI	0.134854
r_up	WFMI	0.233825
r_up	K	0.221483
r_up	CBE	-0.147287
r_up	MU	-0.0207792
r_up	CBS	-0.422339
r_up	HAR	0.356071
r_up	TJX	0.107829
r_up	NOV	-0.15565
r_up	AMGN	0.320142
r_up	COST	0.0550105
r_up	DOV	-0.635189
r_up	BSX	0.4711
r_up	HSP	-0.248829
r_up	WHR	0.194697
r_up	BBBY	0.214804
r_up	LTR	0.297187
r_up	ZMH	-0.401201
r_up	DFS	1.06421
r_up	XTO	0.349271
r_up	MMM	0.0356981
r_up	SO	0.0325765
r_up	JNPR	0.115427
r_up	MMC	0.493071
r_up	ADBE	-0.25925
r_up	BAX	0.35376
r_up	CAT	-0.390677
r_up	CAM	0.0846088
r_up	GS	0.208951
r_up	CAG	0.152822
r_up	PGN	0.855314
r_up	PGR	-0.24795
r_up	CELG	0.18327
r_up	ABT	0.330477
r_up	STZ	-0.119662
r_up	RSH	-0.0480956
r_up	PNW	-0.100318
r_up	MIL	-0.0823459
r_up	LIZ	-0.612175
r_up	AOC	1.43242
r_up	PRU	0.274441
r_up	RL	0.0576556
r_up	CHK	-0.346471
r_up	IPG	-0.32364
r_up	RHI	0.11061
r_up	APC	0.163635
r_up	KSS	-0.106561
r_up	WFC	0.0739186
r_up	IFF	0.680179
r_up	NVDA	-0.156794
r_up	WFT	-1.37756
r_up	BMC	0.0251948
r_up	BMS	-0.0743435
r_up	BMY	-0.0452846
r_up	EL	-0.747925
r_up	OXY	-0.0905475
r_up	SHW	-0.0501687
r_up	CSC	0.0647608
r_up	BTU	0.051004
r_up	LUV	0.0681986
r_up	WYE	0.0383252
r_up	WYN	-0.0879112
r_up	SYMC	0.0411133
r_up	ADSK	-0.342918
r_up	ERTS	-0.210523
r_up	SNDK	-1.02426
r_up	DGX	-0.184859
r_up	ASH	0.243306
r_up	PCP	-0.222209
r_up	EXPD	0.0823746
r_up	CLX	-0.119256
r_up	CMA	0.0431046
r_up	GENZ	0.0996399
r_up	BBT	0.830785
r_up	UNM	0.247969
r_up	NOVL	-0.280516
r_up	VMC	0.379978
r_up	KR	0.215227
r_up	KEY	0.0436165
r_up	ITW	-0.137723
r_up	KLAC	-0.518822
r_up	DD	-0.32813
r_up	DE	-0.14478
r_up	TGT	0.28378
r_up	BIG	0.322833
r_up	AKAM	-0.0694934
r_up	DHI	0.15063
r_up	INTU	0.0196096
r_up	DHR	0.0439408
r_up	SLB	-0.740934
r_up	MCO	0.031748
r_up	MCD	0.682886
r_up	AXP	0.0277043
r_up	WU	-0.165989
r_up	WY	0.219291
r_up	HST	0.22804
r_up	HSY	-0.631406
r_up	CTSH	-0.321106
r_up	HAL	0.0914448
r_up	EQR	0.470069
r_up	WEN	0.00158967
r_up	BNI	-0.0918076
r_up	X	0.297525
r_up	HAS	0.0129804
r_up	THC	-0.312566
r_up	PH	-0.228118
r_up	GPS	-0.13927
r_up	BRCM	-0.23395
r_up	EMC	0.486284
r_up	AMAT	-0.609752
r_up	CTAS	-0.103995
r_up	PG	-0.778599
r_up	NVLS	0.731507
r_up	EFX	0.225469
