2	***CATEGORICAL***	r_up	r_down
r_up	***BIAS***	3.91427
r_up	AGN	0.408742
r_up	EOG	0.273581
r_up	WLP	0.575309
r_up	CPB	-0.33904
r_up	JWN	-0.12488
r_up	TAP	0.575476
r_up	HSP	-0.645877
r_up	HST	0.350855
r_up	RIG	-0.581158
r_up	HSY	-0.130565
r_up	AAPL	-0.0879027
r_up	SPG	0.307034
r_up	GIS	0.519454
r_up	GR	-0.0250243
r_up	EQR	0.224314
r_up	AMZN	-0.144731
r_up	SYMC	-0.0151717
r_up	GPS	0.578283
r_up	JNS	-0.0417113
r_up	MAR	0.422164
r_up	MAT	0.540595
r_up	SNA	-0.634563
r_up	SYK	1.0158
r_up	BRCM	-0.339868
r_up	KIM	0.0276723
r_up	BEN	-0.158037
r_up	DTE	0.0850294
r_up	KLAC	-0.505451
r_up	EMR	0.134007
r_up	FDX	0.294183
r_up	DTV	0.155918
r_up	KBH	-0.381214
r_up	MET	-0.069805
r_up	HUM	0.261027
r_up	LSI	-0.490318
r_up	CNP	-0.327377
r_up	PH	0.0451034
r_up	ROH	0.442846
r_up	BUD	-0.0604661
r_up	NVLS	0.343768
r_up	EFX	0.343072
r_up	C	0.880081
r_up	HCBK	0.0679017
r_up	K	0.0397266
r_up	MHS	0.142719
r_up	CBE	-0.801788
r_up	PSA	-0.431378
r_up	MI	-0.328658
r_up	MMC	0.302645
r_up	MS	-0.308028
r_up	MCHP	-0.475795
r_up	TJX	0.270149
r_up	NOV	-0.339789
r_up	ALTR	0.551712
r_up	COP	0.0853797
r_up	COV	0.134305
r_up	AMGN	-0.020157
r_up	GWW	0.311023
r_up	FE	-0.823456
r_up	COF	0.205297
r_up	PEG	-0.387953
r_up	MSFT	-0.165307
r_up	GLW	-0.275012
r_up	SCHW	0.0225647
r_up	FDO	-0.596371
r_up	MHP	-0.0974986
r_up	WHR	-0.101295
r_up	BBBY	-0.385944
r_up	MDT	0.296279
r_up	JDSU	-0.000460815
r_up	F	-0.142037
r_up	CB	0.129856
r_up	CA	0.109208
r_up	DFS	0.172029
r_up	WMI	-0.680099
r_up	LTD	0.0825373
r_up	XTO	-0.0928019
r_up	WAT	0.257675
r_up	CHRW	-0.04199
r_up	NTAP	0.17829
r_up	TDC	0.0492888
r_up	LMT	0.0067879
r_up	MMM	0.154548
r_up	SO	0.18786
r_up	PLL	0.466012
r_up	LOW	0.143837
r_up	ADBE	0.228298
r_up	IBM	-0.00184178
r_up	BAX	-0.2804
r_up	CAM	0.154708
r_up	CAG	0.216711
r_up	MCK	-0.096647
r_up	DIS	0.303066
r_up	KFT	-0.389773
r_up	NSM	0.258381
r_up	RRC	-0.00242299
r_up	PGR	0.308849
r_up	HIG	2.43186
r_up	HNZ	-0.352595
r_up	MON	0.634378
r_up	GOOG	0.267857
r_up	TEG	0.233405
r_up	HPQ	-0.279679
r_up	STT	-0.0384669
r_up	STZ	-0.493637
r_up	BHI	0.492334
r_up	RSH	0.191657
r_up	CSCO	0.118255
r_up	PNW	-0.377969
r_up	UPS	-0.525005
r_up	MNST	0.0173946
r_up	SGP	1.01946
r_up	PNC	0.100101
r_up	NSC	-0.44021
r_up	MIL	0.0253042
r_up	DRI	0.565475
r_up	CCE	0.255787
r_up	HAR	-0.475227
r_up	HAS	0.00148216
r_up	AOC	0.710588
r_up	ACE	0.315441
