2	***CATEGORICAL***	r_up	r_down
r_up	***BIAS***	2.69232
r_up	AGN	-0.121823
r_up	WLP	0.769077
r_up	AXP	-0.118712
r_up	YUM	-0.311997
r_up	JWN	-0.0704784
r_up	SII	-0.492725
r_up	WY	-0.0702253
r_up	TAP	0.211215
r_up	VNO	0.233874
r_up	HST	-0.423449
r_up	AAPL	0.190178
r_up	SPG	0.161535
r_up	CTSH	-0.0251169
r_up	EQR	0.354886
r_up	GPC	0.684562
r_up	VAR	0.163139
r_up	X	0.385142
r_up	SYMC	0.134231
r_up	GPS	0.225337
r_up	MAR	0.0461279
r_up	SNA	-0.339968
r_up	SYK	0.150006
r_up	JNY	-0.204669
r_up	XEL	-0.264165
r_up	TLAB	-0.450193
r_up	SYY	-0.43867
r_up	LXK	0.0979712
r_up	TSN	0.0218757
r_up	AES	0.407121
r_up	BEN	0.128989
r_up	DTE	0.44708
r_up	FDX	-0.0841468
r_up	CMS	0.731581
r_up	DTV	-0.239493
r_up	SBUX	-0.401433
r_up	DIS	0.211214
r_up	ROH	-0.408693
r_up	NVLS	0.361342
r_up	EFX	0.319011
r_up	C	0.579714
r_up	QCOM	-0.213116
r_up	UIS	0.571223
r_up	MHS	1.10163
r_up	MHP	-0.293561
r_up	PLL	0.263898
r_up	PSA	-0.30008
r_up	MU	-0.0410163
r_up	CBS	-0.0985617
r_up	MMC	0.381465
r_up	MS	0.423961
r_up	MCHP	-0.215493
r_up	ALTR	-0.0498874
r_up	TIF	0.497398
r_up	DVN	0.427834
r_up	COV	0.0477836
r_up	AMGN	0.136749
r_up	HAS	-0.0843111
r_up	COST	0.255892
r_up	FE	-1.2801
r_up	COF	0.201363
r_up	COH	0.212005
r_up	DOV	0.159541
r_up	MSFT	0.158752
r_up	BSX	-0.360061
r_up	FCX	-1.34433
r_up	BBBY	-0.264262
r_up	MDT	0.0148413
r_up	JDSU	0.0759543
r_up	F	-0.0945622
r_up	CB	0.118619
r_up	CA	-0.0832228
r_up	LTD	0.593267
r_up	XTO	-0.286696
r_up	LLL	-0.2658
r_up	CHRW	-0.231758
r_up	NTAP	0.0915391
r_up	TDC	0.120851
r_up	LMT	-0.579165
r_up	SO	0.78912
r_up	JNPR	0.0706069
r_up	SE	-0.317206
r_up	LOW	-0.164609
r_up	ADBE	-0.102251
r_up	IBM	0.150749
r_up	CVX	0.105372
r_up	WWY	-0.289406
r_up	CAT	0.0727508
r_up	CAM	-0.371884
r_up	GS	0.863863
r_up	CAG	-0.334533
r_up	GR	-0.647366
r_up	KFT	-0.10431
r_up	RRC	-0.018632
r_up	GAS	0.165236
r_up	LH	-0.0188014
r_up	DYN	0.442502
r_up	PGR	-0.125303
r_up	HNZ	0.39393
r_up	CELG	0.491547
r_up	GOOG	-0.221047
r_up	TEG	0.340934
r_up	ABI	-0.181003
r_up	ABT	0.0213146
r_up	STZ	0.0966413
r_up	MBI	-0.681387
r_up	BHI	0.0409871
r_up	CIEN	-0.483018
r_up	CSCO	-0.708189
r_up	PNW	-0.269648
r_up	MNST	-0.170452
r_up	PNC	0.178004
r_up	BXP	-0.150855
r_up	NSC	0.208205
r_up	MIL	-0.12833
r_up	VFC	0.0197284
r_up	DRI	0.230387
r_up	CCL	0.419693
r_up	BDK	-0.563127
r_up	OMC	0.00672723
r_up	AOC	0.33954
r_up	ACE	-0.0804913
r_up	RX	-0.113608
r_up	PRU	0.00521327
r_up	RL	-0.215615
r_up	SIAL	-0.175278
r_up	D	0.00389185
r_up	PEP	-0.417984
r_up	WMT	0.0600424
r_up	WMB	-0.352334
r_up	SVU	0.747757
r_up	HRB	-0.0518663
r_up	IPG	-0.262427
r_up	GWW	0.120879
r_up	RHI	0.0257481
r_up	APC	0.290003
r_up	APD	-0.437963
r_up	NWS.A	0.586994
r_up	WFC	0.0792569
r_up	IFF	-0.0360675
r_up	NVDA	0.476665
r_up	CMCSA	0.288942
r_up	WFT	-0.627856
r_up	BMC	0.301916
r_up	LLY	0.838446
r_up	INTC	0.0644542
r_up	RTN	1.29574
r_up	AMD	-0.0759453
r_up	BMS	-0.0979501
r_up	BCR	-0.216426
r_up	IP	-0.0530598
r_up	AMP	-0.296236
r_up	BMY	-0.00446163
r_up	AMT	0.533987
r_up	EL	-0.670948
r_up	PAYX	0.477199
r_up	IR	0.499593
