2	***CATEGORICAL***	r_up	r_down
r_up	***BIAS***	3.86619
r_up	AGN	0.416848
r_up	NYX	-0.136221
r_up	EOG	0.436518
r_up	WLP	1.37317
r_up	AXP	-0.404057
r_up	NYT	0.191953
r_up	WU	-0.178839
r_up	YUM	-0.534365
r_up	TAP	-1.01322
r_up	VNO	-0.0091945
r_up	JPM	-0.26452
r_up	HSP	0.156195
r_up	HST	0.0642659
r_up	SPG	0.406486
r_up	GIS	-0.108918
r_up	GR	0.613156
r_up	EQR	0.0480116
r_up	WEN	-0.203871
r_up	GPC	-0.536452
r_up	VAR	0.205937
r_up	AMZN	0.547649
r_up	SYMC	-0.229335
r_up	GPS	-0.0949293
r_up	MAT	-0.0740638
r_up	PHM	0.0186387
r_up	SYK	-0.265214
r_up	JNY	0.414387
r_up	XEL	-0.155467
r_up	BRCM	0.305416
r_up	SYY	-0.239213
r_up	TSN	0.775299
r_up	BEN	-0.0909326
r_up	PCL	-0.47185
r_up	CMS	-0.0042136
r_up	DTV	-0.0126128
r_up	KBH	0.0790255
r_up	HUM	0.00864841
r_up	APOL	-0.0415582
r_up	LSI	-0.018627
r_up	PG	-0.00326624
r_up	NVLS	0.0933098
r_up	EFX	-0.495927
r_up	WFMI	0.133781
r_up	C	0.0588069
r_up	HCBK	0.741883
r_up	K	0.0673524
r_up	MHS	0.372162
r_up	MHP	0.682191
r_up	CBG	-0.593369
r_up	CBE	0.101157
r_up	PSA	-0.199227
r_up	CBS	-0.501149
r_up	MCHP	-0.313008
r_up	TJX	0.806156
r_up	NOV	0.346537
r_up	TIF	-0.243607
r_up	KMB	0.447072
r_up	COV	-0.220087
r_up	AMGN	0.119563
r_up	GWW	0.199598
r_up	COST	-0.0397267
r_up	FISV	-0.0812542
r_up	CTL	-0.405924
r_up	DOV	-0.226181
r_up	MSFT	-0.158348
r_up	SCHW	0.832516
r_up	BSX	0.543442
r_up	EP	0.656225
r_up	WHR	0.538667
r_up	BBBY	0.117387
r_up	NOVL	0.320366
r_up	MDT	-0.074972
r_up	F	-0.506082
r_up	CA	-0.0818615
r_up	DFS	0.693022
r_up	LTD	-0.529445
r_up	XTO	0.553166
r_up	WAT	0.256118
r_up	CHRW	-0.182302
r_up	NTAP	-0.438353
r_up	MMM	0.549663
r_up	SO	0.424537
r_up	JNPR	0.21769
r_up	PLL	-0.228744
r_up	ADBE	0.161145
r_up	CVS	-0.693981
