2	***CATEGORICAL***	r_up	r_down
r_up	***BIAS***	3.42318
r_up	AGN	0.287726
r_up	NYX	-0.12988
r_up	EOG	0.610667
r_up	WLP	0.359935
r_up	NYT	-0.449682
r_up	JWN	-0.510037
r_up	TAP	-0.39668
r_up	GT	-1.23335
r_up	GR	0.310077
r_up	VAR	0.118927
r_up	MAR	0.224793
r_up	MAT	-0.457415
r_up	TLAB	0.310626
r_up	BEN	-0.0286707
r_up	CMI	-0.134314
r_up	DTE	0.00682338
r_up	PCL	0.685805
r_up	CMS	0.160569
r_up	KBH	-0.0397099
r_up	LSI	0.00335785
r_up	WFMI	-0.0651186
r_up	BLL	0.497066
r_up	CBS	-0.573832
r_up	HAR	0.374564
r_up	SE	-0.339574
r_up	TJX	0.90496
r_up	AMGN	0.104834
r_up	COST	0.522159
r_up	FE	0.0797151
r_up	CTL	0.0578094
r_up	DOV	-0.230221
r_up	GLW	-0.319466
r_up	HSP	-0.709662
r_up	BBBY	0.0619398
r_up	JAVA	0.71601
r_up	DFS	0.647572
r_up	NTAP	0.794646
r_up	MMM	-0.0148931
r_up	SO	-0.146118
r_up	JNPR	0.633779
r_up	CAM	-0.142974
r_up	GS	0.194449
r_up	CAG	-0.16547
r_up	KFT	-0.979122
r_up	PGN	0.619801
r_up	TE	-0.0708936
r_up	LH	0.323817
r_up	PGR	0.51759
r_up	CELG	0.0282708
r_up	ABT	0.628364
r_up	STZ	-0.216093
r_up	BHI	0.0982385
r_up	RSH	0.103941
r_up	PNW	-0.264762
r_up	PNC	0.299574
r_up	MIL	-0.493913
r_up	VFC	-0.00399498
r_up	AOC	0.403215
r_up	PRU	0.257485
r_up	RL	-0.0783043
r_up	HRB	0.0887373
r_up	IPG	-0.315523
r_up	TYC	0.145071
r_up	RHI	0.0394742
r_up	APC	0.536619
r_up	NWS.A	1.03799
r_up	KSS	-0.169259
r_up	WFC	0.0860295
r_up	IFF	0.270533
r_up	BMC	-0.0964407
r_up	JBL	-0.0276299
r_up	BMY	-0.271097
r_up	EL	-0.660217
r_up	PAYX	0.143921
r_up	SHW	-0.0458938
r_up	ED	0.180422
r_up	EP	-0.393497
r_up	BTU	0.101751
r_up	Q	0.15144
r_up	LUV	0.453446
r_up	MTB	0.358951
r_up	WYN	-0.373244
r_up	SYMC	0.365348
r_up	ADSK	-0.250232
r_up	ERTS	-0.555835
r_up	ECL	0.346905
r_up	SNDK	-0.354186
r_up	WPI	0.165614
r_up	DGX	-0.27803
r_up	EXPD	-0.0113712
r_up	DUK	0.0195792
r_up	BBT	0.71319
r_up	UNM	-0.0210647
r_up	OMC	0.0756625
r_up	NOVL	-0.602292
r_up	VMC	0.121681
r_up	LNC	1.04791
r_up	ITW	-0.0328661
r_up	SWK	-0.117059
r_up	DF	0.723713
r_up	DD	-0.528874
r_up	DE	0.00497855
r_up	FRE	0.0374605
