2	***CATEGORICAL***	r_up	r_down
r_up	***BIAS***	2.30535
r_up	UTX	0.349006
r_up	AGN	0.50497
r_up	EOG	-0.0372972
r_up	WLP	0.441126
r_up	NYT	-0.720332
r_up	YUM	0.4017
r_up	JWN	-0.302822
r_up	TAP	-0.507456
r_up	QLGC	-0.209345
r_up	SPG	-0.526238
r_up	GR	0.304901
r_up	AMP	0.0514757
r_up	VAR	0.165947
r_up	MAR	0.142616
r_up	JNY	-0.11899
r_up	TLAB	-0.219082
r_up	TSN	0.524867
r_up	BEN	0.199396
r_up	DTE	-0.105553
r_up	PCL	0.552126
r_up	CMS	0.283547
r_up	DTV	-0.0189758
r_up	HUM	-0.430934
r_up	APOL	0.0339916
r_up	LSI	-0.00508581
r_up	CBG	-0.0939948
r_up	MU	-0.148829
r_up	CBS	-0.557106
r_up	SE	-0.543068
r_up	TJX	-0.0183791
r_up	NOV	0.0251355
r_up	CTL	-0.349202
r_up	DOV	-0.485258
r_up	MSFT	0.278849
r_up	SCHW	0.509558
r_up	FCX	-0.0470004
r_up	HSP	-0.651316
r_up	WHR	0.358543
r_up	DFS	0.216438
r_up	XTO	0.0578729
r_up	NTAP	-0.0595366
r_up	MMM	0.335379
r_up	SO	0.293067
r_up	JNPR	0.335609
r_up	MMC	0.843041
r_up	ADBE	-0.777392
r_up	BAX	0.545967
r_up	CAM	-0.0744414
r_up	GS	-0.47435
r_up	LH	0.827235
r_up	PGR	0.352337
r_up	CELG	0.0822
r_up	ABI	-0.11413
r_up	STZ	-0.344723
r_up	NSM	0.51472
r_up	BHI	0.218903
r_up	RSH	1.04648
r_up	PNW	0.00296626
r_up	PNC	0.220146
r_up	MIL	-0.258207
r_up	VFC	0.0368292
r_up	FNM	-0.689411
r_up	LIZ	0.546336
r_up	AOC	0.629334
r_up	PRU	1.47213
r_up	CHK	-0.178694
r_up	HRB	0.223595
r_up	IPG	-0.565259
r_up	TYC	1.36119
r_up	RHI	0.1077
r_up	APC	0.238668
r_up	APA	0.212878
r_up	APD	0.0716305
r_up	NWS.A	0.882089
r_up	KSS	-0.170855
r_up	IFF	0.128684
