GPS	1206	0.461900	0.538100	0.626000
GRMN	1012	0.472300	0.527700	0.542500
GS	1206	0.492500	0.507500	0.506600
GT	1206	0.500000	0.500000	0.519100
GWW	1206	0.466800	0.533200	0.555600
HAL	1206	0.489200	0.510800	0.568000
HAR	1206	0.502500	0.497500	0.509100
HAS	1206	0.474300	0.525700	0.512400
HBAN	1205	0.502900	0.497100	0.548500
HCBK	1205	0.485500	0.514500	0.532000
HCN	1012	0.445700	0.554300	0.570200
HCP	1182	0.472900	0.527100	0.540600
HD	1206	0.485900	0.514100	0.607000
HES	1206	0.493400	0.506600	0.587900
HIG	1206	0.485900	0.514100	0.571300
HOG	1206	0.504100	0.495900	0.516600
HON	1206	0.489200	0.510800	0.549800
HOT	1206	0.488400	0.511600	0.545600
HPQ	1206	0.490900	0.509100	0.594500
HP	1012	0.468400	0.531600	0.544500
HRB	1206	0.476000	0.524000	0.546400
HRL	1012	0.432800	0.567200	0.582000
HRS	1075	0.464200	0.535800	0.547900
HSP	1206	0.480900	0.519100	0.535700
HST	1206	0.494200	0.505800	0.514900
HSY	1206	0.486700	0.513300	0.534800
HUM	1206	0.483400	0.516600	0.559700
IBM	1206	0.485900	0.514100	0.576300
ICE	1206	0.507500	0.492500	0.563000
IFF	1206	0.466000	0.534000	0.535700
IGT	1206	0.524000	0.476000	0.528200
INTC	1205	0.478000	0.522000	0.591700
INTU	1205	0.488800	0.511200	0.532000
IPG	1206	0.501700	0.498300	0.521600
IP	1206	0.489200	0.510800	0.535700
IRM	1012	0.477300	0.522700	0.530600
IR	1206	0.474300	0.525700	0.539000
ISRG	1140	0.495600	0.504400	0.517500
ITW	1206	0.470100	0.529900	0.555600
IVZ	1092	0.481700	0.518300	0.541200
JBL	1206	0.478400	0.521600	0.542300
JCI	1206	0.482600	0.517400	0.543900
JCP	1206	0.511600	0.488400	0.590400
JDSU	1205	0.502100	0.497900	0.524500
JEC	1206	0.488400	0.511600	0.523200
JNJ	1206	0.486700	0.513300	0.568000
JNPR	1205	0.511200	0.488800	0.566000
JOY	1012	0.485200	0.514800	0.525700
JWN	1206	0.486700	0.513300	0.591200
KEY	1206	0.485100	0.514900	0.569700
KLAC	1205	0.490500	0.509500	0.520300
KMB	1206	0.466000	0.534000	0.558000
KMX	1012	0.472300	0.527700	0.537500
KO	1206	0.473500	0.526500	0.600300
KR	1206	0.464300	0.535700	0.578800
KSS	1206	0.501700	0.498300	0.582900
K	1206	0.468500	0.531500	0.558000
LEG	1206	0.475100	0.524900	0.528200
LEN	1206	0.497500	0.502500	0.568800
LH	1206	0.468500	0.531500	0.541500
LLL	1206	0.495900	0.504100	0.522400
LLTC	1205	0.484600	0.515400	0.505400
LLY	1206	0.459400	0.540600	0.607800
LMT	1206	0.480100	0.519900	0.580400
LM	1206	0.500000	0.500000	0.553100
LNC	1206	0.484200	0.515800	0.568000
LO	1129	0.467700	0.532300	0.548300
LOW	1206	0.493400	0.506600	0.578800
LRCX	1012	0.490100	0.509900	0.527700
L	1130	0.486700	0.513300	0.506200
LUK	1206	0.491700	0.508300	0.516600
LUV	1206	0.478400	0.521600	0.635200
MAR	1206	0.495900	0.504100	0.536500
MAS	1206	0.483400	0.516600	0.520700
MAT	1206	0.469300	0.530700	0.555600
MA	1107	0.466100	0.533900	0.581800
MCD	1206	0.454400	0.545600	0.623500
MCHP	1205	0.487100	0.512900	0.499600
MCK	1206	0.485900	0.514100	0.534000
MCO	1206	0.478400	0.521600	0.582100
MDLZ	1012	0.453600	0.546400	0.609700
MDT	1206	0.466800	0.533200	0.572100
MET	1206	0.503300	0.496700	0.573800
MJN	988	0.461500	0.538500	0.551600
MKC	1206	0.439500	0.560500	0.578800
MMC	1206	0.476800	0.523200	0.539800
MMM	1206	0.461000	0.539000	0.584600
MNST	1172	0.500900	0.499100	0.507700
MON	1206	0.489200	0.510800	0.548100
MOS	1012	0.506900	0.493100	0.507900
MO	1206	0.437800	0.562200	0.587900
MRK	1206	0.501700	0.498300	0.552200
MRO	1206	0.475100	0.524900	0.602000
MSI	1012	0.485200	0.514800	0.519800
MS	1206	0.500000	0.500000	0.534800
MTB	1206	0.487600	0.512400	0.539800
M	1206	0.476000	0.524000	0.647600
MUR	1206	0.495900	0.504100	0.523200
MU	1206	0.492500	0.507500	0.576300
MWV	1206	0.471800	0.528200	0.535700
MYL	1206	0.471000	0.529000	0.544800
NBL	1206	0.480900	0.519100	0.548100
NBR	1206	0.486700	0.513300	0.549800
NDAQ	1041	0.471700	0.528300	0.612900
NEE	1012	0.478300	0.521700	0.537500
NEM	1206	0.506600	0.493400	0.533200
NE	1206	0.491700	0.508300	0.523200
NFLX	1012	0.488100	0.511900	0.601800
NFX	1012	0.504000	0.496000	0.513800
NI	1206	0.457700	0.542300	0.554700
NKE	1206	0.480900	0.519100	0.585400
NOC	1206	0.468500	0.531500	0.577900
NOV	1206	0.492500	0.507500	0.546400
NRG	1012	0.481200	0.518800	0.556300
NSC	1206	0.481800	0.518200	0.551400
NTAP	1205	0.483800	0.516200	0.558500
NTRS	1205	0.498800	0.501200	0.522800
NUE	1206	0.496700	0.503300	0.516600
NU	1012	0.463400	0.536600	0.552400
NVDA	1205	0.495400	0.504600	0.594200
NWL	1206	0.478400	0.521600	0.532300
NWSA	1015	0.486700	0.513300	0.513300
OI	1012	0.490100	0.509900	0.518800
OKE	1012	0.447600	0.552400	0.561300
OMC	1206	0.467700	0.532300	0.555600
ORCL	1205	0.488000	0.512000	0.596700
ORLY	1012	0.459500	0.540500	0.546400
OXY	1206	0.477600	0.522400	0.572100
PAYX	1205	0.468000	0.532000	0.551000
PBCT	1041	0.468800	0.531200	0.536000
PBI	1206	0.479300	0.520700	0.534800
PCAR	1205	0.496300	0.503700	0.516200
PCG	1206	0.469300	0.530700	0.555600
PCLN	1012	0.458500	0.541500	0.575100
PCL	1206	0.480900	0.519100	0.536500
PCP	1206	0.502500	0.497500	0.504100
PDCO	1205	0.484600	0.515400	0.523700
PEG	1080	0.488000	0.512000	0.534300
PEP	1206	0.493400	0.506600	0.574600
PETM	1012	0.463400	0.536600	0.557300
PFE	1206	0.502500	0.497500	0.540600
PFG	1206	0.469300	0.530700	0.560500
PGR	1206	0.482600	0.517400	0.534800
PG	1206	0.471000	0.529000	0.588700
PHM	1206	0.503300	0.496700	0.527400
PH	1206	0.488400	0.511600	0.495900
PKI	1206	0.494200	0.505800	0.515800
PLD	1206	0.471800	0.528200	0.529900
PLL	1206	0.470100	0.529900	0.538100
PM	1181	0.484300	0.515700	0.540200
PNC	1206	0.495900	0.504100	0.554700
PNR	1012	0.485200	0.514800	0.524700
PNW	1206	0.472600	0.527400	0.533200
POM	1206	0.471000	0.529000	0.543100
PPG	1206	0.477600	0.522400	0.536500
PPL	1206	0.479300	0.520700	0.531500
PRU	1206	0.484200	0.515800	0.575500
PSA	1206	0.476800	0.523200	0.533200
PWR	1012	0.486200	0.513800	0.522700
PXD	1071	0.490200	0.509800	0.532200
PX	1206	0.469300	0.530700	0.546400
QCOM	1205	0.497900	0.502100	0.636500
RAI	1206	0.461000	0.539000	0.561400
RDC	1206	0.495900	0.504100	0.537300
RF	1206	0.485100	0.514900	0.579600
RHI	1206	0.495000	0.505000	0.516600
RHT	1012	0.482200	0.517800	0.536600
RL	1206	0.487600	0.512400	0.499200
ROK	1206	0.490000	0.510000	0.519900
ROP	1012	0.456500	0.543500	0.547400
ROST	1012	0.486200	0.513800	0.552400
RRC	1206	0.476800	0.523200	0.548100
RSG	1018	0.460700	0.539300	0.548100
RTN	1206	0.501700	0.498300	0.531500
R	1206	0.476800	0.523200	0.534800
SBUX	1205	0.480500	0.519500	0.596700
SCG	1012	0.479200	0.520800	0.524700
SCHW	1205	0.505400	0.494600	0.572600
SEE	1206	0.481800	0.518200	0.534000
SE	1206	0.460200	0.539800	0.560500
SHW	1206	0.477600	0.522400	0.539800
SIAL	1205	0.483000	0.517000	0.527000
SJM	1042	0.460700	0.539300	0.567200
SLB	1206	0.490900	0.509100	0.558000
SLM	1206	0.478400	0.521600	0.550600
SNA	1206	0.480900	0.519100	0.523200
SNDK	1205	0.497100	0.502900	0.556800
SNI	1124	0.474200	0.525800	0.534700
SO	1206	0.483400	0.516600	0.539800
SPG	1206	0.460200	0.539800	0.549800
SPLS	1205	0.483800	0.516200	0.554400
SRCL	1035	0.467600	0.532400	0.537200
SRE	1206	0.475100	0.524900	0.541500
STI	1206	0.493400	0.506600	0.565500
STJ	1206	0.478400	0.521600	0.559700
STT	1206	0.501700	0.498300	0.561400
S	1206	0.500800	0.499200	0.499200
STX	1012	0.472300	0.527700	0.571100
STZ	1206	0.480900	0.519100	0.529900
SWK	1206	0.498300	0.501700	0.504100
SWN	1141	0.497800	0.502200	0.534600
SWY	1206	0.476000	0.524000	0.569700
SYK	1206	0.471000	0.529000	0.539000
SYMC	1205	0.483800	0.516200	0.551000
SYY	1206	0.462700	0.537300	0.547300
TAP	1206	0.491700	0.508300	0.529900
TDC	1206	0.476000	0.524000	0.537300
TEG	1206	0.470100	0.529900	0.532300
TEL	1206	0.503300	0.496700	0.497500
TER	1206	0.493400	0.506600	0.517400
TE	1206	0.462700	0.537300	0.543100
TGT	1206	0.497500	0.502500	0.602000
THC	1206	0.492500	0.507500	0.534800
TIF	1206	0.500800	0.499200	0.564700
TJX	1206	0.461900	0.538100	0.574600
TMK	1206	0.471800	0.528200	0.531500
TMO	1206	0.490900	0.509100	0.528200
TROW	1205	0.488000	0.512000	0.551900
TRV	1206	0.466800	0.533200	0.621100
TSN	1206	0.455200	0.544800	0.563000
TSO	1206	0.473500	0.526500	0.586200
TSS	1206	0.471800	0.528200	0.534800
T	1206	0.471000	0.529000	0.567200
TWC	1012	0.462500	0.537500	0.583000
TWX	1206	0.493400	0.506600	0.600300
TXN	1206	0.476000	0.524000	0.611900
TXT	1206	0.501700	0.498300	0.536500
TYC	1206	0.481800	0.518200	0.537300
UNH	1206	0.480100	0.519900	0.576300
UNM	1206	0.472600	0.527400	0.548100
UNP	1206	0.466800	0.533200	0.564700
UPS	1206	0.490900	0.509100	0.565500
URBN	1012	0.491100	0.508900	0.540500
USB	1206	0.492500	0.507500	0.574600
UTX	1206	0.495000	0.505000	0.564700
VAR	1206	0.479300	0.520700	0.529000
VFC	1206	0.490900	0.509100	0.527400
VIAB	1012	0.455500	0.544500	0.570200
VLO	1206	0.496700	0.503300	0.617700
VMC	1206	0.488400	0.511600	0.519900
VNO	1206	0.474300	0.525700	0.547300
VRSN	1205	0.484600	0.515400	0.532800
VTR	1012	0.453600	0.546400	0.557300
V	1012	0.465400	0.534600	0.573100
VZ	1206	0.471000	0.529000	0.573000
WAG	1206	0.489200	0.510800	0.581300
WAT	1206	0.471000	0.529000	0.539000
WDC	1012	0.481200	0.518800	0.549400
WEC	1042	0.461600	0.538400	0.540300
WFC	1206	0.504100	0.495900	0.539800
WFM	1012	0.467400	0.532600	0.559300
WHR	1206	0.506600	0.493400	0.531500
WIN	1206	0.444400	0.555600	0.575500
WLP	1206	0.487600	0.512400	0.554700
WMB	1206	0.469300	0.530700	0.561400
WMT	1206	0.472600	0.527400	0.568000
WM	1148	0.479100	0.520900	0.534800
WU	1206	0.486700	0.513300	0.528200
WYNN	1041	0.497600	0.502400	0.541800
WYN	1206	0.495000	0.505000	0.522400
WY	1206	0.462700	0.537300	0.556400
XEL	1206	0.478400	0.521600	0.537300
XLNX	1205	0.483800	0.516200	0.535300
XL	1206	0.479300	0.520700	0.526500
XOM	1206	0.497500	0.502500	0.611100
XRAY	1041	0.474500	0.525500	0.529300
XRX	1206	0.480900	0.519100	0.547300
X	1206	0.500000	0.500000	0.537300
YHOO	1205	0.492100	0.507900	0.551000
YUM	1206	0.472600	0.527400	0.553900
ZION	1205	0.502100	0.497900	0.559300
ZMH	1206	0.483400	0.516600	0.534000
