BMS	1206	0.479300	0.520700	0.524900
BMY	1206	0.472600	0.527400	0.581300
BRCM	1205	0.497900	0.502100	0.595900
BSX	1206	0.491700	0.508300	0.552200
BTU	1206	0.505000	0.495000	0.557200
BXP	1206	0.485100	0.514900	0.526500
CAG	1206	0.462700	0.537300	0.558000
CAH	1206	0.469300	0.530700	0.546400
CAM	1206	0.495900	0.504100	0.529000
CAT	1206	0.495000	0.505000	0.585400
CA	1206	0.480100	0.519900	0.534000
CBG	1206	0.486700	0.513300	0.520700
CBS	1206	0.489200	0.510800	0.608600
CB	1206	0.484200	0.515800	0.537300
CCE	1206	0.458500	0.541500	0.545600
CCI	1012	0.477300	0.522700	0.527700
CCL	1206	0.496700	0.503300	0.519100
CELG	1205	0.471400	0.528600	0.551900
CERN	1012	0.467400	0.532600	0.545500
CF	1088	0.473300	0.526700	0.546900
CHK	1206	0.482600	0.517400	0.620200
CHRW	1205	0.474700	0.525300	0.532000
CINF	1205	0.467200	0.532800	0.539400
CI	1206	0.478400	0.521600	0.555600
CLF	1012	0.501000	0.499000	0.532600
CL	1206	0.478400	0.521600	0.543100
CLX	1206	0.479300	0.520700	0.543100
CMA	1206	0.500000	0.500000	0.530700
CMCSA	1205	0.486300	0.513700	0.580100
CME	1206	0.490900	0.509100	0.587900
CMG	1012	0.460500	0.539500	0.580000
CMI	1206	0.489200	0.510800	0.523200
CMS	1206	0.447800	0.552200	0.555600
CNP	1206	0.467700	0.532300	0.547300
CNX	1206	0.505800	0.494200	0.550600
COF	1206	0.494200	0.505800	0.573000
COG	1130	0.504400	0.495600	0.516800
COH	1206	0.490900	0.509100	0.545600
COL	1206	0.493400	0.506600	0.526500
COP	1206	0.478400	0.521600	0.620200
COST	1205	0.489600	0.510400	0.590900
COV	1206	0.494200	0.505800	0.509100
CPB	1206	0.458500	0.541500	0.574600
CRM	1075	0.494900	0.505100	0.568400
CSCO	1205	0.483800	0.516200	0.598300
CSC	1206	0.483400	0.516600	0.534800
CSX	1206	0.457700	0.542300	0.573800
CTAS	1205	0.462200	0.537800	0.547700
CTL	1206	0.462700	0.537300	0.557200
CTSH	1205	0.504600	0.495400	0.519500
CTXS	1205	0.483000	0.517000	0.545200
C	1206	0.496700	0.503300	0.521600
CVC	1012	0.490100	0.509900	0.540500
CVS	1206	0.480900	0.519100	0.564700
CVX	1206	0.464300	0.535700	0.626900
DD	1206	0.461000	0.539000	0.581300
DE	1206	0.487600	0.512400	0.543900
DFS	1206	0.454400	0.545600	0.582100
DF	1206	0.479300	0.520700	0.534800
DGX	1206	0.472600	0.527400	0.542300
DHI	1206	0.507500	0.492500	0.542300
DHR	1206	0.482600	0.517400	0.531500
DISCA	1012	0.455500	0.544500	0.556300
DIS	1206	0.474300	0.525700	0.581300
DLTR	1012	0.467400	0.532600	0.554300
DNB	1018	0.461700	0.538300	0.545200
DNR	1012	0.481200	0.518800	0.506900
DO	1012	0.493100	0.506900	0.532600
DOV	1206	0.473500	0.526500	0.533200
DOW	1206	0.482600	0.517400	0.572100
DPS	1061	0.476000	0.524000	0.540100
DRI	1206	0.480900	0.519100	0.500800
DTE	1206	0.449400	0.550600	0.557200
DTV	1205	0.463900	0.536100	0.558500
D	1206	0.476800	0.523200	0.546400
DUK	1206	0.471000	0.529000	0.561400
DVA	1107	0.488700	0.511300	0.518500
DVN	1206	0.498300	0.501700	0.544800
EA	1012	0.484200	0.515800	0.594900
EBAY	1205	0.493800	0.506200	0.577600
ECL	1206	0.461900	0.538100	0.548900
ED	1206	0.473500	0.526500	0.537300
EFX	1206	0.477600	0.522400	0.533200
EIX	1206	0.485900	0.514100	0.532300
EL	1206	0.485900	0.514100	0.505000
EMC	1206	0.493400	0.506600	0.597000
EMN	1206	0.480900	0.519100	0.524000
EMR	1206	0.480100	0.519900	0.544800
EOG	1206	0.477600	0.522400	0.513300
EQR	1206	0.490000	0.510000	0.523200
EQT	1018	0.470500	0.529500	0.537300
ESRX	1205	0.499600	0.500400	0.541900
ESV	1206	0.489200	0.510800	0.519100
ETFC	1205	0.497900	0.502100	0.531100
ETN	1206	0.480900	0.519100	0.524900
ETR	1206	0.514900	0.485100	0.532300
EW	1012	0.467400	0.532600	0.552400
EXC	1206	0.506600	0.493400	0.534800
EXPD	1205	0.497900	0.502100	0.509500
EXPE	1205	0.488800	0.511200	0.525300
FAST	1074	0.458100	0.541900	0.551200
FCX	1206	0.492500	0.507500	0.568000
FDO	1206	0.480100	0.519900	0.557200
FDX	1206	0.496700	0.503300	0.564700
FE	1206	0.478400	0.521600	0.543900
FFIV	1012	0.484200	0.515800	0.509900
FHN	1206	0.481800	0.518200	0.535700
FIS	1206	0.463500	0.536500	0.549800
FISV	1205	0.454800	0.545200	0.546900
FITB	1205	0.478800	0.521200	0.553500
FLIR	1012	0.485200	0.514800	0.516800
FLR	1206	0.509100	0.490900	0.526500
FLS	1066	0.484100	0.515900	0.529100
FMC	1012	0.459500	0.540500	0.549400
FSLR	1012	0.506900	0.493100	0.587900
FTI	1012	0.485200	0.514800	0.522700
FTR	1106	0.472000	0.528000	0.540700
F	1206	0.483400	0.516600	0.574600
GAS	1206	0.466000	0.534000	0.541500
GCI	1206	0.484200	0.515800	0.558000
GD	1206	0.499200	0.500800	0.520700
GE	1206	0.475100	0.524900	0.573000
GILD	1205	0.477200	0.522800	0.550200
GIS	1206	0.446100	0.553900	0.594500
GLW	1206	0.494200	0.505800	0.526500
GME	1206	0.482600	0.517400	0.571300
GNW	1206	0.493400	0.506600	0.576300
GOOG	1205	0.491300	0.508700	0.508700
GPC	1206	0.477600	0.522400	0.529900
GPS	1206	0.458500	0.541500	0.625200
GRMN	1012	0.468400	0.531600	0.544500
GS	1206	0.500800	0.499200	0.518200
GT	1206	0.497500	0.502500	0.518200
GWW	1206	0.480900	0.519100	0.537300
HAL	1206	0.485900	0.514100	0.573000
HAR	1206	0.499200	0.500800	0.518200
HAS	1206	0.487600	0.512400	0.534000
HBAN	1205	0.494600	0.505400	0.553500
HCBK	1205	0.489600	0.510400	0.530300
HCN	1012	0.439700	0.560300	0.572100
HCP	1182	0.461900	0.538100	0.554100
HD	1206	0.483400	0.516600	0.608600
HES	1206	0.496700	0.503300	0.585400
HIG	1206	0.490900	0.509100	0.561400
HOG	1206	0.490900	0.509100	0.510800
HON	1206	0.490900	0.509100	0.525700
HOT	1206	0.485900	0.514100	0.549800
HPQ	1206	0.487600	0.512400	0.587900
HP	1012	0.462500	0.537500	0.555300
HRB	1206	0.471800	0.528200	0.548900
HRL	1012	0.425900	0.574100	0.588900
HRS	1075	0.469800	0.530200	0.538600
HSP	1206	0.496700	0.503300	0.524000
HST	1206	0.486700	0.513300	0.527400
HSY	1206	0.477600	0.522400	0.548900
HUM	1206	0.489200	0.510800	0.551400
IBM	1206	0.485900	0.514100	0.574600
ICE	1206	0.500800	0.499200	0.558900
IFF	1206	0.473500	0.526500	0.529900
IGT	1206	0.518200	0.481800	0.524900
INTC	1205	0.472200	0.527800	0.602500
INTU	1205	0.480500	0.519500	0.546900
IPG	1206	0.494200	0.505800	0.516600
IP	1206	0.468500	0.531500	0.552200
IRM	1012	0.472300	0.527700	0.532600
IR	1206	0.471000	0.529000	0.539800
ISRG	1140	0.501800	0.498200	0.524600
ITW	1206	0.487600	0.512400	0.537300
IVZ	1092	0.474400	0.525600	0.545800
JBL	1206	0.485100	0.514900	0.533200
JCI	1206	0.485900	0.514100	0.534000
JCP	1206	0.510000	0.490000	0.563800
JDSU	1205	0.492900	0.507100	0.537800
JEC	1206	0.485900	0.514100	0.524000
JNJ	1206	0.486700	0.513300	0.574600
JNPR	1205	0.503700	0.496300	0.571800
JOY	1012	0.479200	0.520800	0.542500
JWN	1206	0.477600	0.522400	0.590400
KEY	1206	0.476000	0.524000	0.570500
KLAC	1205	0.483800	0.516200	0.518700
KMB	1206	0.463500	0.536500	0.558900
KMX	1012	0.477300	0.522700	0.532600
KO	1206	0.465200	0.534800	0.623500
KR	1206	0.456100	0.543900	0.583700
KSS	1206	0.508300	0.491700	0.581300
K	1206	0.467700	0.532300	0.554700
LEG	1206	0.461900	0.538100	0.543900
LEN	1206	0.499200	0.500800	0.568800
LH	1206	0.470100	0.529900	0.539800
LLL	1206	0.495000	0.505000	0.519100
LLTC	1205	0.484600	0.515400	0.527800
LLY	1206	0.459400	0.540600	0.616900
LMT	1206	0.492500	0.507500	0.568000
LM	1206	0.502500	0.497500	0.554700
LNC	1206	0.483400	0.516600	0.566300
LO	1129	0.463200	0.536800	0.553600
LOW	1206	0.502500	0.497500	0.577900
LRCX	1012	0.495100	0.504900	0.523700
L	1130	0.487600	0.512400	0.521200
LUK	1206	0.484200	0.515800	0.526500
LUV	1206	0.484200	0.515800	0.626000
MAR	1206	0.488400	0.511600	0.534800
MAS	1206	0.490900	0.509100	0.501700
MAT	1206	0.461000	0.539000	0.560500
MA	1107	0.467000	0.533000	0.575400
MCD	1206	0.449400	0.550600	0.636000
MCHP	1205	0.486300	0.513700	0.533600
MCK	1206	0.473500	0.526500	0.544800
MCO	1206	0.476800	0.523200	0.581300
MDLZ	1012	0.458500	0.541500	0.611700
MDT	1206	0.477600	0.522400	0.570500
MET	1206	0.503300	0.496700	0.573800
MJN	988	0.461500	0.538500	0.552600
MKC	1206	0.440300	0.559700	0.574600
MMC	1206	0.475100	0.524900	0.548900
MMM	1206	0.476800	0.523200	0.575500
MNST	1172	0.490600	0.509400	0.516200
MON	1206	0.480100	0.519900	0.521600
MOS	1012	0.497000	0.503000	0.506900
MO	1206	0.442800	0.557200	0.581300
MRK	1206	0.498300	0.501700	0.560500
MRO	1206	0.472600	0.527400	0.582900
MSI	1012	0.487200	0.512800	0.518800
MS	1206	0.510800	0.489200	0.498300
MTB	1206	0.480100	0.519900	0.510000
M	1206	0.465200	0.534800	0.650100
MUR	1206	0.491700	0.508300	0.520700
MU	1206	0.490900	0.509100	0.577100
MWV	1206	0.455200	0.544800	0.552200
MYL	1206	0.459400	0.540600	0.554700
NBL	1206	0.467700	0.532300	0.559700
NBR	1206	0.485900	0.514100	0.558000
NDAQ	1041	0.471700	0.528300	0.606100
NEE	1012	0.468400	0.531600	0.543500
NEM	1206	0.508300	0.491700	0.548900
NE	1206	0.500000	0.500000	0.521600
NFLX	1012	0.485200	0.514800	0.599800
NFX	1012	0.504900	0.495100	0.507900
NI	1206	0.457700	0.542300	0.553900
NKE	1206	0.485900	0.514100	0.579600
NOC	1206	0.468500	0.531500	0.573800
NOV	1206	0.492500	0.507500	0.534800
NRG	1012	0.476300	0.523700	0.507900
NSC	1206	0.480900	0.519100	0.548100
NTAP	1205	0.488800	0.511200	0.559300
NTRS	1205	0.492100	0.507900	0.520300
NUE	1206	0.490900	0.509100	0.514900
NU	1012	0.475300	0.524700	0.540500
NVDA	1205	0.500400	0.499600	0.595000
NWL	1206	0.489200	0.510800	0.520700
NWSA	1015	0.484700	0.515300	0.515300
OI	1012	0.491100	0.508900	0.513800
OKE	1012	0.454500	0.545500	0.555300
OMC	1206	0.466800	0.533200	0.549800
ORCL	1205	0.488800	0.511200	0.592500
ORLY	1012	0.467400	0.532600	0.542500
OXY	1206	0.476000	0.524000	0.542300
PAYX	1205	0.469700	0.530300	0.545200
PBCT	1041	0.474500	0.525500	0.529300
PBI	1206	0.481800	0.518200	0.532300
PCAR	1205	0.495400	0.504600	0.521200
PCG	1206	0.466000	0.534000	0.558000
PCLN	1012	0.458500	0.541500	0.588900
PCL	1206	0.478400	0.521600	0.540600
PCP	1206	0.501700	0.498300	0.512400
PDCO	1205	0.470500	0.529500	0.541100
PEG	1080	0.488000	0.512000	0.503700
PEP	1206	0.489200	0.510800	0.582100
PETM	1012	0.463400	0.536600	0.557300
PFE	1206	0.503300	0.496700	0.566300
PFG	1206	0.480100	0.519900	0.555600
PGR	1206	0.471000	0.529000	0.544800
PG	1206	0.474300	0.525700	0.588700
PHM	1206	0.505000	0.495000	0.550600
PH	1206	0.490000	0.510000	0.515800
PKI	1206	0.488400	0.511600	0.523200
PLD	1206	0.472600	0.527400	0.529000
PLL	1206	0.480100	0.519900	0.529000
PM	1181	0.480100	0.519900	0.548700
PNC	1206	0.498300	0.501700	0.561400
PNR	1012	0.480200	0.519800	0.529600
PNW	1206	0.471800	0.528200	0.531500
POM	1206	0.466000	0.534000	0.546400
PPG	1206	0.473500	0.526500	0.539800
PPL	1206	0.476000	0.524000	0.539800
PRU	1206	0.482600	0.517400	0.567200
PSA	1206	0.471000	0.529000	0.539000
PWR	1012	0.487200	0.512800	0.519800
PXD	1071	0.490200	0.509800	0.536900
PX	1206	0.475100	0.524900	0.543900
QCOM	1205	0.493800	0.506200	0.619100
RAI	1206	0.460200	0.539800	0.561400
RDC	1206	0.488400	0.511600	0.543900
RF	1206	0.480100	0.519900	0.587900
RHI	1206	0.493400	0.506600	0.514900
RHT	1012	0.480200	0.519800	0.539500
RL	1206	0.493400	0.506600	0.519900
ROK	1206	0.476800	0.523200	0.529900
ROP	1012	0.459500	0.540500	0.547400
ROST	1012	0.484200	0.515800	0.555300
RRC	1206	0.487600	0.512400	0.538100
RSG	1018	0.455800	0.544200	0.556000
RTN	1206	0.492500	0.507500	0.543100
R	1206	0.472600	0.527400	0.545600
SBUX	1205	0.477200	0.522800	0.583400
SCG	1012	0.478300	0.521700	0.527700
SCHW	1205	0.507900	0.492100	0.571800
SEE	1206	0.483400	0.516600	0.531500
SE	1206	0.454400	0.545600	0.562200
SHW	1206	0.471000	0.529000	0.543100
SIAL	1205	0.488800	0.511200	0.523700
SJM	1042	0.451100	0.548900	0.572900
SLB	1206	0.490000	0.510000	0.555600
SLM	1206	0.477600	0.522400	0.553900
SNA	1206	0.487600	0.512400	0.514100
SNDK	1205	0.492900	0.507100	0.550200
SNI	1124	0.483100	0.516900	0.491100
SO	1206	0.476000	0.524000	0.540600
SPG	1206	0.461000	0.539000	0.550600
SPLS	1205	0.482200	0.517800	0.557700
SRCL	1035	0.471500	0.528500	0.534300
SRE	1206	0.471800	0.528200	0.542300
STI	1206	0.497500	0.502500	0.566300
STJ	1206	0.487600	0.512400	0.548100
STT	1206	0.501700	0.498300	0.550600
S	1206	0.502500	0.497500	0.497500
STX	1012	0.473300	0.526700	0.570200
STZ	1206	0.483400	0.516600	0.531500
SWK	1206	0.495000	0.505000	0.504100
SWN	1141	0.505700	0.494300	0.546900
SWY	1206	0.475100	0.524900	0.565500
SYK	1206	0.476800	0.523200	0.539000
SYMC	1205	0.490500	0.509500	0.547700
SYY	1206	0.458500	0.541500	0.556400
TAP	1206	0.488400	0.511600	0.534000
TDC	1206	0.470100	0.529900	0.537300
TEG	1206	0.466800	0.533200	0.534800
TEL	1206	0.505800	0.494200	0.514900
TER	1206	0.495000	0.505000	0.508300
TE	1206	0.453600	0.546400	0.551400
TGT	1206	0.498300	0.501700	0.600300
THC	1206	0.488400	0.511600	0.529000
TIF	1206	0.494200	0.505800	0.558000
TJX	1206	0.465200	0.534800	0.575500
TMK	1206	0.468500	0.531500	0.536500
TMO	1206	0.484200	0.515800	0.532300
TROW	1205	0.497900	0.502100	0.549400
TRV	1206	0.462700	0.537300	0.614400
TSN	1206	0.461900	0.538100	0.565500
TSO	1206	0.481800	0.518200	0.578800
TSS	1206	0.476000	0.524000	0.530700
T	1206	0.474300	0.525700	0.564700
TWC	1012	0.465400	0.534600	0.570200
TWX	1206	0.480900	0.519100	0.605300
TXN	1206	0.479300	0.520700	0.640100
TXT	1206	0.507500	0.492500	0.541500
TYC	1206	0.479300	0.520700	0.538100
UNH	1206	0.475100	0.524900	0.586200
UNM	1206	0.476000	0.524000	0.543900
UNP	1206	0.470100	0.529900	0.558900
UPS	1206	0.497500	0.502500	0.559700
URBN	1012	0.491100	0.508900	0.534600
USB	1206	0.497500	0.502500	0.570500
UTX	1206	0.496700	0.503300	0.565500
VAR	1206	0.476000	0.524000	0.529900
VFC	1206	0.494200	0.505800	0.520700
VIAB	1012	0.460500	0.539500	0.570200
VLO	1206	0.495000	0.505000	0.612800
VMC	1206	0.484200	0.515800	0.522400
VNO	1206	0.480100	0.519900	0.538100
VRSN	1205	0.490500	0.509500	0.528600
VTR	1012	0.467400	0.532600	0.543500
V	1012	0.471300	0.528700	0.581000
VZ	1206	0.465200	0.534800	0.574600
WAG	1206	0.486700	0.513300	0.581300
WAT	1206	0.471800	0.528200	0.537300
WDC	1012	0.481200	0.518800	0.558300
WEC	1042	0.453000	0.547000	0.547000
WFC	1206	0.506600	0.493400	0.548100
WFM	1012	0.459500	0.540500	0.568200
WHR	1206	0.511600	0.488400	0.517400
WIN	1206	0.445300	0.554700	0.571300
WLP	1206	0.481800	0.518200	0.551400
WMB	1206	0.471000	0.529000	0.557200
WMT	1206	0.469300	0.530700	0.556400
WM	1148	0.472100	0.527900	0.540900
WU	1206	0.488400	0.511600	0.525700
WYNN	1041	0.504300	0.495700	0.527400
WYN	1206	0.493400	0.506600	0.517400
WY	1206	0.476800	0.523200	0.538100
XEL	1206	0.483400	0.516600	0.529000
XLNX	1205	0.483000	0.517000	0.536100
XL	1206	0.478400	0.521600	0.529000
XOM	1206	0.498300	0.501700	0.594500
XRAY	1041	0.480300	0.519700	0.524500
XRX	1206	0.480900	0.519100	0.544800
X	1206	0.500000	0.500000	0.533200
YHOO	1205	0.485500	0.514500	0.536900
YUM	1206	0.475100	0.524900	0.559700
ZION	1205	0.495400	0.504600	0.546100
ZMH	1206	0.487600	0.512400	0.524000
