Date,Open,High,Low,Close,Volume,Adj Close
2014-10-10,84.28,84.68,83.05,83.58,1178100,83.58
2014-10-09,86.26,86.33,84.02,84.17,1381000,84.17
2014-10-08,85.17,86.50,83.74,86.36,1946300,86.36
2014-10-07,87.55,87.58,85.19,85.22,1559100,85.22
2014-10-06,88.44,88.88,88.16,88.23,1120400,88.23
2014-10-03,87.57,88.11,87.01,88.00,966600,88.00
2014-10-02,87.55,87.89,86.55,87.26,686800,87.26
2014-10-01,88.79,88.84,87.18,87.50,1395600,87.50
2014-09-30,90.11,90.16,88.49,88.79,1202300,88.79
2014-09-29,89.57,90.14,89.29,89.98,598600,89.98
2014-09-26,90.26,90.46,89.66,90.23,876600,90.23
2014-09-25,91.52,91.52,90.26,90.31,867000,90.31
2014-09-24,91.14,91.86,90.68,91.68,1089500,91.68
2014-09-23,91.35,91.87,90.92,91.46,1059200,91.46
2014-09-22,92.97,93.25,91.35,91.63,1026100,91.63
2014-09-19,93.87,95.40,92.80,93.25,2619700,93.25
2014-09-18,92.40,93.56,92.14,93.46,2068000,93.46
2014-09-17,91.81,92.71,91.81,92.27,957100,92.27
2014-09-16,91.77,92.23,91.21,91.90,739000,91.90
2014-09-15,91.72,91.97,91.36,91.78,714100,91.78
2014-09-12,91.97,92.12,91.30,91.89,768500,91.89
2014-09-11,91.58,92.33,91.46,92.12,1067700,92.12
2014-09-10,91.61,92.22,91.33,92.04,780200,92.04
2014-09-09,91.67,92.33,91.58,91.71,652900,91.71
2014-09-08,91.70,92.46,91.58,91.78,734800,91.78
2014-09-05,91.17,92.00,90.40,91.93,804000,91.93
2014-09-04,91.37,92.14,91.12,91.29,660500,91.29
2014-09-03,91.72,91.96,91.16,91.34,600000,91.34
2014-09-02,91.28,91.84,91.22,91.59,1467600,91.07
2014-08-29,91.06,91.96,90.78,91.50,939500,90.98
2014-08-28,90.42,90.91,89.79,90.78,377800,90.26
2014-08-27,90.94,91.17,90.51,90.72,570200,90.20
2014-08-26,91.18,91.50,90.88,90.94,463500,90.42
2014-08-25,91.28,91.49,90.95,91.16,537300,90.64
2014-08-22,91.18,91.48,90.80,90.96,626900,90.44
2014-08-21,91.63,91.91,90.96,91.56,676800,91.04
2014-08-20,91.10,91.83,91.00,91.54,917300,91.02
2014-08-19,90.63,91.51,90.43,91.08,1216600,90.56
2014-08-18,90.20,91.00,90.11,90.41,954600,89.90
2014-08-15,90.38,90.40,89.10,89.78,834000,89.27
2014-08-14,89.45,90.12,89.31,90.04,710500,89.53
2014-08-13,89.19,89.60,88.91,89.37,571300,88.86
2014-08-12,88.43,89.14,88.36,88.53,705800,88.03
2014-08-11,88.56,89.27,88.39,88.68,801600,88.18
2014-08-08,87.00,88.23,86.71,88.23,811100,87.73
2014-08-07,87.16,87.61,86.57,86.86,777600,86.37
2014-08-06,86.41,87.13,86.01,86.66,1312600,86.17
2014-08-05,87.52,88.19,86.41,86.91,1268300,86.42
2014-08-04,87.69,88.09,86.89,87.95,1100200,87.45
2014-08-01,86.97,87.94,86.63,87.45,1319900,86.95
2014-07-31,88.97,88.97,87.41,87.45,1280500,86.95
2014-07-30,89.51,89.71,88.56,89.38,1180800,88.87
2014-07-29,90.49,90.89,89.21,89.35,1680700,88.84
2014-07-28,90.75,91.25,90.29,90.66,1395500,90.15
2014-07-25,87.17,90.97,87.00,90.77,3535000,90.25
2014-07-24,86.14,86.56,84.92,85.02,1522200,84.54
2014-07-23,86.30,86.91,85.88,86.37,921800,85.88
2014-07-22,86.28,86.55,86.17,86.33,745600,85.84
2014-07-21,85.04,86.02,84.83,85.82,683000,85.33
2014-07-18,85.34,85.53,84.94,85.19,1254900,84.71
2014-07-17,85.73,85.99,84.92,85.01,1200200,84.53
2014-07-16,86.03,86.51,85.70,86.26,1053300,85.77
2014-07-15,86.39,86.39,85.40,85.65,1160900,85.16
2014-07-14,86.59,86.77,86.22,86.39,989500,85.90
2014-07-11,86.02,86.32,85.64,85.89,830200,85.40
2014-07-10,86.10,86.47,85.81,86.09,1082800,85.60
2014-07-09,87.25,87.59,86.86,87.12,511900,86.63
2014-07-08,87.66,87.95,86.70,87.06,802800,86.57
2014-07-07,88.54,88.54,87.80,88.13,1261300,87.63
2014-07-03,88.19,88.70,87.98,88.65,612200,88.15
2014-07-02,88.05,88.44,87.68,87.84,522400,87.34
2014-07-01,88.13,88.69,87.92,87.96,731100,87.46
2014-06-30,88.01,88.26,87.56,87.82,692500,87.32
2014-06-27,87.17,88.06,86.90,88.04,1092600,87.54
2014-06-26,87.75,87.83,86.52,87.26,616900,86.76
2014-06-25,87.36,88.33,87.19,87.59,637300,87.09
