Date,Open,High,Low,Close,Volume,Adj Close
2014-10-10,73.52,73.94,71.20,71.22,17346900,71.22
2014-10-09,75.22,75.30,73.95,74.08,9914600,74.08
2014-10-08,73.44,75.44,73.22,75.19,9851600,75.19
2014-10-07,74.23,74.43,73.48,73.51,8242000,73.51
2014-10-06,75.00,75.34,74.31,74.72,6172600,74.72
2014-10-03,73.88,75.20,73.87,74.86,7978400,74.86
2014-10-02,74.14,74.14,73.16,73.66,7489200,73.66
2014-10-01,74.64,74.81,73.84,73.88,9098800,73.88
2014-09-30,74.72,75.09,74.11,74.77,8894400,74.77
2014-09-29,74.63,75.08,74.16,74.82,6630800,74.82
2014-09-26,74.59,75.13,74.17,75.06,6816400,75.06
2014-09-25,76.03,76.17,74.72,74.81,7452200,74.81
2014-09-24,75.65,76.24,75.42,76.24,5787300,76.24
2014-09-23,76.23,76.57,75.81,75.83,8788800,75.83
2014-09-22,75.49,76.34,75.28,76.29,10447100,76.29
2014-09-19,77.00,77.00,75.39,75.53,15396000,75.53
2014-09-18,75.91,76.45,75.83,76.44,7274000,76.44
2014-09-17,75.66,76.17,75.28,75.83,7212700,75.83
2014-09-16,75.08,75.97,74.90,75.71,7519800,75.71
2014-09-15,75.50,75.58,74.99,75.08,6637300,75.08
2014-09-12,75.80,75.86,75.21,75.33,8309300,75.33
2014-09-11,75.58,76.12,75.20,76.11,6898700,76.11
2014-09-10,75.80,76.25,75.76,75.93,6523400,75.93
2014-09-09,75.90,76.11,75.51,75.84,6266100,75.84
2014-09-08,75.49,76.24,75.49,75.90,6281400,75.90
2014-09-05,75.00,75.85,74.89,75.81,8471600,75.81
2014-09-04,75.22,75.55,74.62,75.11,8412100,75.11
2014-09-03,75.47,75.72,74.82,74.89,9791200,74.89
2014-09-02,75.92,76.08,74.75,75.06,9821500,75.06
2014-08-29,76.60,76.60,75.76,76.10,6483700,76.10
2014-08-28,76.69,76.90,76.31,76.34,5243100,75.92
2014-08-27,77.15,77.19,76.49,76.97,7846200,76.55
2014-08-26,76.82,77.10,76.26,77.01,6754000,76.59
2014-08-25,77.17,77.30,76.34,76.59,4752000,76.17
2014-08-22,76.71,77.22,76.71,76.82,5082400,76.40
2014-08-21,76.61,77.31,76.45,76.77,8646500,76.35
2014-08-20,74.55,76.64,74.55,76.44,12123300,76.02
2014-08-19,75.05,75.22,74.91,75.13,7903300,74.72
2014-08-18,74.83,75.10,74.61,75.03,5180200,74.62
2014-08-15,75.13,75.13,73.99,74.41,9794400,74.00
2014-08-14,74.76,74.99,74.60,74.76,6482100,74.35
2014-08-13,74.58,74.65,74.04,74.50,7053600,74.09
2014-08-12,74.86,74.93,73.90,74.14,7790000,73.73
2014-08-11,74.20,74.98,73.92,74.73,8818500,74.32
2014-08-08,72.72,73.96,72.50,73.88,9140700,73.47
2014-08-07,73.28,73.35,72.34,72.49,9402400,72.09
2014-08-06,72.42,73.15,72.16,72.89,7324400,72.49
2014-08-05,73.20,73.35,72.56,72.75,10306400,72.35
2014-08-04,72.87,73.47,72.83,73.26,13114200,72.86
2014-08-01,73.67,73.85,71.82,72.55,15202500,72.15
2014-07-31,75.39,75.60,73.65,73.72,15257100,73.31
2014-07-30,75.68,76.23,75.15,76.04,10726100,75.62
2014-07-29,75.65,75.95,75.26,75.31,11324900,74.90
2014-07-28,76.10,76.25,75.53,75.83,10938900,75.41
2014-07-25,76.00,76.58,75.82,76.10,13574800,75.68
2014-07-24,77.60,77.63,75.66,76.17,37728500,75.75
2014-07-23,81.89,81.97,81.42,81.60,10326300,81.15
2014-07-22,80.09,81.87,79.99,81.53,10753200,81.08
2014-07-21,79.41,79.97,79.11,79.67,7654300,79.23
2014-07-18,78.55,79.43,78.25,79.39,8373000,78.95
2014-07-17,79.11,79.21,77.88,78.11,12569900,77.68
2014-07-16,79.72,79.94,79.58,79.62,6266900,79.18
2014-07-15,79.39,79.91,79.15,79.44,5984000,79.00
2014-07-14,79.44,79.78,79.38,79.52,7609800,79.08
2014-07-11,79.90,80.20,79.15,79.60,8623300,79.16
2014-07-10,79.93,80.68,79.80,80.43,5090200,79.99
2014-07-09,81.11,81.11,80.38,80.77,5071200,80.33
2014-07-08,80.63,80.86,80.42,80.65,7787900,80.21
2014-07-07,80.67,80.95,80.21,80.82,5873900,80.38
2014-07-03,80.50,81.28,80.09,80.99,5735700,80.54
2014-07-02,79.81,80.43,79.70,80.17,5440100,79.73
2014-07-01,79.35,79.82,78.93,79.73,5872300,79.29
2014-06-30,79.15,79.39,78.65,79.20,6562000,78.76
2014-06-27,78.57,79.04,78.18,78.99,7732900,78.56
2014-06-26,78.40,79.13,78.08,78.77,7556200,78.34
2014-06-25,78.50,78.55,77.91,78.05,10701100,77.62
2014-06-24,79.31,79.87,78.68,78.78,10652000,78.35
2014-06-23,79.63,79.99,79.32,79.43,6145700,78.99
2014-06-20,79.98,79.99,79.44,79.86,11878200,79.42
2014-06-19,79.30,79.80,79.19,79.75,6781300,79.31
2014-06-18,79.68,79.68,78.63,79.19,7340100,78.75
2014-06-17,78.43,79.42,78.40,79.16,6840400,78.72
2014-06-16,78.83,79.39,78.45,78.65,10423700,78.22
2014-06-13,79.46,79.82,78.93,79.11,7440200,78.67
2014-06-12,79.13,79.76,78.81,79.34,7524900,78.90
2014-06-11,79.00,79.50,78.44,79.21,7404600,78.77
2014-06-10,79.96,79.96,79.14,79.18,8582900,78.74
2014-06-09,80.28,80.47,79.70,79.95,5181500,79.51
2014-06-06,80.20,80.50,79.80,80.38,6387900,79.94
2014-06-05,79.83,79.93,79.15,79.66,9176200,79.22
2014-06-04,80.32,80.39,79.70,79.92,6658500,79.48
2014-06-03,80.18,80.68,79.96,80.40,7554500,79.96
2014-06-02,80.66,80.79,80.04,80.48,7238400,80.04
2014-05-30,80.33,80.53,79.92,80.45,7337000,79.59
2014-05-29,80.58,80.58,79.88,80.19,9704000,79.33
2014-05-28,80.20,80.74,80.16,80.22,7659100,79.36
2014-05-27,79.93,80.50,79.90,80.46,8079500,79.60
2014-05-23,79.98,79.99,79.49,79.88,4580600,79.03
2014-05-22,79.48,79.92,79.43,79.56,6303800,78.71
2014-05-21,79.17,79.98,79.12,79.67,7671500,78.82
2014-05-20,79.95,80.35,79.52,79.86,8434000,79.01
2014-05-19,79.22,79.99,79.20,79.81,5427200,78.96
2014-05-16,79.70,79.77,78.76,79.42,8376800,78.57
2014-05-15,80.34,80.81,79.18,79.78,10423100,78.93
2014-05-14,79.83,80.99,79.83,80.41,8228200,79.55
2014-05-13,79.92,80.39,79.78,80.37,5854300,79.51
2014-05-12,79.72,80.12,79.62,79.97,6632100,79.11
2014-05-09,79.94,79.94,78.58,79.50,5965900,78.65
2014-05-08,79.34,80.09,78.96,79.50,7434600,78.65
2014-05-07,79.72,79.93,78.43,79.33,8794700,78.48
2014-05-06,79.23,79.63,78.75,79.31,8169500,78.46
2014-05-05,78.76,79.92,78.51,79.56,7525600,78.71
2014-05-02,79.30,79.30,78.50,78.99,6063000,78.15
2014-05-01,78.53,79.49,78.53,78.99,7017800,78.15
2014-04-30,78.56,78.86,78.14,78.71,9443100,77.87
2014-04-29,78.64,79.01,78.23,78.52,8034000,77.68
2014-04-28,78.00,78.60,77.37,78.05,12603300,77.22
2014-04-25,77.59,77.88,77.33,77.61,10507700,76.78
2014-04-24,77.50,78.62,76.77,77.87,22779700,77.04
2014-04-23,81.00,81.00,80.16,80.71,13593900,79.85
2014-04-22,81.17,81.34,80.58,80.61,8098800,79.75
2014-04-21,81.19,81.66,80.56,80.93,5963900,80.06
2014-04-17,80.14,81.34,80.04,81.32,10566100,80.45
2014-04-16,79.99,80.28,79.42,80.18,7286100,79.32
2014-04-15,78.99,79.94,78.50,79.49,8785700,78.64
2014-04-14,78.70,79.20,78.03,79.14,8170500,78.29
2014-04-11,77.53,78.92,77.53,78.01,9288900,77.18
2014-04-10,80.10,80.30,77.85,78.07,10322000,77.24
2014-04-09,79.26,79.94,78.85,79.93,8468500,79.08
2014-04-08,77.71,78.94,77.48,78.89,9079100,78.05
2014-04-07,78.00,79.26,77.60,78.08,10082600,77.25
2014-04-04,81.09,81.36,78.46,78.53,11250700,77.69
2014-04-03,80.21,81.30,80.21,80.55,8723900,79.69
2014-04-02,79.98,80.26,79.75,80.14,7410400,79.28
2014-04-01,79.42,80.16,78.99,80.10,10588800,79.24
2014-03-31,79.49,79.61,78.81,78.86,7769900,78.02
2014-03-28,79.50,79.50,78.10,79.28,8550900,78.43
2014-03-27,78.42,79.72,78.31,79.05,10373200,78.20
2014-03-26,78.82,79.62,78.31,78.31,14202600,77.47
2014-03-25,78.13,78.76,77.99,78.56,8131800,77.72
2014-03-24,78.44,78.70,77.31,77.74,11314000,76.91
2014-03-21,79.03,79.03,77.51,78.19,27473300,77.35
2014-03-20,76.78,78.37,76.70,78.10,10264100,77.26
2014-03-19,77.22,77.57,76.42,76.81,7808200,75.99
2014-03-18,77.19,77.75,76.90,77.45,7932100,76.62
2014-03-17,75.72,77.31,75.53,77.02,13851500,76.20
2014-03-14,75.23,75.91,74.50,74.74,10508000,73.94
2014-03-13,77.00,77.12,75.39,75.63,8956100,74.82
