Date,Open,High,Low,Close,Volume,Adj Close
2014-10-10,85.92,87.00,85.40,86.27,12675300,86.27
2014-10-09,88.03,88.16,85.57,85.71,8726200,85.71
2014-10-08,87.06,88.15,86.33,88.11,6994100,88.11
2014-10-07,88.00,88.26,87.04,87.11,6217600,87.11
2014-10-06,88.79,89.18,88.07,88.56,4047800,88.56
2014-10-03,88.10,88.90,87.55,88.45,7549000,88.45
2014-10-02,87.50,87.66,84.65,86.79,11004800,86.79
2014-10-01,89.08,89.24,87.20,87.49,7473500,87.49
2014-09-30,88.84,89.54,88.54,89.03,4824500,89.03
2014-09-29,88.12,89.05,87.36,88.83,5188600,88.83
2014-09-26,88.15,88.89,87.91,88.74,5786400,88.74
2014-09-25,89.26,89.60,88.06,88.07,7077400,88.07
2014-09-24,88.36,89.64,88.24,89.45,5607000,89.45
2014-09-23,89.12,89.24,88.23,88.31,6127800,88.31
2014-09-22,90.49,90.61,89.19,89.29,4990400,89.29
2014-09-19,90.80,91.15,90.39,90.49,13345100,90.49
2014-09-18,90.31,90.50,89.91,90.34,4326200,90.34
2014-09-17,90.58,90.77,89.97,90.33,4037000,90.33
2014-09-16,89.71,90.43,89.46,90.27,4324600,90.27
2014-09-15,89.74,90.37,89.56,90.08,4881800,90.08
2014-09-12,90.10,90.20,89.25,89.67,3870200,89.67
2014-09-11,89.20,90.04,89.06,89.97,4065500,89.97
2014-09-10,89.54,89.82,88.75,89.52,5053300,89.52
2014-09-09,90.50,90.54,89.51,89.60,4771000,89.60
2014-09-08,90.76,90.84,90.16,90.56,4310500,90.56
2014-09-05,90.14,90.94,90.10,90.94,4597100,90.94
2014-09-04,90.87,91.20,90.01,90.14,5418500,90.14
2014-09-03,91.06,91.16,90.67,90.94,3667600,90.94
2014-09-02,90.18,90.93,90.15,90.80,5567300,90.80
2014-08-29,90.32,90.38,89.33,89.88,4168500,89.88
2014-08-28,89.98,90.49,89.96,90.23,2667200,90.23
2014-08-27,90.14,90.41,89.98,90.37,3728300,90.37
2014-08-26,90.61,90.67,89.94,90.02,4104300,90.02
2014-08-25,90.95,91.14,90.30,90.38,3501400,90.38
2014-08-22,90.13,90.90,90.12,90.49,4756400,90.49
2014-08-21,90.06,90.53,89.98,90.38,4688600,90.38
2014-08-20,89.92,90.05,89.67,89.84,3870900,89.84
2014-08-19,90.13,90.29,89.64,90.09,4142900,90.09
2014-08-18,89.66,90.37,89.58,89.97,4973300,89.97
2014-08-15,89.02,89.47,88.69,89.28,8211000,89.28
2014-08-14,88.03,88.91,87.81,88.61,8218000,88.61
2014-08-13,87.74,87.95,87.42,87.60,4532300,87.60
2014-08-12,87.15,87.62,86.78,87.21,4510100,87.21
2014-08-11,87.07,87.98,87.05,87.50,5047900,87.50
2014-08-08,85.65,86.89,85.62,86.85,6371300,86.85
2014-08-07,86.99,87.01,85.23,85.51,7905200,85.51
2014-08-06,86.18,87.62,86.17,86.59,9789500,86.59
2014-08-05,87.14,87.24,86.02,86.75,9340400,86.75
2014-08-04,86.17,87.52,86.01,87.24,8250200,87.24
2014-08-01,85.39,86.01,85.21,85.38,6759200,85.38
2014-07-31,86.59,86.95,85.69,85.88,6342400,85.88
2014-07-30,86.62,87.27,86.09,87.21,7294200,87.21
2014-07-29,87.29,87.30,86.16,86.20,5478700,86.20
2014-07-28,86.43,87.22,85.81,87.15,4546800,87.15
2014-07-25,86.30,86.70,86.05,86.23,4659800,86.23
2014-07-24,86.50,86.96,86.31,86.80,4168200,86.80
2014-07-23,86.31,86.53,85.76,86.04,3650200,86.04
2014-07-22,86.37,86.56,85.51,86.21,4984200,86.21
2014-07-21,85.81,86.00,85.50,85.74,4799800,85.74
2014-07-18,85.44,85.98,85.17,85.81,4719100,85.81
2014-07-17,85.33,86.19,84.87,85.03,6885900,85.03
2014-07-16,86.69,87.63,85.12,85.35,10667200,85.35
2014-07-15,86.58,86.65,85.54,86.15,7001300,86.15
2014-07-14,87.46,87.49,86.66,86.76,4012300,86.76
2014-07-11,87.00,87.36,86.37,86.89,5016000,86.89
2014-07-10,86.53,87.61,86.19,86.86,7249700,86.86
2014-07-09,86.00,87.29,85.85,87.22,6311200,87.22
2014-07-08,86.19,86.32,85.68,85.86,4733600,85.86
2014-07-07,86.61,86.82,86.32,86.59,4897800,86.59
2014-07-03,86.70,86.98,86.50,86.84,3210400,86.84
2014-07-02,86.58,86.71,86.20,86.44,4439600,86.44
2014-07-01,85.81,86.87,85.76,86.47,5598100,86.47
2014-06-30,85.44,86.07,85.07,85.74,6991400,85.74
2014-06-27,84.13,85.39,84.13,85.30,17932200,85.30
2014-06-26,84.68,84.68,83.77,84.45,6424000,84.45
2014-06-25,82.67,84.32,82.48,83.90,7899200,83.90
2014-06-24,82.68,83.57,82.49,82.68,5057100,82.68
2014-06-23,82.85,82.93,82.32,82.76,3946600,82.76
2014-06-20,84.07,84.08,82.79,82.82,11073400,82.82
2014-06-19,83.65,83.92,83.25,83.77,4326900,83.77
2014-06-18,83.18,83.75,82.81,83.58,4536300,83.58
2014-06-17,82.98,83.46,82.61,83.16,4535900,83.16
2014-06-16,82.64,83.44,82.56,83.30,5168900,83.30
2014-06-13,82.75,82.99,81.80,82.80,4711100,82.80
