Date,Open,High,Low,Close,Volume,Adj Close
2014-10-10,63.31,63.42,61.87,61.90,787800,61.90
2014-10-09,65.23,65.49,63.58,63.61,423900,63.61
2014-10-08,64.60,65.52,63.47,65.44,636100,65.44
2014-10-07,65.56,66.15,64.60,64.70,942800,64.70
2014-10-06,65.99,66.21,65.51,65.81,603900,65.81
2014-10-03,66.28,66.43,65.41,65.56,692000,65.56
2014-10-02,66.52,66.89,64.93,66.06,561100,66.06
2014-10-01,66.34,66.71,66.04,66.40,834300,66.40
2014-09-30,67.33,67.36,66.40,66.40,548400,66.40
2014-09-29,67.06,67.45,66.92,67.16,450900,67.16
2014-09-26,67.38,67.76,67.09,67.72,373000,67.72
2014-09-25,68.02,68.11,67.27,67.28,428600,67.28
2014-09-24,67.90,68.38,67.73,68.24,314700,68.24
2014-09-23,68.03,68.50,67.79,67.88,459800,67.88
2014-09-22,69.66,69.66,68.25,68.30,534200,68.30
2014-09-19,70.75,70.84,69.54,69.87,927500,69.87
2014-09-18,69.84,70.50,69.84,70.25,246700,70.25
2014-09-17,69.65,70.05,69.47,69.74,351400,69.74
2014-09-16,69.39,69.81,69.14,69.68,304300,69.68
2014-09-15,69.93,70.03,68.88,68.95,441300,68.95
2014-09-12,70.40,70.45,69.31,69.77,620700,69.77
2014-09-11,69.67,70.61,69.34,70.44,394400,70.44
2014-09-10,69.86,70.38,69.65,69.84,540200,69.84
2014-09-09,70.56,70.74,69.62,69.74,405900,69.74
2014-09-08,70.66,71.09,70.14,70.55,331100,70.55
2014-09-05,69.70,70.73,69.47,70.69,505400,70.69
2014-09-04,71.17,71.58,70.15,70.22,674500,69.75
2014-09-03,71.00,71.31,70.79,71.03,685000,70.55
2014-09-02,71.26,71.40,70.63,71.00,440100,70.52
2014-08-29,70.97,71.48,70.80,71.39,377300,70.91
2014-08-28,70.63,71.11,70.35,70.92,432900,70.45
2014-08-27,71.13,71.90,70.64,70.73,456400,70.26
2014-08-26,70.83,71.37,70.76,71.13,358700,70.65
2014-08-25,71.17,71.68,70.81,70.83,311000,70.36
2014-08-22,70.99,71.37,70.67,71.02,426300,70.54
2014-08-21,70.30,71.10,70.11,71.05,344900,70.57
2014-08-20,69.84,70.60,69.72,70.45,483100,69.98
2014-08-19,70.01,70.28,69.66,70.12,435600,69.65
2014-08-18,69.46,69.66,69.06,69.63,371500,69.16
2014-08-15,69.08,69.23,68.24,69.02,522100,68.56
2014-08-14,69.37,69.47,68.77,68.99,685300,68.53
2014-08-13,69.00,69.56,68.76,69.47,500100,69.01
2014-08-12,68.69,68.92,68.33,68.73,643400,68.27
2014-08-11,69.14,69.51,68.65,68.71,363300,68.25
2014-08-08,68.58,69.24,68.23,69.14,437500,68.68
2014-08-07,69.23,69.77,68.10,68.22,502700,67.76
2014-08-06,68.88,69.34,68.62,68.98,544100,68.52
2014-08-05,68.66,69.64,68.45,69.09,688300,68.63
2014-08-04,68.47,69.27,68.37,69.08,675200,68.62
2014-08-01,68.05,68.88,67.93,68.44,659600,67.98
