Date,Open,High,Low,Close,Volume,Adj Close
2014-10-10,7.44,7.59,7.09,7.12,30508200,7.12
2014-10-09,8.07,8.09,7.58,7.64,40225300,7.64
2014-10-08,9.25,9.45,7.92,8.19,73782500,8.19
2014-10-07,9.34,9.56,9.18,9.19,22135600,9.19
2014-10-06,9.88,10.00,9.27,9.44,25950900,9.44
2014-10-03,9.73,10.20,9.67,10.00,19568500,10.00
2014-10-02,9.25,9.71,9.17,9.63,21770800,9.63
2014-10-01,9.94,9.95,9.26,9.31,27200800,9.31
2014-09-30,10.05,10.10,9.82,10.04,19465300,10.04
2014-09-29,9.68,9.89,9.60,9.87,11874100,9.87
2014-09-26,10.16,10.23,9.54,9.86,31614200,9.86
2014-09-25,10.38,10.48,10.01,10.14,17339600,10.14
2014-09-24,10.23,10.47,10.21,10.45,13457500,10.45
2014-09-23,10.10,10.45,10.02,10.21,12484000,10.21
2014-09-22,10.16,10.34,10.09,10.17,10240000,10.17
2014-09-19,10.77,10.81,10.12,10.23,29372900,10.23
2014-09-18,11.00,11.03,10.72,10.77,17127500,10.77
2014-09-17,10.93,11.16,10.90,10.98,16321500,10.98
2014-09-16,10.78,11.10,10.72,10.90,17893400,10.90
2014-09-15,11.07,11.18,10.76,10.85,13351100,10.85
2014-09-12,11.14,11.30,11.01,11.06,17717100,11.06
2014-09-11,10.77,11.22,10.71,11.14,19295600,11.14
2014-09-10,10.81,10.88,10.61,10.77,8916400,10.77
2014-09-09,10.98,11.15,10.81,10.83,12336800,10.83
2014-09-08,10.99,11.08,10.77,10.94,12405000,10.94
2014-09-05,11.10,11.13,10.92,11.08,11201700,11.08
2014-09-04,10.81,11.28,10.81,11.18,29915700,11.18
2014-09-03,10.70,10.85,10.61,10.62,13215000,10.62
2014-09-02,10.90,10.93,10.47,10.54,18287200,10.54
2014-08-29,10.86,11.04,10.79,10.80,14869200,10.80
2014-08-28,10.97,10.98,10.70,10.85,20596700,10.85
2014-08-27,10.80,11.24,10.80,11.20,22590500,11.20
2014-08-26,10.71,10.88,10.59,10.80,14880800,10.80
2014-08-25,10.43,10.78,10.41,10.69,29332300,10.69
2014-08-22,10.24,10.29,10.03,10.19,15069500,10.19
2014-08-21,10.37,10.54,10.06,10.17,22593000,10.17
2014-08-20,10.25,10.47,10.19,10.33,31654200,10.33
2014-08-19,9.93,10.44,9.93,10.25,48976700,10.25
2014-08-18,9.54,9.88,9.38,9.87,32323500,9.87
2014-08-15,10.00,10.14,9.27,9.50,95976000,9.50
2014-08-14,9.42,9.74,9.26,9.74,53450500,9.74
2014-08-13,9.41,9.41,9.18,9.35,23685200,9.35
2014-08-12,9.58,9.65,9.36,9.46,13180500,9.46
2014-08-11,9.51,9.64,9.34,9.59,18209900,9.59
2014-08-08,9.34,9.45,9.13,9.37,11117900,9.37
2014-08-07,9.12,9.27,9.03,9.20,10497600,9.20
2014-08-06,9.06,9.15,8.95,8.98,11519500,8.98
2014-08-05,9.25,9.43,9.00,9.08,13435100,9.08
2014-08-04,9.71,9.71,9.08,9.24,14511800,9.24
2014-08-01,9.44,9.78,9.42,9.63,22097700,9.63
2014-07-31,9.30,9.56,9.25,9.38,16358300,9.38
2014-07-30,9.30,9.40,9.21,9.38,12184300,9.38
2014-07-29,9.23,9.32,9.17,9.23,10378500,9.23
2014-07-28,9.20,9.33,9.15,9.22,10846000,9.22
2014-07-25,9.00,9.28,9.00,9.19,14309100,9.19
2014-07-24,8.80,9.07,8.78,9.06,16421600,9.06
2014-07-23,8.66,8.79,8.59,8.77,10159800,8.77
2014-07-22,8.68,8.74,8.58,8.65,9817700,8.65
2014-07-21,8.59,8.69,8.49,8.66,8909800,8.66
2014-07-18,8.59,8.73,8.45,8.58,13385700,8.58
2014-07-17,8.66,8.69,8.52,8.56,9447100,8.56
2014-07-16,8.56,8.79,8.51,8.70,11930400,8.70
2014-07-15,8.62,8.68,8.50,8.55,9089400,8.55
2014-07-14,8.79,8.79,8.53,8.61,12036700,8.61
2014-07-11,8.80,8.89,8.68,8.75,8975700,8.75
2014-07-10,8.72,8.90,8.68,8.74,10154400,8.74
2014-07-09,8.81,9.09,8.80,8.94,10097800,8.94
2014-07-08,9.02,9.05,8.74,8.76,15424200,8.76
2014-07-07,9.20,9.23,8.95,9.07,11744100,9.07
2014-07-03,9.44,9.44,9.16,9.25,6300800,9.25
2014-07-02,9.29,9.52,9.22,9.36,25849400,9.36
2014-07-01,9.11,9.18,9.01,9.07,14759300,9.07
2014-06-30,8.91,9.15,8.88,9.05,15816200,9.05
2014-06-27,8.71,9.06,8.66,8.95,21506300,8.95
2014-06-26,8.55,8.76,8.49,8.74,16572900,8.74
2014-06-25,8.53,8.70,8.51,8.55,9930200,8.55
2014-06-24,8.68,8.85,8.54,8.55,13729200,8.55
2014-06-23,9.08,9.10,8.66,8.69,15505500,8.69
2014-06-20,9.07,9.09,8.86,9.00,9724000,9.00
2014-06-19,9.08,9.19,8.95,9.03,7748800,9.03
2014-06-18,8.91,9.13,8.88,9.03,18111200,9.03
2014-06-17,8.59,8.91,8.59,8.88,13795200,8.88
2014-06-16,8.59,8.67,8.47,8.64,9129000,8.64
2014-06-13,8.49,8.64,8.45,8.61,9725600,8.61
2014-06-12,8.65,8.80,8.45,8.46,15033400,8.46
2014-06-11,8.85,8.85,8.63,8.69,8536800,8.69
2014-06-10,8.66,8.93,8.61,8.87,12846400,8.87
2014-06-09,8.68,8.78,8.64,8.66,8442100,8.66
2014-06-06,8.62,8.75,8.60,8.63,9242400,8.63
2014-06-05,8.51,8.57,8.31,8.53,13946900,8.53
2014-06-04,8.56,8.58,8.28,8.46,12683400,8.46
2014-06-03,8.65,8.74,8.51,8.59,10895100,8.59
2014-06-02,9.01,9.01,8.65,8.68,13625300,8.68
2014-05-30,9.03,9.13,8.91,8.99,8642900,8.99
2014-05-29,8.77,9.13,8.67,9.03,13958000,9.03
2014-05-28,8.88,8.89,8.60,8.78,12266700,8.78
2014-05-27,9.07,9.20,8.79,8.85,14485000,8.85
2014-05-23,8.90,9.08,8.64,9.01,18877500,9.01
2014-05-22,8.58,9.00,8.55,8.88,16984800,8.88
2014-05-21,9.00,9.20,8.56,8.60,25480900,8.60
2014-05-20,9.25,9.29,8.84,8.93,36101400,8.93
2014-05-19,9.65,9.72,9.33,9.36,26570300,9.36
2014-05-16,9.86,9.93,9.41,9.73,96433300,9.73
2014-05-15,8.67,8.69,8.16,8.37,56086400,8.37
2014-05-14,9.21,9.39,8.48,8.61,29779600,8.61
2014-05-13,9.15,9.50,9.05,9.09,22415900,9.09
2014-05-12,9.10,9.27,8.92,9.18,34512100,9.18
2014-05-09,8.63,9.05,8.57,8.80,16790800,8.80
2014-05-08,8.63,9.14,8.54,8.55,28724700,8.55
2014-05-07,8.39,8.73,8.33,8.72,22416800,8.72
2014-05-06,8.50,8.51,8.03,8.09,19348400,8.09
2014-05-05,8.53,8.77,8.46,8.50,10481600,8.50
2014-05-02,8.45,8.88,8.44,8.58,14375300,8.58
2014-05-01,8.57,8.68,8.38,8.44,10058100,8.44
2014-04-30,8.75,8.85,8.44,8.52,14424800,8.52
2014-04-29,8.64,8.87,8.45,8.82,14860900,8.82
2014-04-28,8.02,8.85,7.97,8.70,34613200,8.70
2014-04-25,8.08,8.13,7.92,7.98,9253200,7.98
2014-04-24,8.16,8.20,8.03,8.15,8055500,8.15
2014-04-23,8.04,8.27,8.02,8.15,10106200,8.15
2014-04-22,8.16,8.27,7.96,8.09,14722700,8.09
2014-04-21,7.49,8.24,7.49,8.19,28172000,8.19
2014-04-17,7.28,7.53,7.15,7.50,14786600,7.50
2014-04-16,7.36,7.41,7.12,7.26,13106600,7.26
2014-04-15,7.64,7.64,7.04,7.25,25380200,7.25
2014-04-14,7.95,7.98,7.53,7.61,12060000,7.61
2014-04-11,8.44,8.44,7.52,7.70,36701800,7.70
2014-04-10,8.83,8.90,8.52,8.52,12086500,8.52
2014-04-09,8.91,8.95,8.64,8.82,12697000,8.82
2014-04-08,8.84,8.99,8.75,8.92,12368900,8.92
2014-04-07,8.86,9.01,8.82,8.88,20781600,8.88
2014-04-04,8.88,8.97,8.75,8.88,14937000,8.88
2014-04-03,9.00,9.01,8.80,8.83,9028500,8.83
2014-04-02,8.88,9.17,8.85,8.96,15297600,8.96
2014-04-01,8.63,8.85,8.60,8.84,12226000,8.84
2014-03-31,8.84,8.86,8.44,8.62,16170200,8.62
2014-03-28,8.99,9.19,8.63,8.83,20866300,8.83
2014-03-27,8.79,9.15,8.77,8.97,21998600,8.97
2014-03-26,8.68,8.89,8.62,8.77,20782000,8.77
2014-03-25,8.60,8.75,8.49,8.64,16510700,8.64
2014-03-24,8.55,8.63,8.35,8.60,14732300,8.60
2014-03-21,8.48,8.67,8.33,8.49,20371600,8.49
2014-03-20,8.16,8.50,8.13,8.36,14212700,8.36
2014-03-19,8.42,8.51,8.14,8.27,18828500,8.27
2014-03-18,8.71,8.77,8.33,8.39,18227100,8.39
2014-03-17,8.84,8.98,8.66,8.69,17242400,8.69
2014-03-14,8.71,9.05,8.60,8.71,18314200,8.71
2014-03-13,9.12,9.20,8.65,8.77,30775300,8.77
2014-03-12,8.77,9.00,8.70,8.93,21138000,8.93
2014-03-11,9.02,9.28,8.59,8.67,54055400,8.67
2014-03-10,8.68,8.68,8.32,8.42,24729800,8.42
2014-03-07,8.79,8.98,8.64,8.68,30055600,8.68
2014-03-06,8.33,8.79,8.22,8.64,37143100,8.64
