Date,Open,High,Low,Close,Volume,Adj Close
2014-10-10,102.35,102.53,101.23,101.23,9984100,101.23
2014-10-09,104.63,104.86,101.79,102.08,10675900,102.08
2014-10-08,102.43,105.03,102.04,104.91,8321300,104.91
2014-10-07,104.46,104.46,102.34,102.39,8407800,102.39
2014-10-06,105.68,106.00,104.37,104.86,5015100,104.86
2014-10-03,104.23,105.19,104.13,105.13,6856100,105.13
2014-10-02,104.06,104.54,103.25,103.85,7566100,103.85
2014-10-01,105.98,106.28,103.95,104.30,12263700,104.30
2014-09-30,106.50,107.21,106.45,106.59,6725000,106.59
2014-09-29,106.38,106.65,106.04,106.54,6581600,106.54
2014-09-26,107.41,107.49,106.20,107.10,4467500,107.10
2014-09-25,108.53,108.55,107.07,107.10,5688200,107.10
2014-09-24,107.70,108.77,107.34,108.64,5890900,108.64
2014-09-23,107.77,108.10,107.19,107.46,8108100,107.46
2014-09-22,108.00,108.25,107.78,107.88,5788300,107.88
2014-09-19,107.89,108.37,107.62,107.99,13033400,107.99
2014-09-18,106.18,107.41,106.03,107.35,6628700,107.35
2014-09-17,105.88,106.63,105.80,106.19,6627800,106.19
2014-09-16,104.49,105.94,104.30,105.88,6081400,105.88
2014-09-15,104.59,104.91,104.35,104.72,4525500,104.72
2014-09-12,104.54,104.81,103.96,104.58,5929200,104.58
2014-09-11,104.78,104.89,104.10,104.55,4834100,104.55
2014-09-10,104.19,105.34,103.96,104.99,7402200,104.99
2014-09-09,104.40,104.40,103.55,103.80,5999400,103.80
2014-09-08,104.42,104.58,103.83,104.05,4900300,104.05
2014-09-05,103.92,104.42,103.34,104.42,5744400,104.42
2014-09-04,103.99,104.10,103.76,103.84,6147700,103.84
2014-09-03,103.82,104.10,103.54,103.76,4725800,103.76
2014-09-02,103.30,103.71,103.02,103.36,4644800,103.36
2014-08-29,103.10,103.76,103.01,103.73,5287800,103.73
2014-08-28,102.90,103.19,102.71,102.95,3482200,102.95
2014-08-27,103.60,103.72,102.91,103.22,4786100,103.22
2014-08-26,103.47,103.72,103.17,103.44,3512400,103.44
2014-08-25,103.65,103.81,103.09,103.23,3678200,103.23
2014-08-22,103.63,104.03,102.97,103.10,5076300,103.10
2014-08-21,103.33,104.42,103.33,104.19,8357600,103.49
2014-08-20,102.87,103.30,102.70,103.21,5183000,102.52
2014-08-19,102.73,102.96,102.02,102.96,5670000,102.27
2014-08-18,101.92,102.72,101.75,102.70,5979500,102.01
2014-08-15,102.21,102.44,100.80,101.17,6986000,100.49
2014-08-14,101.89,102.05,101.50,102.02,5239400,101.33
2014-08-13,101.15,101.95,101.15,101.74,4563700,101.06
2014-08-12,101.00,101.22,100.31,100.63,4577700,99.95
2014-08-11,101.62,101.78,101.01,101.16,5703000,100.48
2014-08-08,100.21,101.15,99.77,101.08,5618400,100.40
2014-08-07,101.09,101.19,99.58,99.93,7417800,99.26
2014-08-06,99.67,100.83,99.60,100.71,7412100,100.03
2014-08-05,99.83,100.24,99.55,99.82,6230900,99.15
2014-08-04,99.99,100.38,99.32,100.16,6790800,99.49
2014-08-01,99.76,100.41,98.80,99.90,8610700,99.23
2014-07-31,101.77,101.84,100.05,100.09,9141500,99.42
2014-07-30,102.27,102.85,101.81,102.30,5994800,101.61
2014-07-29,102.45,102.51,101.69,101.96,6053900,101.27
2014-07-28,101.89,102.40,101.66,102.11,4634800,101.42
2014-07-25,102.27,102.40,101.80,102.11,3951500,101.42
2014-07-24,102.34,102.73,102.02,102.20,5177200,101.51
2014-07-23,102.80,102.93,101.88,102.19,4815300,101.50
2014-07-22,101.91,102.54,101.78,102.47,6554100,101.78
2014-07-21,101.44,101.58,101.02,101.27,6379900,100.59
2014-07-18,100.67,101.96,100.37,101.80,8408400,101.12
2014-07-17,101.90,102.10,100.26,100.37,11218900,99.70
2014-07-16,103.53,103.67,101.95,102.22,11946800,101.53
2014-07-15,105.23,105.47,102.77,103.28,14219700,102.59
2014-07-14,105.38,105.49,105.11,105.38,7784800,104.67
2014-07-11,105.84,106.01,104.86,105.10,5461000,104.39
2014-07-10,105.08,106.00,104.52,105.80,4955100,105.09
2014-07-09,106.00,106.21,105.72,106.04,5720900,105.33
2014-07-08,106.21,106.25,105.52,105.72,6268400,105.01
2014-07-07,105.42,106.74,105.27,106.47,7014900,105.75
2014-07-03,105.87,106.25,105.11,105.42,4199100,104.71
2014-07-02,105.70,105.97,105.30,105.86,3764900,105.15
2014-07-01,105.15,106.00,104.99,105.87,5129200,105.16
2014-06-30,105.62,106.00,104.52,104.62,6944200,103.92
