Date,Open,High,Low,Close,Volume,Adj Close
2014-10-10,60.41,60.58,58.71,58.72,3386900,58.72
2014-10-09,62.50,62.50,60.23,60.30,2976200,60.30
2014-10-08,62.23,63.08,61.03,63.01,2880300,63.01
2014-10-07,64.37,64.47,62.58,62.58,3101200,62.58
2014-10-06,65.46,65.70,64.53,64.92,2110700,64.92
2014-10-03,66.03,66.54,65.16,65.17,2701000,65.17
2014-10-02,66.16,66.35,64.51,66.14,3417100,66.14
2014-10-01,68.34,68.73,66.53,66.79,2593400,66.79
2014-09-30,69.64,69.78,67.90,68.36,2335900,68.36
2014-09-29,69.15,70.02,69.08,69.89,1666200,69.89
2014-09-26,69.03,70.21,68.56,69.88,1617100,69.88
2014-09-25,70.43,70.43,68.99,69.20,2459700,69.20
2014-09-24,69.79,70.92,69.13,70.42,1799100,70.42
2014-09-23,70.27,71.19,70.01,70.30,2338100,70.30
2014-09-22,70.95,70.95,69.90,70.36,2201900,70.36
2014-09-19,71.55,72.06,71.16,71.29,2726000,71.29
2014-09-18,71.22,71.46,70.81,71.22,2740800,71.22
2014-09-17,71.50,71.63,70.58,71.17,1955600,71.17
2014-09-16,69.70,71.43,69.31,71.11,2233500,71.11
2014-09-15,68.97,69.83,68.51,69.48,1959800,69.48
2014-09-12,69.79,70.06,68.74,68.80,1531200,68.80
2014-09-11,69.31,70.16,68.95,70.00,1325800,70.00
2014-09-10,70.27,70.29,69.04,69.94,2223300,69.94
2014-09-09,70.60,71.82,70.32,70.59,1861800,70.59
2014-09-08,71.02,71.22,70.22,70.61,1781500,70.61
2014-09-05,70.73,71.68,70.44,71.66,2038000,71.66
2014-09-04,71.14,71.44,70.10,71.00,2260300,71.00
2014-09-03,70.90,71.62,70.90,71.21,1297600,71.21
2014-09-02,71.93,72.06,70.46,70.55,1626300,70.55
2014-08-29,71.11,72.16,70.82,72.14,1755500,72.14
2014-08-28,70.88,71.03,70.36,70.92,1136200,70.92
2014-08-27,71.31,71.63,70.64,70.92,900200,70.92
2014-08-26,71.31,72.07,71.09,71.40,1865900,71.40
2014-08-25,69.94,71.06,69.78,71.03,1257600,71.03
2014-08-22,69.67,70.03,69.06,69.55,1741900,69.55
2014-08-21,70.10,70.28,69.61,70.14,1402600,70.14
2014-08-20,70.09,70.30,69.43,69.91,1708600,69.91
2014-08-19,69.91,70.81,69.83,70.25,1107100,70.25
2014-08-18,70.11,70.58,69.56,69.82,1721000,69.82
2014-08-15,69.74,70.17,69.49,70.01,1840000,70.01
2014-08-14,69.57,70.25,69.11,69.50,3568600,69.50
2014-08-13,69.52,69.96,68.99,69.56,1363200,69.56
2014-08-12,69.40,69.80,68.90,69.09,1928900,69.09
2014-08-11,70.74,70.99,69.60,69.77,1983900,69.77
2014-08-08,69.00,70.53,68.81,70.46,2199900,70.46
2014-08-07,69.08,69.33,68.11,68.78,3374400,68.78
2014-08-06,67.96,69.61,67.86,68.98,3237100,68.98
2014-08-05,69.81,69.90,67.95,68.41,3673900,68.41
2014-08-04,66.75,72.85,66.32,70.23,8070200,70.23
2014-08-01,66.05,67.36,65.88,66.75,5843700,66.75
2014-07-31,66.27,67.15,65.67,66.49,5083700,66.49
2014-07-30,68.87,69.22,66.66,67.04,4436200,66.86
2014-07-29,69.13,69.14,68.36,68.44,3707900,68.26
2014-07-28,69.78,70.22,68.98,69.13,4872400,68.94
2014-07-25,71.50,71.60,69.19,69.57,6736900,69.38
2014-07-24,70.23,72.82,69.83,71.63,7557500,71.44
2014-07-23,73.57,74.38,73.21,74.21,2614500,74.01
2014-07-22,73.22,73.67,72.71,73.47,1544600,73.27
2014-07-21,72.84,73.09,72.44,72.92,1507100,72.72
2014-07-18,73.55,73.76,72.95,73.01,2838300,72.81
2014-07-17,76.14,76.43,73.66,73.71,2190100,73.51
2014-07-16,74.40,76.19,74.35,76.13,2078200,75.93
2014-07-15,74.59,74.93,73.76,74.16,1784600,73.96
2014-07-14,74.12,74.98,74.12,74.83,1455200,74.63
2014-07-11,74.87,74.91,73.60,73.69,1541800,73.49
2014-07-10,74.85,75.50,74.29,74.91,1469100,74.71
2014-07-09,75.27,75.85,74.98,75.79,1479600,75.59
2014-07-08,74.82,75.61,74.75,75.34,1415700,75.14
2014-07-07,75.61,75.73,74.38,74.72,1946600,74.52
2014-07-03,75.69,76.06,75.08,75.79,904800,75.59
2014-07-02,76.28,76.64,75.57,75.78,1817600,75.58
