Date,Open,High,Low,Close,Volume,Adj Close
2014-10-10,141.28,142.80,139.97,140.63,1230600,140.63
2014-10-09,144.02,144.61,140.72,141.28,841600,141.28
2014-10-08,141.87,144.10,139.85,143.93,835300,143.93
2014-10-07,143.28,143.60,141.54,142.08,1184400,142.08
2014-10-06,144.45,146.19,143.65,143.89,729300,143.89
2014-10-03,143.93,144.60,142.40,143.10,1225900,143.10
2014-10-02,141.08,143.32,140.63,143.06,1117700,143.06
2014-10-01,145.32,145.48,141.00,141.55,1499400,141.55
2014-09-30,148.81,149.24,145.00,145.65,1159700,145.65
2014-09-29,149.62,149.76,147.96,148.88,811900,148.88
2014-09-26,150.49,151.28,149.61,150.79,452500,150.79
2014-09-25,153.07,153.76,150.28,150.53,673000,150.53
2014-09-24,152.50,154.29,150.64,153.82,1039600,153.82
2014-09-23,152.68,153.53,152.20,152.49,596400,152.49
2014-09-22,155.24,155.24,153.15,153.61,974600,153.61
2014-09-19,154.76,156.13,154.00,155.82,1096400,155.82
2014-09-18,155.04,155.09,153.53,153.89,547100,153.89
2014-09-17,152.82,154.97,152.82,154.31,650000,154.31
2014-09-16,152.30,154.32,151.75,152.60,765300,152.60
2014-09-15,152.60,155.19,151.90,153.17,949100,153.17
2014-09-12,153.35,153.97,151.69,152.11,735500,152.11
2014-09-11,152.88,153.72,152.62,153.37,523900,153.37
2014-09-10,151.09,153.74,151.09,153.52,770400,153.52
2014-09-09,152.67,152.67,149.74,151.26,604000,151.26
2014-09-08,151.33,154.47,151.20,152.58,959700,152.58
2014-09-05,153.61,153.70,151.75,152.01,1077300,152.01
2014-09-04,153.38,155.51,152.82,153.99,842600,153.99
2014-09-03,153.13,154.61,152.88,153.25,687000,153.25
2014-09-02,153.50,153.84,152.47,153.39,577200,153.39
2014-08-29,152.03,153.30,151.87,153.02,515400,153.02
2014-08-28,151.51,153.00,151.12,152.51,742800,152.51
2014-08-27,151.14,152.68,150.51,152.51,838600,152.51
2014-08-26,151.01,152.07,150.39,151.67,785200,150.92
2014-08-25,152.70,152.70,150.37,150.64,603500,149.90
2014-08-22,152.00,152.63,151.00,151.86,548200,151.11
2014-08-21,152.61,153.03,150.52,151.88,972300,151.13
2014-08-20,152.27,154.10,152.15,153.70,702100,152.94
2014-08-19,151.00,153.37,150.86,152.90,1358100,152.14
2014-08-18,149.50,150.96,149.29,150.25,920800,149.51
2014-08-15,150.59,150.64,147.09,148.44,698500,147.71
2014-08-14,146.15,150.07,146.15,149.92,1455100,149.18
2014-08-13,146.33,146.70,144.45,145.66,1079800,144.94
2014-08-12,147.47,148.27,145.04,145.75,774800,145.03
2014-08-11,148.43,148.98,147.49,147.72,941000,146.99
2014-08-08,143.11,148.27,143.08,148.15,1670600,147.42
2014-08-07,146.10,146.25,142.22,142.58,1297100,141.87
2014-08-06,143.45,146.86,143.39,145.80,1104900,145.08
2014-08-05,144.69,146.36,143.32,143.89,1020600,143.18
2014-08-04,144.10,146.68,144.10,145.78,1233400,145.06
2014-08-01,142.16,145.60,141.55,143.51,1539600,142.80
2014-07-31,142.65,143.84,140.90,142.64,1902700,141.93
2014-07-30,145.45,146.13,141.63,142.79,2393500,142.08
2014-07-29,147.63,148.15,145.12,145.50,1536900,144.78
2014-07-28,148.87,149.24,147.50,147.63,1575800,146.90
2014-07-25,146.41,149.08,145.58,148.89,1587000,148.15
2014-07-24,144.99,148.80,144.30,146.91,3281800,146.18
2014-07-23,136.90,145.34,135.37,145.24,5960500,144.52
2014-07-22,140.60,144.09,140.53,143.20,1536400,142.49
2014-07-21,138.65,140.73,138.65,140.35,744500,139.66
2014-07-18,140.09,140.97,139.40,139.50,940100,138.81
2014-07-17,139.48,139.93,138.57,138.96,969500,138.27
2014-07-16,140.42,141.81,139.25,140.60,1654900,139.90
2014-07-15,139.25,140.66,138.65,139.97,1035000,139.28
2014-07-14,141.29,141.33,138.54,139.31,1043600,138.62
2014-07-11,139.92,144.18,139.15,140.76,1451500,140.06
2014-07-10,138.32,139.71,137.55,139.21,1655500,138.52
2014-07-09,142.75,143.37,140.85,141.11,1452100,140.41
2014-07-08,140.03,144.32,139.28,142.73,1973200,142.02
2014-07-07,141.49,142.34,139.96,140.16,907400,139.47
2014-07-03,140.67,142.65,140.27,142.54,405600,141.84
2014-07-02,141.45,141.91,139.82,140.26,631000,139.57
2014-07-01,139.70,142.91,139.70,141.87,1058100,141.17
2014-06-30,138.91,139.97,137.66,139.22,775300,138.53
2014-06-27,138.12,139.30,137.62,138.46,1459400,137.78
2014-06-26,139.16,139.16,136.86,138.11,839600,137.43
2014-06-25,138.47,139.13,137.21,138.99,964900,138.30
2014-06-24,139.35,141.25,138.49,138.93,782400,138.24
2014-06-23,138.33,140.93,137.13,139.33,952100,138.64
2014-06-20,140.05,140.29,138.63,138.87,997700,138.18
2014-06-19,139.87,140.38,139.01,139.30,643700,138.61
2014-06-18,138.25,140.02,137.09,139.79,684100,139.10
2014-06-17,138.04,138.73,136.64,138.00,932700,137.32
2014-06-16,138.54,139.59,137.05,138.38,756200,137.70
2014-06-13,138.44,138.59,136.94,138.23,1179800,137.55
2014-06-12,140.81,141.35,138.25,138.56,1331900,137.87
2014-06-11,142.19,142.80,140.47,140.96,884400,140.26
2014-06-10,141.93,143.37,141.05,143.35,926400,142.64
2014-06-09,144.26,144.43,141.77,141.93,981400,141.23
2014-06-06,143.28,144.31,142.86,144.07,672100,143.36
2014-06-05,143.05,143.91,141.14,143.20,891700,142.49
2014-06-04,142.79,143.36,141.57,141.59,986000,140.89
2014-06-03,143.24,144.57,142.87,143.50,747800,142.79
2014-06-02,144.18,144.18,142.88,143.41,492600,142.70
2014-05-30,143.28,144.26,142.51,143.55,1053300,142.84
2014-05-29,144.02,144.92,142.42,143.22,637000,142.51
2014-05-28,144.00,144.59,142.55,143.26,661700,142.55
2014-05-27,147.75,147.98,142.81,143.71,1281000,143.00
2014-05-23,146.26,147.52,145.77,147.26,554700,146.53
2014-05-22,144.94,146.78,144.40,145.89,597800,145.17
2014-05-21,144.79,145.66,144.54,145.41,725200,144.69
2014-05-20,145.02,146.09,143.47,144.41,573300,143.70
2014-05-19,144.97,145.82,143.91,145.48,830900,144.76
2014-05-16,144.58,146.36,142.78,145.98,1491300,145.26
2014-05-15,144.12,144.22,140.74,144.13,1800100,143.42
2014-05-14,150.72,151.00,143.42,144.53,2546300,143.82
2014-05-13,155.03,155.33,149.83,151.55,1615800,150.05
2014-05-12,152.37,156.28,152.27,155.88,886600,154.34
2014-05-09,150.59,151.60,149.15,151.53,562500,150.03
2014-05-08,151.62,152.82,150.07,150.96,560500,149.47
2014-05-07,149.96,151.84,147.66,151.77,872900,150.27
2014-05-06,152.02,152.88,149.22,149.38,884700,147.91
2014-05-05,152.01,153.78,151.04,152.49,487100,150.99
2014-05-02,152.55,154.94,151.39,152.50,643200,150.99
2014-05-01,152.96,154.97,151.42,152.20,752500,150.70
2014-04-30,152.17,153.59,151.47,153.38,585900,151.87
2014-04-29,154.21,154.39,150.72,152.26,984500,150.76
2014-04-28,155.90,156.66,151.00,154.38,1414000,152.86
2014-04-25,151.33,155.81,149.02,155.42,1533600,153.89
2014-04-24,154.30,155.25,152.34,154.66,859800,153.13
2014-04-23,154.34,154.39,152.54,153.53,722400,152.01
2014-04-22,154.50,155.58,153.66,154.86,869200,153.33
2014-04-21,154.37,154.85,153.00,154.38,597500,152.86
2014-04-17,154.94,155.65,153.12,153.75,785300,152.23
2014-04-16,152.93,154.80,151.71,154.76,1010400,153.23
2014-04-15,149.30,152.37,148.43,151.46,1120800,149.97
2014-04-14,149.06,150.57,146.96,148.37,717500,146.91
2014-04-11,146.43,150.83,145.50,147.78,1230900,146.32
2014-04-10,149.69,151.04,147.18,147.38,916900,145.93
2014-04-09,149.34,151.09,147.31,150.08,871200,148.60
