Date,Open,High,Low,Close,Volume,Adj Close
2014-10-10,41.95,42.19,41.42,41.62,3125400,41.62
2014-10-09,42.97,43.13,41.98,42.05,2545700,42.05
2014-10-08,42.49,43.21,42.03,43.19,2578700,43.19
2014-10-07,42.84,43.13,42.48,42.49,2712700,42.49
2014-10-06,42.78,43.22,42.62,43.05,3317700,43.05
2014-10-03,43.08,43.08,42.35,42.61,3570500,42.61
2014-10-02,43.04,43.08,41.89,42.93,5051000,42.93
2014-10-01,44.09,44.14,42.96,43.23,4736700,43.23
2014-09-30,44.61,44.84,44.09,44.41,5026700,44.41
2014-09-29,45.14,45.52,44.91,45.42,2257300,45.42
2014-09-26,45.39,45.52,45.18,45.51,1444300,45.51
2014-09-25,45.80,45.84,45.42,45.44,2300200,45.44
2014-09-24,45.80,46.05,45.47,45.98,1868900,45.98
2014-09-23,46.20,46.60,45.80,45.82,4291800,45.82
2014-09-22,46.39,46.50,45.89,46.17,2016300,46.17
2014-09-19,46.88,46.88,46.34,46.44,4626300,46.44
2014-09-18,46.92,47.10,46.58,46.73,1558600,46.73
2014-09-17,46.95,47.14,46.73,46.81,2115500,46.81
2014-09-16,46.25,46.84,46.11,46.78,2971500,46.78
2014-09-15,46.21,46.54,46.11,46.41,1861800,46.41
2014-09-12,46.17,46.45,45.83,46.29,2679700,46.29
2014-09-11,45.87,46.34,45.72,46.16,2412600,46.16
2014-09-10,46.12,46.28,45.65,46.19,2964700,46.19
2014-09-09,46.87,46.87,46.05,46.23,3138300,46.23
2014-09-08,47.21,47.31,47.00,47.14,1536200,47.14
2014-09-05,47.00,47.30,46.88,47.26,2145600,47.26
2014-09-04,47.21,47.37,46.80,46.90,3139400,46.90
2014-09-03,47.64,47.65,47.15,47.25,1617700,47.25
2014-09-02,47.63,47.65,47.12,47.40,2157200,47.40
2014-08-29,47.94,48.09,47.68,47.76,1698100,47.51
2014-08-28,47.70,48.21,47.57,47.97,1935900,47.72
2014-08-27,47.55,48.00,47.53,47.95,2479300,47.70
2014-08-26,47.60,47.70,47.49,47.53,1791300,47.28
2014-08-25,47.65,47.68,47.46,47.53,1423200,47.28
2014-08-22,47.49,47.65,47.35,47.47,1921000,47.22
2014-08-21,47.29,47.65,47.27,47.55,1753500,47.30
2014-08-20,47.05,47.40,46.92,47.36,1856500,47.11
2014-08-19,46.95,47.40,46.76,47.11,1559600,46.86
2014-08-18,46.65,47.01,46.57,46.99,2399900,46.74
