Date,Open,High,Low,Close,Volume,Adj Close
2014-10-10,152.66,154.70,149.19,149.19,853600,149.19
2014-10-09,150.76,153.87,150.50,152.39,1100000,152.39
2014-10-08,150.35,151.52,147.52,151.43,884700,151.43
2014-10-07,152.54,152.84,149.52,149.96,1092100,149.96
2014-10-06,155.65,155.84,152.72,153.02,601600,153.02
2014-10-03,152.66,157.36,151.63,155.16,1033500,155.16
2014-10-02,149.54,151.93,149.54,151.46,772600,151.46
2014-10-01,151.04,151.04,148.44,149.18,796600,149.18
2014-09-30,150.21,151.18,149.31,150.19,917100,150.19
2014-09-29,150.12,150.59,148.58,149.73,561800,149.73
2014-09-26,151.52,151.91,149.83,150.72,564800,150.72
2014-09-25,152.83,153.10,150.62,150.77,732700,150.77
2014-09-24,149.71,153.17,149.13,152.89,771100,152.89
2014-09-23,146.96,149.94,146.96,149.42,926200,149.42
2014-09-22,147.65,149.88,147.30,149.76,1017100,149.76
2014-09-19,146.46,147.86,145.96,147.27,1425500,147.27
2014-09-18,146.80,146.88,146.28,146.64,803900,146.64
2014-09-17,145.78,146.75,145.28,146.00,942100,146.00
2014-09-16,143.32,145.60,135.00,145.26,885700,145.26
2014-09-15,145.46,145.46,142.48,143.68,564600,143.68
2014-09-12,145.55,145.55,144.08,144.50,681800,144.50
2014-09-11,145.52,146.14,144.36,145.15,541200,145.15
2014-09-10,143.73,146.38,143.38,145.89,1159000,145.89
2014-09-09,144.47,144.74,142.52,143.18,951800,143.18
2014-09-08,146.45,146.45,143.92,144.83,1296100,144.83
2014-09-05,146.59,146.94,145.16,146.27,839300,146.27
2014-09-04,150.16,150.16,145.74,146.07,885600,146.07
2014-09-03,149.84,150.56,149.13,149.94,939200,149.94
2014-09-02,149.44,150.57,148.82,148.95,930200,148.95
2014-08-29,152.63,153.00,148.19,148.74,578400,148.74
2014-08-28,148.57,150.17,148.02,150.03,709600,150.03
2014-08-27,149.50,150.26,148.38,148.82,980000,148.82
2014-08-26,149.21,149.21,147.98,148.12,556400,148.01
2014-08-25,148.41,149.37,147.80,147.99,514500,147.89
2014-08-22,147.78,149.77,147.44,149.22,528500,149.11
2014-08-21,149.23,149.80,147.55,147.75,486400,147.65
2014-08-20,149.59,150.76,148.72,149.43,607500,149.32
2014-08-19,146.84,151.47,146.84,150.84,1099200,150.73
2014-08-18,147.99,148.40,146.37,147.88,1063300,147.78
2014-08-15,149.70,149.70,146.72,148.53,1274900,148.42
2014-08-14,145.41,149.77,145.15,149.29,2593000,149.18
2014-08-13,139.62,140.11,137.29,139.15,1897000,139.05
2014-08-12,141.84,142.32,137.78,139.00,1652600,138.90
2014-08-11,144.68,144.68,142.19,142.25,892900,142.15
2014-08-08,141.46,143.42,140.06,143.28,1188700,143.18
2014-08-07,143.26,143.59,141.26,141.56,778600,141.46
2014-08-06,146.05,146.38,141.48,142.82,2091800,142.72
2014-08-05,148.76,150.01,147.05,148.10,728200,148.00
2014-08-04,151.74,152.33,148.33,150.01,705800,149.90
2014-08-01,150.01,152.48,150.01,151.59,792600,151.48
2014-07-31,153.33,153.44,150.33,150.45,913600,150.34
2014-07-30,155.28,155.59,153.52,153.89,586700,153.78
2014-07-29,154.33,155.05,153.10,154.64,443200,154.53
2014-07-28,155.20,155.58,153.25,153.84,683500,153.73
2014-07-25,156.95,156.95,154.80,154.99,402500,154.88
2014-07-24,157.23,157.42,155.49,157.07,804800,156.96
2014-07-23,155.88,157.52,155.21,157.28,1176800,157.17
2014-07-22,152.17,155.78,151.82,155.33,1295200,155.22
2014-07-21,154.44,154.63,150.75,151.09,1009800,150.98
2014-07-18,152.00,154.91,150.50,154.81,800300,154.70
2014-07-17,155.14,155.55,151.44,151.86,1198400,151.75
2014-07-16,154.40,155.42,152.57,155.35,1230200,155.24
2014-07-15,156.25,157.53,152.54,153.44,2710700,153.33
2014-07-14,147.13,160.65,144.15,158.85,8133200,158.74
2014-07-11,145.50,146.81,143.48,146.15,1316500,146.05
2014-07-10,145.98,147.60,144.50,147.27,945100,147.17
2014-07-09,149.45,149.79,147.19,148.06,1494000,147.96
2014-07-08,151.76,152.04,146.71,148.84,1297900,148.73
2014-07-07,153.59,155.67,150.43,151.15,1541000,151.04
2014-07-03,152.92,153.74,150.60,153.31,1111500,153.20
2014-07-02,150.87,153.72,148.86,153.31,1610100,153.20
2014-07-01,146.35,150.74,146.06,150.42,1370100,150.31
2014-06-30,145.10,146.68,145.02,145.76,1184000,145.66
2014-06-27,148.22,148.85,145.66,145.97,2490200,145.87
2014-06-26,148.28,149.01,147.07,148.90,1296800,148.79
2014-06-25,144.74,148.02,144.74,147.94,984000,147.84
2014-06-24,144.77,145.51,144.18,145.00,760500,144.90
2014-06-23,144.42,144.69,143.27,144.30,558300,144.20
2014-06-20,141.92,144.06,141.92,143.91,1344600,143.81
2014-06-19,143.59,143.60,141.35,141.86,1244300,141.76
2014-06-18,141.53,143.67,141.41,143.62,1093400,143.52
2014-06-17,141.65,142.01,140.63,141.50,502300,141.40
2014-06-16,140.21,142.27,140.12,141.68,871300,141.58
2014-06-13,142.68,142.68,140.00,140.39,874100,140.29
2014-06-12,141.72,143.58,141.02,142.68,1671600,142.58
2014-06-11,139.05,141.25,138.52,141.17,780900,141.07
2014-06-10,140.13,140.79,139.00,139.41,943400,139.31
2014-06-09,140.44,140.63,139.22,140.03,1128700,139.93
2014-06-06,139.88,139.88,138.22,138.95,659900,138.85
2014-06-05,137.25,140.21,136.25,139.34,1575600,139.24
2014-06-04,136.96,137.68,136.18,136.54,1371700,136.44
2014-06-03,138.04,138.71,136.66,137.51,935600,137.41
2014-06-02,138.75,139.83,138.24,138.66,861100,138.56
2014-05-30,138.17,138.97,137.47,138.20,1002400,138.10
2014-05-29,137.33,139.69,137.01,138.80,936300,138.70
2014-05-28,135.36,137.16,134.89,136.72,2031500,136.62
2014-05-27,139.88,140.01,135.77,135.84,1205400,135.64
2014-05-23,137.20,139.24,135.07,138.63,1723300,138.42
2014-05-22,132.98,137.02,132.84,136.83,1104400,136.63
2014-05-21,133.35,133.78,132.55,133.14,1252500,132.94
2014-05-20,133.27,133.41,131.76,132.90,1082600,132.70
2014-05-19,132.90,134.13,132.24,133.17,1194100,132.97
2014-05-16,132.70,132.93,131.06,132.80,1810300,132.60
2014-05-15,131.76,132.51,130.20,132.37,1491900,132.17
2014-05-14,131.32,132.15,130.98,131.26,1203000,131.07
2014-05-13,131.39,131.92,130.74,131.31,1173600,131.12
2014-05-12,130.56,132.52,130.37,130.82,1479900,130.63
2014-05-09,126.24,129.66,125.84,129.51,2092900,129.32
2014-05-08,130.55,131.76,125.37,126.87,3195600,126.68
2014-05-07,134.38,135.49,129.18,130.55,4590900,130.36
2014-05-06,144.97,145.90,142.99,142.99,921500,142.78
2014-05-05,144.22,146.32,143.21,145.80,727700,145.58
2014-05-02,145.23,146.34,144.67,145.28,496000,145.06
2014-05-01,145.15,146.49,144.98,146.02,809000,145.80
2014-04-30,144.85,145.52,143.60,144.86,1079100,144.65
2014-04-29,147.25,147.88,144.82,145.69,850800,145.47
2014-04-28,147.44,149.00,145.17,147.04,1104900,146.82
2014-04-25,146.42,148.57,145.24,146.70,878300,146.48
2014-04-24,150.92,151.01,147.28,147.70,777400,147.48
2014-04-23,151.55,151.81,148.73,149.93,1007900,149.71
2014-04-22,147.61,156.00,147.41,151.55,2188200,151.33
2014-04-21,141.82,145.69,141.16,145.15,610600,144.93
2014-04-17,142.56,143.69,141.29,141.99,842700,141.78
2014-04-16,141.48,143.77,141.12,143.32,934400,143.11
2014-04-15,141.07,141.96,137.53,140.86,1359500,140.65
2014-04-14,140.47,143.63,138.10,140.48,1312500,140.27
2014-04-11,143.28,144.49,139.22,140.07,1607100,139.86
2014-04-10,149.78,150.00,141.73,144.25,1977500,144.04
2014-04-09,148.80,149.83,147.40,149.66,990800,149.44
2014-04-08,149.58,149.79,145.02,148.27,1442800,148.05
2014-04-07,152.32,152.85,146.47,146.99,1314700,146.77
2014-04-04,153.10,155.87,150.91,151.03,726000,150.81
2014-04-03,157.22,157.22,151.87,152.77,1338400,152.54
2014-04-02,156.78,158.99,156.58,157.20,793700,156.97
2014-04-01,154.86,156.88,154.37,155.85,646400,155.62
2014-03-31,154.16,154.80,152.71,154.66,774100,154.43
2014-03-28,153.25,155.98,151.87,153.16,741400,152.93
2014-03-27,156.56,156.83,152.97,154.05,993400,153.82
2014-03-26,158.27,159.03,155.36,155.55,719800,155.32
2014-03-25,157.41,160.18,155.51,158.05,858700,157.82
2014-03-24,159.66,160.01,155.50,155.94,1231800,155.71
2014-03-21,164.80,165.99,158.93,159.01,1801000,158.77
2014-03-20,166.10,166.43,163.37,164.00,615200,163.76
2014-03-19,167.00,168.10,165.00,166.16,783000,165.91
2014-03-18,165.54,168.23,164.96,167.48,530500,167.23
2014-03-17,165.73,167.39,164.64,165.15,658500,164.91
2014-03-14,162.82,165.58,161.25,165.49,1110200,165.24
2014-03-13,166.35,167.25,162.48,162.82,849900,162.58
2014-03-12,163.69,166.57,163.63,165.85,823600,165.60
2014-03-11,165.06,165.84,163.81,163.91,477000,163.67
2014-03-10,164.26,165.40,163.50,165.32,775500,165.08
2014-03-07,164.58,165.45,162.30,164.48,694100,164.24
2014-03-06,167.88,168.24,163.40,163.89,659600,163.65
2014-03-05,167.83,167.97,166.01,166.95,523200,166.70
