Date,Open,High,Low,Close,Volume,Adj Close
2014-10-10,62.19,63.00,60.22,61.67,5092400,61.67
2014-10-09,64.49,65.78,61.91,61.98,4319100,61.98
2014-10-08,62.26,64.69,61.37,64.60,3873600,64.60
2014-10-07,61.72,64.74,61.72,62.04,5574400,62.04
2014-10-06,60.67,62.16,60.07,62.02,2614800,62.02
2014-10-03,60.88,61.00,59.29,60.65,3153900,60.65
2014-10-02,61.04,61.82,59.64,60.72,3061200,60.72
2014-10-01,61.09,62.73,60.97,61.35,2946400,61.35
2014-09-30,61.09,62.07,60.49,60.98,3790400,60.98
2014-09-29,60.31,61.45,60.19,61.05,1850300,61.05
2014-09-26,59.51,61.10,59.18,60.91,2423100,60.91
2014-09-25,59.54,59.65,58.61,59.34,1818200,59.34
2014-09-24,59.31,59.93,58.13,59.48,2189600,59.48
2014-09-23,59.89,61.02,59.47,59.52,1778200,59.52
2014-09-22,61.58,61.89,59.95,60.01,2660100,60.01
2014-09-19,61.57,62.16,61.31,61.92,2346700,61.92
2014-09-18,61.86,62.20,60.88,61.36,1546500,61.36
2014-09-17,62.80,62.93,60.79,61.81,2568200,61.81
2014-09-16,61.79,63.77,61.65,62.64,2585600,62.64
2014-09-15,61.41,62.11,60.79,62.06,1980600,62.06
2014-09-12,61.68,62.12,60.85,61.50,2561000,61.50
2014-09-11,62.47,63.35,61.54,61.76,3759500,61.76
2014-09-10,64.81,65.15,61.91,62.97,4484000,62.97
2014-09-09,66.21,66.33,64.72,64.83,2316400,64.83
2014-09-08,66.57,67.07,66.12,66.51,1577000,66.51
2014-09-05,65.62,66.84,65.00,66.61,2497000,66.61
2014-09-04,64.66,66.27,64.42,65.73,2979200,65.73
2014-09-03,64.13,64.86,63.88,64.63,1691400,64.63
2014-09-02,64.86,65.04,63.55,63.78,2109500,63.78
2014-08-29,64.37,65.04,64.22,64.74,1408700,64.74
2014-08-28,63.78,64.54,63.32,64.48,1932800,64.48
2014-08-27,64.50,64.69,63.40,63.71,2732800,63.71
2014-08-26,64.80,65.20,63.95,64.76,1664800,64.46
2014-08-25,64.80,65.31,64.20,64.91,1289300,64.61
2014-08-22,63.88,64.71,61.14,64.50,2254400,64.20
2014-08-21,64.85,64.85,63.74,63.98,2495600,63.68
2014-08-20,64.22,64.88,63.40,64.69,1920200,64.39
2014-08-19,64.05,64.34,63.29,64.26,2105900,63.96
2014-08-18,63.41,64.47,63.16,63.97,2777900,63.67
2014-08-15,63.88,64.20,62.16,62.96,3286600,62.67
