2	***CATEGORICAL***	r_down	r_up
r_down	***BIAS***	-0.847272
r_down	LEN_advisories	0.0227199
r_down	BBY_'s	-0.182133
r_down	HD_'s	0.0980326
r_down	HES_gains	-0.556818
r_down	ANF_after	0.0245471
r_down	M_'s	-0.16333
r_down	X_shares	0.0396015
r_down	LUV_'s	0.183702
r_down	GIS_focus	0.143049
r_down	COST_expectations	0.700717
r_down	APOL_stocks	0.296936
r_down	M_data	0.429099
r_down	BBY_sales	-0.168397
r_down	CMCSA_'s	0.282707
r_down	APA_gains	0.56015
r_down	UPS_stocks	0.209495
r_down	HES_stocks	-0.199108
r_down	ANF_stocks	0.285679
r_down	ANF_'s	-0.730492
r_down	LEN_surprises	0.0227199
r_down	TJX_stocks	0.318375
r_down	CCI_$	0.0809776
r_down	APOL_'s	0.0819727
r_down	JCP_'s	0.195584
r_down	M_stocks	0.10474
r_down	LOW_'s	-0.0731722
r_down	CSCO_rise	-0.510195
r_down	NDAQ_'s	0.121268
r_down	PNC_'s	-0.00551798
r_down	CVX_$	-0.257747
r_down	PRU_$	0.563666
r_down	MET_watch	0.228207
r_down	AET_'s	0.457929
r_down	RF_'s	0.568749
r_down	MDT_'s	0.200091
r_down	URBN_$	0.354422
r_down	CVX_stocks	0.485688
r_down	MDT_$	0.108716
r_down	USB_'s	0.407852
r_down	VZ_'s	0.0655066
r_down	T_'s	-0.970474
r_down	IBM_'s	0.120179
r_down	HIG_stocks	0.265255
r_down	AVP_'s	0.0519029
r_down	SNDK_after	0.829826
r_down	VLO_energy	0.319213
r_down	ORCL_watch	0.035975
r_down	AIG_'s	-0.0157635
r_down	FSLR_stocks	-0.350306
r_down	TAP_'s	0.291685
r_down	XOM_energy	0.301909
r_down	BA_'s	0.0052476
r_down	NBR_energy	0.0681696
r_down	NFLX_futures	0.95702
r_down	MCD_'s	-0.0694022
r_down	CRM_'s	-0.377781
r_down	CHK_shares	-0.157011
r_down	BLK_fund	-0.56922
r_down	TSO_stocks	-0.953344
r_down	MET_'s	-0.423037
r_down	CHK_gas	-0.31889
r_down	EMC_$	0.128682
r_down	LLY_stocks	0.498841
r_down	NTAP_$	0.0460871
r_down	HD_data	0.0851036
r_down	ADBE_focus	-0.157986
r_down	APC_gains	0.0624389
r_down	DRI_'s	1.0556
r_down	KO_$	-0.157472
r_down	MRO_$	0.401032
r_down	KO_'s	-0.559706
r_down	VLO_$	-0.343856
r_down	EMR_'s	-0.100546
r_down	GILD_$	-0.317669
r_down	BBT_'s	0.0796894
r_down	HBAN_'s	-0.180051
r_down	CAH_'s	0.343213
r_down	APC_stocks	0.10143
r_down	BK_'s	0.168459
r_down	HAL_'s	0.0641144
r_down	HAL_stocks	-0.492968
r_down	SLB_$	0.543244
r_down	USB_declining	0.0521623
r_down	USB_gaining	0.0521623
r_down	MRO_gains	0.110403
r_down	CHK_stocks	1.15437
r_down	SPLS_stocks	0.457104
r_down	SCHW_stocks	0.385988
r_down	HBAN_down	1.39043
r_down	DOW_'s	0.0226175
r_down	USB_biggest	0.0521623
r_down	EMC_'s	0.199789
r_down	SLB_stocks	0.205316
r_down	DO_'s	-0.28288
r_down	SPLS_'s	-0.0689501
r_down	CF_'s	0.335762
r_down	BIG_'s	-0.475734
r_down	WAG_'s	-0.248739
