2	***CATEGORICAL***	r_down	r_up
r_down	***BIAS***	0.406385
r_down	BLK_'s	-0.142423
r_down	NVDA_'s	-0.310926
r_down	M_'s	-0.0346949
r_down	LUV_'s	-0.187858
r_down	COST_'s	-0.0104957
r_down	AMAT_stocks	0.0343279
r_down	APOL_stocks	0.263472
r_down	COST_sales	0.230867
r_down	CMCSA_'s	0.323038
r_down	VLO_stocks	-0.0773699
r_down	APA_stocks	0.230044
r_down	CMG_'s	0.116016
r_down	OXY_stocks	0.0462003
r_down	UPS_stocks	0.0265715
r_down	COST_stocks	0.310166
r_down	TJX_stocks	0.485702
r_down	BBY_stocks	0.136026
r_down	JCP_stocks	0.216978
r_down	JCP_'s	-0.0491345
r_down	M_stocks	-0.287542
r_down	LOW_'s	0.0972379
r_down	AMD_'s	-0.0438268
r_down	URBN_stocks	-0.0337035
r_down	NDAQ_'s	0.158395
r_down	CME_'s	0.136049
r_down	PNC_'s	-0.206454
r_down	X_'s	-0.281621
r_down	ICE_'s	-0.577152
r_down	WLP_'s	0.927498
r_down	CVX_$	0.169186
r_down	STI_'s	0.089608
r_down	RF_'s	0.00652287
r_down	AES_'s	-0.0673636
r_down	WFM_shares	0.035226
r_down	CI_'s	0.194291
r_down	MDLZ_futures	-0.623111
r_down	URBN_$	0.835874
r_down	CVX_stocks	0.535304
r_down	IR_52	-0.631117
r_down	MDT_$	0.0327316
r_down	DIS_shares	-1.52837
r_down	WFC_'s	-0.0196184
r_down	VZ_'s	-0.0169876
r_down	T_'s	-0.0301474
r_down	NBR_stocks	0.4872
r_down	IBM_'s	-0.205602
r_down	MUR_stocks	0.166004
r_down	AVP_'s	0.110236
r_down	ANF_declining	0.0865693
r_down	ORCL_watch	0.17436
r_down	BA_'s	-0.0854513
r_down	ANF_biggest	0.533
r_down	CRM_'s	-0.296691
r_down	TSO_stocks	-0.320182
r_down	MET_'s	-0.396741
r_down	PEP_$	-0.741124
r_down	CHK_gas	-0.993054
r_down	EMC_$	0.069627
r_down	HD_data	0.149007
r_down	APC_gains	-0.0379935
r_down	KO_$	-0.348228
r_down	MRO_$	0.721489
r_down	PCG_$	-0.365361
r_down	SCHW_rally	-0.519942
r_down	EMR_'s	0.905
r_down	GILD_$	-0.168003
r_down	QCOM_2009	-0.370194
r_down	FITB_'s	0.28887
