2	***CATEGORICAL***	r_up	r_down
r_up	***BIAS***	0.605955
r_up	LEN_advisories	-0.0242945
r_up	BLK_'s	0.15448
r_up	BBY_'s	0.0224291
r_up	HES_gains	-0.137528
r_up	LMT_'s	-0.125531
r_up	M_'s	-0.211399
r_up	X_shares	0.442066
r_up	COST_surprises	-0.0846395
r_up	M_after	-1.58121
r_up	LUV_stocks	0.758483
r_up	AMAT_stocks	0.491174
r_up	M_data	0.632632
r_up	CMCSA_'s	0.0278271
r_up	VLO_stocks	0.327996
r_up	COST_advisories	-0.0846395
r_up	ROST_surprises	-0.283087
r_up	APA_stocks	0.0308167
r_up	CMG_'s	0.142561
r_up	UPS_stocks	-0.477249
r_up	HES_stocks	0.141482
r_up	LEN_surprises	-0.0242945
r_up	TJX_stocks	-0.114062
r_up	CMG_biggest	0.813051
r_up	BBY_stocks	-0.221212
r_up	JCP_stocks	0.459065
r_up	ROST_advisories	-0.283087
r_up	M_stocks	0.252951
r_up	MET_$	-0.00689066
r_up	PG_'s	0.651952
r_up	AMD_'s	-0.266317
r_up	NDAQ_'s	0.0170319
r_up	CME_'s	-0.126895
r_up	ICE_'s	1.05213
r_up	WLP_'s	0.00124892
r_up	BK_higher	-0.318163
r_up	CVX_$	-0.344006
r_up	CVX_43	-0.115715
r_up	AET_'s	-0.3886
r_up	WFM_shares	-0.416269
r_up	CI_'s	-0.411714
r_up	URBN_$	-0.131941
r_up	WFM_after	-0.2549
r_up	CVX_stocks	-0.605426
r_up	WFC_'s	0.290637
r_up	ORCL_'s	0.0795996
r_up	VZ_'s	-0.195365
r_up	T_'s	-0.120588
r_up	IBM_'s	-0.369269
r_up	FSLR_energy	0.4889
r_up	HIG_stocks	0.335756
r_up	M_$	0.388066
r_up	ORCL_watch	0.169419
r_up	AIG_'s	-0.385205
r_up	FSLR_stocks	0.00192853
r_up	USB_banks	-0.432757
r_up	XOM_stocks	0.575312
r_up	NBR_losses	0.702882
r_up	MU_shares	-0.484184
r_up	NBR_energy	-1.00787
r_up	M_10	0.990909
r_up	MCD_'s	-0.0470686
r_up	TSO_stocks	0.243773
r_up	NKE_surprises	0.212553
r_up	A_'s	0.0337671
r_up	PEP_$	0.152209
r_up	CHK_lead	-0.0323787
r_up	JWN_retail	-0.04236
r_up	NKE_advisories	0.212553
r_up	NBL_$	0.392934
r_up	GIS_'s	0.0422484
r_up	KO_2.4	-0.0597809
r_up	VLO_lead	-0.21875
r_up	APC_gains	0.50023
r_up	APC_lead	-0.26279
r_up	KO_'s	0.32209
r_up	PCG_$	0.1847
r_up	VLO_$	-0.161579
r_up	COF_'s	-0.192873
r_up	GILD_$	0.122484
r_up	JCI_advisories	0.191402
r_up	JCI_surprises	0.191402
r_up	BBT_'s	0.632827
r_up	UTX_'s	-0.164232
r_up	CAH_'s	-0.0317415
r_up	APC_stocks	0.566871
r_up	HAL_'s	0.179587
r_up	HAL_stocks	0.638374
r_up	SLB_$	-0.47745
r_up	CHK_stocks	-0.401405
r_up	PNC_$	-0.418837
r_up	EMC_'s	0.0878795
r_up	BK_stocks	0.732458
r_up	MRO_stocks	0.172079
r_up	SPLS_'s	0.0165835
r_up	CF_'s	-0.0107303
r_up	MRK_n't	0.578423
r_up	V_'s	-0.162445
r_up	COP_'s	-0.383847
r_up	GME_'s	0.683412
r_up	TWX_'s	0.0233182
r_up	OXY_'s	0.0997259
r_up	FFIV_'s	0.552036
r_up	AA_'s	0.0706422
r_up	SWN_'s	0.0390277
r_up	D_'s	-0.0970515
r_up	MMM_stocks	-0.562547
r_up	BIIB_focus	-0.0460689
r_up	TXN_shares	-0.290314
r_up	BSX_'s	0.477953
r_up	NKE_'s	-0.221463
r_up	GCI_'s	-0.627251
r_up	JNPR_but	-1.2494
r_up	NOC_'s	0.466628
r_up	ACN_'s	2.7164
r_up	EA_'s	0.178831
r_up	SBUX_'s	-0.524504
r_up	LOW_stocks	0.217542
r_up	BMY_'s	0.0436114
r_up	COST_futures	-0.738937
r_up	LLY_'s	0.0910796
r_up	JNPR_tech	0.0392422
r_up	EA_sales	0.0432478
r_up	MDLZ_'s	0.39409
r_up	STI_stocks	-0.0367426
r_up	IVZ_stocks	0.405428
r_up	AMGN_stocks	0.0617025
r_up	GPS_'s	-0.959082
r_up	SLB_'s	0.175375
r_up	BBT_$	-0.105328
r_up	GD_'s	0.143778
r_up	V_stocks	-0.0158662
r_up	AMGN_'s	-0.022243
r_up	NOC_n't	-0.779953
r_up	MDLZ_focus	1.05371
r_up	ABT_'s	-0.0173776
r_up	AEP_$	-0.0251955
r_up	CHK_$	-0.0985065
r_up	MU_$	0.681626
r_up	PM_'s	0.838196
r_up	COF_stocks	0.182388
r_up	RRC_stocks	-0.405007
r_up	HSP_'s	-0.215017
r_up	JOY_surprises	-0.234559
r_up	BRCM_gains	-1.8494
r_up	TXN_'s	0.415689
r_up	DHI_'s	0.0933056
r_up	LEN_'s	-0.463401
r_up	AMD_stocks	0.0605351
r_up	BRCM_stocks	0.931541
r_up	BBY_spotlight	-0.651732
r_up	PHM_stocks	0.608499
r_up	FDX_2010	0.888442
r_up	NVDA_stocks	0.340592
r_up	LEN_stocks	-0.0550932
r_up	BBY_drop	-0.679951
r_up	JOY_advisories	-0.234559
r_up	BRCM_after	0.0558897
r_up	BRCM_'s	-0.161562
