2	***CATEGORICAL***	r_down	r_up
r_down	***BIAS***	-0.539588
r_down	KSS_advisories	-0.0304664
r_down	NVDA_market	0.244427
r_down	BLK_'s	-0.257762
r_down	LMT_'s	0.192833
r_down	UPS_'s	-0.179137
r_down	M_'s	0.0744268
r_down	LUV_'s	-0.124183
r_down	LUV_stocks	1.14563
r_down	APOL_biggest	0.158781
r_down	APOL_stocks	0.469355
r_down	BBY_sales	-0.0601456
r_down	CMCSA_'s	0.16687
r_down	OXY_gains	1.42087
r_down	APA_stocks	0.0101521
r_down	OXY_stocks	0.596256
r_down	COST_stocks	0.695406
r_down	AMAT_up	0.868185
r_down	ANF_'s	-0.244175
r_down	TJX_stocks	0.145805
r_down	APOL_'s	-0.0158251
r_down	JCP_'s	-0.0164399
r_down	M_stocks	-0.148049
r_down	KSS_surprises	-0.0304664
r_down	AMD_'s	-0.0576438
r_down	NDAQ_'s	0.163641
r_down	PNC_'s	-0.246561
r_down	KO_watch	-0.0289667
r_down	X_'s	-0.148078
r_down	ICE_'s	-0.287494
r_down	WLP_'s	0.070679
r_down	CVX_$	-0.184511
r_down	STI_'s	0.0389725
r_down	PRU_$	0.732312
r_down	MET_watch	0.00855289
r_down	AET_'s	-0.0362285
r_down	AIG_$	-0.219414
r_down	AES_'s	-0.642734
r_down	AVP_stocks	0.103787
r_down	CI_'s	0.764766
r_down	MDT_'s	0.156868
r_down	CVX_stocks	0.305881
r_down	MRK_2011	0.549216
r_down	EW_'s	0.349639
r_down	MDT_$	-0.0401272
r_down	USB_'s	0.113347
r_down	WYNN_watch	0.251368
r_down	WFC_'s	0.456404
r_down	ORCL_'s	-0.0653759
r_down	F_sales	0.317462
r_down	VZ_'s	0.0582399
r_down	T_'s	0.786262
r_down	AVP_'s	0.146836
r_down	FSLR_stocks	0.113858
r_down	USB_banks	0.178619
r_down	XOM_energy	-0.101991
r_down	BA_'s	-0.35898
r_down	MCD_'s	-0.0832477
r_down	BLK_fund	-1.01219
r_down	TXN_rally	-0.229115
r_down	APC_gas	0.657415
r_down	WYNN_$	-0.53746
r_down	MET_'s	-0.151586
r_down	CHK_gas	-0.837656
r_down	EMC_$	0.418256
r_down	VLO_lead	-0.440631
r_down	DRI_'s	-0.0850612
r_down	CAM_shares	-0.00559687
r_down	KO_$	-0.224556
r_down	KO_'s	-0.336966
r_down	OXY_prices	-0.0935012
r_down	VLO_$	-0.00638974
r_down	COF_'s	0.50768
r_down	EMR_'s	0.481737
r_down	BBT_'s	-0.248722
r_down	SLB_crude	-0.260682
r_down	HBAN_'s	-0.292051
r_down	BRCM_2009	-0.559693
r_down	UTX_'s	0.0867026
r_down	HAL_'s	-0.245745
r_down	HAL_stocks	-0.150678
r_down	CHK_stocks	0.552607
r_down	SCHW_stocks	0.37906
r_down	EMC_'s	0.335645
r_down	MRO_stocks	0.236096
r_down	DO_'s	-0.319991
r_down	COF_bank	0.584697
r_down	MCK_'s	0.061137
r_down	SPLS_'s	0.62554
r_down	V_'s	-0.0515247
r_down	COP_'s	0.27524
r_down	GLW_$	-0.368485
r_down	GME_'s	0.11882
r_down	PPG_$	-0.216634
r_down	TWX_'s	0.227252
r_down	OXY_'s	0.0978299
r_down	FCX_'s	0.589155
r_down	VLO_'s	-0.18916
r_down	AA_'s	-0.166419
r_down	PG_$	-0.411549
r_down	SWN_'s	-0.095027
r_down	SYMC_$	-0.793227
r_down	COP_$	0.240724
r_down	D_'s	-0.0435962
r_down	APC_n't	0.0547936
r_down	MMM_stocks	0.293131
r_down	TXN_shares	-0.024435
r_down	BSX_'s	0.120431
r_down	NKE_'s	0.398807
r_down	GCI_'s	0.247296
r_down	LLY_2010	-0.693036
r_down	CVS_$	0.167463
r_down	AA_higher	-0.48386
r_down	COST_focus	-0.349468
r_down	EA_'s	0.117976
r_down	SBUX_'s	0.246548
r_down	ABT_2010	-0.48849
r_down	BMY_'s	-0.144245
r_down	LLY_'s	0.206038
r_down	ADBE_close	0.13644
r_down	AMGN_stocks	-0.815559
r_down	GPS_'s	0.152313
r_down	STI_gaining	0.564925
r_down	SLB_'s	0.0298935
r_down	BBT_$	0.449748
r_down	STI_biggest	0.564925
r_down	APC_'s	-0.716681
r_down	AMGN_'s	0.611733
r_down	MCO_'s	-0.133471
r_down	ABT_'s	-0.340185
r_down	APC_$	0.521343
r_down	FITB_stocks	-0.630739
r_down	VLO_crude	0.0818667
r_down	PM_'s	0.250376
r_down	QCOM_lead	-0.639468
r_down	BBY_watch	0.114861
r_down	HSP_'s	0.0268067
r_down	EA_$	-1.27521
r_down	PRU_declining	0.222722
r_down	ADBE_gains	-0.0466425
r_down	CRM_stocks	0.244065
r_down	PRU_gaining	0.222722
r_down	PRU_biggest	0.222722
r_down	AMD_stocks	-0.147106
r_down	PHM_stocks	-0.0396834
r_down	LEN_stocks	-0.120201
r_down	PHM_'s	-0.0380957
r_down	PRU_stocks	0.200609
r_down	NVDA_gains	-0.602946
r_down	KMX_stocks	-0.0711965
r_down	MU_focus	-0.498766
r_down	CAT_3	0.508463
r_down	NKE_rise	-0.223453
r_down	V_shares	-0.617689
r_down	ABT_$	0.259503
r_down	BSX_focus	0.847179
r_down	GME_$	0.286694
r_down	SLB_gaining	0.342485
r_down	CBS_'s	0.075319
r_down	YUM_'s	-0.0431872
r_down	BMY_stocks	0.215367
r_down	AMD_focus	-0.36131
r_down	NVDA_sector	0.837562
r_down	RDC_stocks	0.0802822
r_down	PG_stocks	-0.0559936
r_down	HES_'s	-0.219559
r_down	TXN_stocks	0.211422
r_down	MAR_stocks	0.286826
r_down	MU_sector	0.192705
r_down	VNO_'s	0.446237
r_down	BRCM_sector	0.853473
r_down	AMAT_after	0.102729
r_down	FDO_'s	-0.314865
r_down	NOV_stocks	0.23607
r_down	LUV_$	0.36603
r_down	IP_stocks	-0.936828
r_down	DFS_'s	0.866969
r_down	TSO_'s	0.255026
r_down	CNX_stocks	-0.304179
r_down	MU_'s	0.0211345
r_down	LLY_$	-0.207701
r_down	MU_biggest	0.445933
r_down	WAG_stocks	0.661799
r_down	AXP_$	0.40912
r_down	AGN_'s	-0.171517
r_down	AXP_up	-1.41745
r_down	TXN_tech	-0.175815
r_down	AA_stocks	0.148542
r_down	CVC_'s	0.130055
r_down	NTAP_'s	0.269646
r_down	CAT_'s	-0.322979
r_down	TXN_gains	-0.303398
r_down	CRM_profit	1.30083
r_down	THC_'s	-0.496338
r_down	LNC_'s	-0.387583
r_down	PGR_'s	0.218681
r_down	TWC_'s	0.0219592
r_down	EIX_'s	-0.485373
r_down	RSG_$	0.322146
r_down	HRL_'s	0.000968785
r_down	ADBE_tech	-0.498665
r_down	ABT_2	0.0378145
r_down	MA_stocks	0.054434
r_down	CPB_'s	0.0194353
r_down	LLY_slide	0.26875
r_down	PNC_stocks	-0.354709
r_down	HIG_$	0.527996
r_down	NEM_$	0.216623
r_down	KEY_$	-0.125353
r_down	HSP_biggest	0.138989
r_down	PCLN_focus	0.738904
r_down	VIAB_'s	0.0139294
r_down	WFM_'s	0.183165
r_down	TRV_after	-0.36763
r_down	MMC_'s	-0.755133
r_down	DF_stocks	-0.463669
r_down	PCLN_'s	-0.0506012
r_down	TRV_'s	-0.496148
r_down	ADM_'s	0.111884
r_down	QCOM_$	-0.148381
r_down	VRSN_'s	-0.46153
r_down	GPS_retailers	0.771668
r_down	AES_$	0.767385
r_down	QCOM_'s	0.328182
r_down	DE_'s	-0.58887
r_down	BRCM_$	-0.0884697
r_down	BMY_shares	-0.362075
r_down	HUM_surprises	-0.0111594
r_down	APC_surprises	-0.0158386
r_down	HUM_advisories	-0.0111594
r_down	PG_surprises	-0.760173
r_down	APC_advisories	-0.0158386
r_down	PG_advisories	-0.760173
r_down	ORCL_$	-0.1005
r_down	CVS_'s	-0.256579
r_down	INTC_'s	0.0786037
r_down	DLTR_$	0.52118
r_down	MRK_5	0.114465
r_down	NOV_energy	0.193507
r_down	CSCO_'s	-0.35343
r_down	HAL_energy	0.0225847
r_down	ORCL_tech	0.0214179
r_down	MAT_'s	-0.448547
r_down	TIF_focus	-0.0811365
r_down	HES_end	-0.0781177
r_down	AMD_gain	-0.0946448
r_down	AXP_'s	0.444392
r_down	GD_$	-0.0633697
r_down	LOW_$	-0.112134
r_down	MAR_advisories	-0.102809
r_down	BK_stock	-0.0253804
r_down	YUM_watch	-0.1216
r_down	GE_'s	0.0345438
r_down	DE_$	-0.100767
r_down	MAR_surprises	-0.102809
r_down	AET_stocks	-0.228597
r_down	BIIB_gaining	0.463309
r_down	AKAM_stocks	-0.0715981
r_down	K_stocks	-0.278977
r_down	AON_'s	0.157904
r_down	DTE_'s	-0.0189152
r_down	UTX_$	-0.578031
r_down	BBY_2010	0.435741
r_down	M_sales	-0.0906674
r_down	MDLZ_stocks	0.293612
r_down	KSS_sales	0.0864443
r_down	TGT_stocks	-0.107755
r_down	WDC_'s	-0.397375
r_down	IRM_'s	0.294571
r_down	APA_'s	0.932386
r_down	KSS_stocks	0.519623
r_down	INTC_tech	0.029419
r_down	IBM_tech	0.421976
r_down	XOM_'s	-0.238073
r_down	GPS_sales	0.167598
r_down	WFC_$	-0.154345
r_down	JOY_'s	0.0376107
r_down	INTC_but	-0.167609
r_down	MO_$	-0.163876
r_down	SO_$	0.531079
r_down	SCHW_12	0.0461758
r_down	SNDK_stocks	-0.00479088
r_down	RF_banks	1.83508
r_down	STT_'s	-0.237637
r_down	CVC_$	-0.0594467
r_down	TSN_'s	0.487677
r_down	GWW_$	0.0151008
r_down	WIN_stocks	0.78748
r_down	ETN_stocks	-1.24508
r_down	SNDK_focus	-0.116842
r_down	HOG_'s	-0.863313
r_down	TXT_'s	-0.308146
r_down	BLK_$	0.268323
r_down	BAX_'s	0.695797
r_down	SLM_stocks	-0.138084
r_down	BAX_$	0.47299
r_down	ALTR_'s	-0.259718
r_down	DNR_energy	-1.6845
r_down	BAX_stocks	-0.057359
r_down	IGT_stocks	-0.0989222
r_down	HPQ_gains	-0.317252
r_down	T_stocks	0.728744
r_down	HPQ_stocks	-0.0257615
r_down	IBM_gains	-0.0186261
r_down	RRC_energy	0.193749
r_down	F_watch	-0.45664
r_down	TER_stocks	-0.018505
r_down	CMCSA_$	-0.0724469
r_down	NFLX_gains	-0.314009
r_down	T_10	-0.626256
r_down	EMN_$	-0.243548
r_down	ETR_'s	-0.616217
r_down	BBBY_'s	-0.109043
