2	***CATEGORICAL***	r_down	r_up
r_down	***BIAS***	-0.0381989
r_down	NVDA_market	0.0209679
r_down	BBY_'s	-0.216072
r_down	HD_'s	0.0761498
r_down	LMT_'s	0.388749
r_down	UPS_'s	-0.0523974
r_down	M_'s	0.0818226
r_down	M_retail	-0.0867401
r_down	COST_surprises	0.0868897
r_down	VLO_fall	0.0169201
r_down	LUV_stocks	0.287762
r_down	CMCSA_'s	0.329383
r_down	VLO_stocks	-0.32095
r_down	VLO_gains	-0.832439
r_down	COST_advisories	0.0868897
r_down	OXY_stocks	0.330343
r_down	TJX_surprises	-0.342911
r_down	COST_stocks	-0.377955
r_down	HES_stocks	0.0642211
r_down	ANF_stocks	0.810093
r_down	AMAT_up	1.23911
r_down	ANF_'s	-0.0421274
r_down	FDX_outlook	0.523217
r_down	TJX_advisories	-0.342911
r_down	JCP_'s	-0.0803515
r_down	LOW_'s	-0.0394344
r_down	PG_'s	-0.0786427
r_down	NDAQ_'s	-0.218238
r_down	CME_'s	0.0898687
r_down	PNC_'s	0.0207439
r_down	X_'s	-0.0110387
r_down	WLP_'s	0.335187
r_down	CVX_$	-0.150822
r_down	PRU_$	0.111702
r_down	KEY_'s	-0.0204808
r_down	CSCO_watch	-0.185704
r_down	WFM_shares	1.87379
r_down	CI_'s	0.230512
r_down	MDT_'s	0.0323195
r_down	CVX_stocks	0.291784
r_down	AKAM_watch	-0.0992815
r_down	MDT_$	0.597203
r_down	USB_'s	0.187382
r_down	WYNN_watch	0.455015
r_down	WFC_'s	0.152227
r_down	VLO_losses	1.24331
r_down	ORCL_'s	-0.338349
r_down	VZ_'s	0.298502
r_down	T_'s	0.113214
r_down	NBR_stocks	0.147705
r_down	IBM_'s	0.415952
r_down	VLO_energy	-0.0402443
r_down	USB_banks	0.876296
r_down	BA_'s	-0.599991
r_down	ANF_biggest	0.204308
r_down	MU_shares	0.0824766
r_down	HES_sector	0.257584
r_down	NKE_data	-0.0207146
r_down	BLK_fund	-0.470231
r_down	TXN_rally	-0.879411
r_down	TSO_stocks	-0.0645985
r_down	MET_'s	-0.151373
r_down	AA_shares	0.0977444
r_down	NBL_$	-0.472596
r_down	CHK_gas	-1.83762
r_down	DRI_'s	-0.0964731
r_down	KO_$	0.301756
r_down	MRO_$	0.466278
r_down	KO_'s	-0.0515317
r_down	PCG_$	-0.609965
r_down	COF_'s	-0.191269
r_down	SCHW_rally	-0.264125
r_down	EMR_'s	0.0337312
r_down	HBAN_'s	-0.248407
r_down	MTB_'s	-0.0387643
r_down	UTX_'s	0.0918099
r_down	APC_stocks	-0.0259584
r_down	KR_advisories	-0.292835
r_down	HAL_'s	-0.0586443
r_down	HAL_stocks	-0.35921
r_down	CAM_stocks	0.0706767
r_down	USB_stocks	-0.491448
r_down	DOW_'s	-0.157676
r_down	EMC_'s	0.498804
r_down	HAL_$	-0.115749
r_down	DOW_amp	-0.320306
r_down	KR_surprises	-0.292835
r_down	MRO_stocks	-0.0584032
r_down	WAG_'s	0.143498
r_down	MRO_'s	-0.578817
r_down	V_'s	-0.436428
r_down	COP_'s	0.433003
r_down	GME_'s	0.484367
r_down	SPG_'s	0.098225
r_down	TWX_'s	0.243924
r_down	OXY_'s	-0.0140228
r_down	AA_'s	-0.14945
r_down	COF_$	-0.0421738
r_down	SYMC_$	-0.434441
r_down	COP_$	0.0448244
r_down	PEP_'s	-0.475193
r_down	TXN_shares	-0.253943
r_down	BSX_'s	-0.140914
r_down	NKE_'s	0.0647834
r_down	AA_higher	-0.528331
r_down	PBCT_'s	-0.225628
r_down	TWX_$	0.0329984
r_down	KR_profit	0.733817
r_down	COST_up	-0.117606
r_down	LLY_'s	0.0482159
r_down	MDLZ_'s	-0.136275
r_down	DVN_'s	-0.0045305
r_down	EMC_stocks	-0.228807
r_down	AMGN_stocks	-0.530096
r_down	CHK_'s	-0.0187953
r_down	ADBE_stocks	0.0325751
r_down	WIN_$	0.416288
r_down	GD_'s	-0.263896
r_down	APC_'s	-0.197733
r_down	AMGN_'s	0.565262
r_down	MCO_'s	0.0154224
r_down	MDLZ_focus	-0.417434
r_down	APC_$	0.0870996
r_down	CHK_$	0.232273
r_down	EOG_'s	-0.987066
r_down	PM_'s	-0.0949974
r_down	BBY_watch	0.494695
r_down	QCOM_telecoms	-0.724982
r_down	STI_lower	0.247187
r_down	BRCM_sales	-1.32398
r_down	HSP_'s	0.788844
r_down	TXN_'s	-0.283913
r_down	ADBE_gains	-0.0980814
r_down	BRCM_shares	-0.142489
r_down	AMD_chip	-0.082948
r_down	RAI_$	0.312361
r_down	LEN_'s	-0.075914
r_down	BRCM_stocks	0.597571
r_down	PHM_stocks	-0.215658
r_down	FDX_2010	-0.162557
r_down	NVDA_stocks	-0.384959
r_down	PRU_'s	0.592796
r_down	ITW_$	-0.502763
r_down	DD_'s	-0.384592
r_down	ADBE_after	0.486461
r_down	RRC_gas	-0.631884
r_down	PRU_stocks	0.809292
r_down	BRCM_'s	-0.254962
r_down	CAT_3	0.535474
r_down	BHI_'s	0.132504
r_down	FDX_'s	-0.0129526
r_down	HUM_'s	0.00562485
r_down	ABT_$	0.243448
r_down	MU_stocks	-0.437248
r_down	GME_stocks	0.474852
r_down	CBS_'s	0.389985
r_down	YUM_'s	-0.096265
r_down	BMY_stocks	0.570262
r_down	MDT_stocks	0.720329
r_down	ADP_jobs	-0.0020629
r_down	NVDA_sector	1.09515
r_down	AMD_red	1.02041
r_down	TXN_stocks	-0.0608564
r_down	MON_stocks	-0.888398
r_down	ADBE_biggest	0.24371
r_down	TXN_fall	0.609273
r_down	ADBE_gaining	0.24371
r_down	NOV_stocks	0.421948
r_down	IP_stocks	-0.0439582
r_down	NBR_'s	-0.0974021
r_down	DFS_'s	0.203061
r_down	HIG_'s	-0.156407
r_down	OXY_$	0.0687606
r_down	CNX_stocks	-0.527031
r_down	MU_'s	0.221962
r_down	BMY_$	-0.176902
r_down	GLW_stocks	-0.339163
r_down	AGN_'s	-0.614836
r_down	TXN_$	-0.606671
r_down	AA_stocks	0.364459
r_down	CVC_'s	-0.173616
r_down	HAR_'s	0.672788
r_down	TXN_gains	-0.466814
r_down	NTAP_stocks	0.090128
r_down	VIAB_$	-0.771162
r_down	LNC_'s	-0.29849
r_down	WYNN_'s	-0.14085
r_down	GPS_profit	1.53484
r_down	PGR_'s	0.207039
r_down	TWC_'s	0.0431302
r_down	LOW_after	0.426524
r_down	LUV_up	-1.03012
r_down	SO_'s	1.06961
r_down	LUV_sector	0.692335
r_down	V_$	-0.0337874
r_down	STI_banks	0.62267
r_down	KO_stocks	-0.325287
r_down	M_holiday	0.0297958
r_down	HIG_after	0.201605
r_down	MA_'s	-0.0242778
r_down	X_$	0.553353
r_down	HIG_$	0.611756
