2	***CATEGORICAL***	r_down	r_up
r_down	***BIAS***	0.220829
r_down	BLK_'s	-0.37601
r_down	HD_'s	-0.221175
r_down	NVDA_'s	-0.167233
r_down	M_retail	0.0458511
r_down	LUV_'s	-0.0634352
r_down	COST_retail	-0.237761
r_down	COST_sales	0.0836505
r_down	CMCSA_'s	0.564024
r_down	VLO_stocks	-0.075458
r_down	VLO_gains	-0.00891045
r_down	ROST_surprises	0.0176107
r_down	APA_stocks	-0.170842
r_down	CMG_'s	-0.197312
r_down	UPS_stocks	0.114774
r_down	COST_stocks	0.189238
r_down	AMAT_up	1.30093
r_down	TJX_stocks	0.832176
r_down	JCP_stocks	-0.497351
r_down	APOL_'s	0.325331
r_down	ROST_advisories	0.0176107
r_down	JCP_'s	-0.19482
r_down	M_stocks	0.110436
r_down	LOW_'s	0.257248
r_down	MET_$	-0.523167
r_down	PG_'s	-0.115073
r_down	AMD_'s	-0.42261
r_down	PNC_'s	0.122091
r_down	WLP_'s	0.381515
r_down	URBN_biggest	-1.76649
r_down	CVX_$	-0.0760237
r_down	STI_'s	0.536221
r_down	PRU_$	0.718103
r_down	AIG_$	-0.211611
r_down	RF_'s	-0.20297
r_down	CI_'s	0.169268
r_down	MDLZ_futures	-0.539212
r_down	CL_'s	0.417365
r_down	CVX_stocks	1.03242
r_down	IR_52	-0.652667
r_down	USB_'s	0.422765
r_down	WFC_'s	-0.187974
r_down	VZ_'s	0.123497
r_down	T_'s	-0.00463952
r_down	FSLR_energy	0.0342351
r_down	AVP_'s	0.310287
r_down	M_$	-0.394619
r_down	KEY_banks	0.494355
r_down	ORCL_watch	-0.525047
r_down	AIG_'s	0.0224998
r_down	FSLR_stocks	-0.0022284
r_down	USB_banks	0.0552008
r_down	XOM_energy	-0.144545
r_down	BA_'s	-0.101674
r_down	NBR_energy	0.262402
r_down	MCD_'s	0.0431919
r_down	OXY_rally	-0.103987
r_down	TXN_rally	-0.660615
r_down	TSO_stocks	-0.0494031
r_down	WYNN_$	0.145334
r_down	QCOM_gain	-0.684257
r_down	NBL_$	-0.326583
r_down	LLY_stocks	0.111769
r_down	MRO_$	0.255531
r_down	KO_'s	-0.386708
r_down	PCG_$	0.310889
r_down	OXY_market	-2.64824
r_down	GILD_$	-0.176644
r_down	BBT_'s	-0.112853
r_down	HBAN_'s	-0.558591
r_down	UTX_'s	-0.149442
r_down	APC_stocks	-0.221559
r_down	DVN_stocks	0.258803
r_down	BK_'s	0.0780769
r_down	HAL_stocks	-0.56178
