2	***CATEGORICAL***	r_up	r_down
r_up	***BIAS***	-0.0704338
r_up	NVDA_market	-1.72093
r_up	BLK_'s	0.305205
r_up	BBY_'s	0.528302
r_up	HD_'s	-0.0687445
r_up	HES_gains	0.449189
r_up	UPS_'s	0.618232
r_up	M_'s	-0.00355411
r_up	LUV_'s	0.179604
r_up	COST_retail	0.0457085
r_up	LUV_stocks	0.459369
r_up	AMAT_stocks	0.516687
r_up	COST_sales	0.111082
r_up	BBY_sales	0.164248
r_up	VLO_stocks	0.203544
r_up	CMG_'s	0.124173
r_up	CCI_'s	0.576251
r_up	OXY_stocks	0.286766
r_up	COST_stocks	0.173763
r_up	HES_stocks	-0.0584576
r_up	TJX_stocks	-0.470788
r_up	BBY_stocks	-0.320805
r_up	JCP_stocks	0.4382
r_up	JCP_'s	0.1332
r_up	M_stocks	-0.357892
r_up	LOW_'s	-0.00385145
r_up	MET_$	-0.457583
r_up	PG_'s	0.0850075
r_up	AMD_'s	0.146467
r_up	KO_watch	0.504548
r_up	X_'s	0.0932449
r_up	ICE_'s	0.304875
r_up	WLP_'s	-1.47394
r_up	CVX_$	0.217201
r_up	PRU_$	-0.699485
r_up	ETR_surprises	-0.0360428
r_up	ETR_advisories	-0.0360428
r_up	WFM_advisories	-0.735743
r_up	URBN_$	-0.636943
r_up	WFM_surprises	-0.735743
r_up	MDT_$	-0.246622
r_up	USB_'s	-0.251686
r_up	T_'s	-0.00861459
r_up	NBR_stocks	-0.183494
r_up	HIG_stocks	0.29284
r_up	F_stocks	-0.369493
r_up	ORCL_watch	-0.488505
r_up	AIG_'s	0.0219686
r_up	USB_banks	-0.758198
r_up	F_'s	-0.0819789
r_up	TAP_'s	-0.373204
r_up	BA_'s	0.890344
r_up	MU_shares	-0.718002
r_up	MCD_'s	-0.069893
r_up	CHK_shares	-0.129774
r_up	NKE_profit	0.0369521
r_up	CHK_gains	0.287489
r_up	TSO_stocks	0.297082
r_up	MET_'s	0.507842
r_up	AA_shares	-0.445747
r_up	CHK_gas	1.40065
r_up	EMC_$	0.0966441
r_up	LLY_stocks	-0.106399
r_up	APC_lead	-0.400455
r_up	KO_$	0.147909
r_up	CAM_gains	0.327062
