2	***CATEGORICAL***	r_up	r_down
r_up	***BIAS***	-0.577967
r_up	BLK_'s	0.351895
r_up	NVDA_'s	-0.668022
r_up	HES_gains	1.1036
r_up	BBY_after	-0.757271
r_up	M_'s	0.0782128
r_up	M_retail	0.75841
r_up	LUV_'s	-0.176479
r_up	LUV_stocks	0.0513951
r_up	ALL_n't	0.698927
r_up	CMCSA_'s	0.232598
r_up	BBY_view	0.0348946
r_up	VLO_stocks	0.549496
r_up	TJX_surprises	0.12764
r_up	COST_stocks	0.746797
r_up	ANF_stocks	0.0212034
r_up	FDX_outlook	-0.194211
r_up	TJX_advisories	0.12764
r_up	JCP_'s	0.105244
r_up	LOW_'s	-0.0102559
r_up	PG_'s	-0.087439
r_up	NDAQ_'s	-0.198985
r_up	PNC_'s	0.0403519
r_up	KO_watch	0.98322
r_up	STI_'s	0.549785
r_up	AIG_$	0.0997607
r_up	RF_'s	-0.112058
r_up	AVP_stocks	1.53959
r_up	CI_'s	-0.19388
r_up	MDT_'s	0.149573
r_up	ALL_watch	0.686086
r_up	CVX_stocks	-0.159098
r_up	USB_'s	-0.0829889
r_up	WFC_'s	-0.247981
r_up	ORCL_'s	0.111679
r_up	T_'s	0.0792215
r_up	IBM_'s	-0.0562608
r_up	M_$	0.00205947
r_up	BA_'s	0.470761
r_up	NBR_energy	-0.187644
r_up	MCD_'s	-0.164208
r_up	CRM_'s	0.552112
r_up	TXN_rally	0.0584012
r_up	CHK_gains	0.787013
r_up	JWN_stocks	0.237343
r_up	WYNN_$	0.699627
r_up	MET_'s	0.000553489
r_up	TSO_lead	0.362305
r_up	PEP_$	-0.475334
r_up	CHK_gas	-0.208621
r_up	DRI_'s	0.329612
r_up	MRO_$	-0.658576
r_up	KO_'s	0.471266
r_up	PCG_$	0.342533
r_up	COF_'s	-0.102266
r_up	SPLS_gains	0.408328
r_up	FITB_'s	-0.196304
r_up	DVN_stocks	-0.175621
r_up	BK_'s	0.363514
r_up	HAL_'s	0.211658
r_up	HAL_stocks	0.543941
r_up	CF_$	0.133974
r_up	CHK_stocks	-0.545142
r_up	SCHW_stocks	-0.269874
r_up	EMC_'s	-0.240403
r_up	DO_'s	0.0672481
r_up	BIG_stocks	0.885611
r_up	EXC_'s	-0.311697
r_up	BIG_'s	0.0847027
r_up	WAG_'s	0.237304
r_up	MRO_'s	0.383881
r_up	HUM_$	0.241371
r_up	COP_'s	-0.174234
r_up	SPG_'s	-0.120729
r_up	PPG_$	-0.350954
r_up	TWX_'s	0.245533
r_up	OXY_'s	-0.0181479
r_up	FCX_'s	-0.261233
r_up	MMM_$	-0.185621
r_up	AA_'s	-0.432125
r_up	COF_$	-0.141037
r_up	COP_$	-0.150723
r_up	DVN_$	0.450719
r_up	PEP_'s	0.334739
r_up	K_'s	0.626544
r_up	SBUX_'s	-0.238721
r_up	CI_stocks	0.622777
r_up	APC_back	0.0806872
r_up	COST_up	0.915169
r_up	COST_data	0.114414
r_up	EA_sales	0.121682
r_up	MDLZ_'s	0.476477
r_up	STI_stocks	-0.407091
r_up	GPS_'s	0.284599
r_up	BBT_$	-0.931223
r_up	ABT_stocks	-0.71341
r_up	MCO_'s	-0.00587572
r_up	ABT_'s	0.580156
r_up	AEP_$	-0.427116
r_up	CHK_$	0.179321
r_up	FITB_stocks	-0.480233
r_up	RRC_stocks	-0.180797
r_up	AMD_``	0.261469
r_up	BRCM_gains	-0.357527
r_up	GILD_drug	-0.0039356
r_up	TXN_'s	0.145957
r_up	AMD_rally	0.718326
r_up	BRCM_stocks	0.333233
r_up	HON_$	0.367514
r_up	FDX_2010	0.278082
r_up	PRU_'s	-0.112944
r_up	BBY_drop	-1.37053
r_up	PRU_stocks	-0.146495
r_up	AMD_''	0.261469
r_up	BRCM_'s	0.617032
r_up	SWN_shares	-0.191133
r_up	UNH_'s	-0.0946291
r_up	DHI_$	-0.355406
r_up	CELG_'s	-0.0667667
r_up	HUM_'s	-0.0152519
r_up	MU_'s	0.0372323
r_up	STI_$	-0.195626
r_up	USB_7	-0.0448231
r_up	GNW_'s	-0.524198
r_up	YUM_'s	-0.16903
r_up	AMGN_n't	0.842308
r_up	HES_'s	0.121375
r_up	TIF_'s	-0.309646
r_up	KMX_'s	0.694235
r_up	HIG_'s	0.312451
r_up	GT_stocks	0.127413
r_up	RDC_stocks	-0.705789
r_up	LOW_profit	0.164519
r_up	GME_$	0.209276
r_up	UNH_shares	1.17281
r_up	AXP_'s	-0.514784
r_up	AXP_$	0.24933
r_up	UNH_sector	0.0450962
r_up	LLY_$	0.440443
r_up	GPS_higher	-1.90548
r_up	AA_stocks	-0.0983965
r_up	CVC_'s	0.500649
r_up	CAT_'s	-0.0611598
r_up	CRM_focus	0.788834
r_up	TXN_gains	0.795262
r_up	GME_stocks	-0.246112
r_up	GME_biggest	-0.0596698
r_up	THC_'s	0.461535
r_up	NTAP_tech	-0.0448732
r_up	GME_declining	-0.0596698
r_up	NTAP_leads	-0.253161
r_up	RF_stocks	0.303962
r_up	GME_gaining	-0.0596698
r_up	ROST_'s	-0.217098
r_up	AXP_after	0.111535
r_up	RTN_'s	-0.387204
r_up	AXP_rise	0.0114461
r_up	BTU_stocks	-0.414978
r_up	BTU_energy	-0.268363
r_up	CVX_rise	0.958171
r_up	HAL_higher	-0.141852
r_up	TRV_after	-0.209598
r_up	CVS_'s	-0.0689749
r_up	OXY_energy	-0.0512025
r_up	MON_stocks	0.662184
r_up	EBAY_'s	-0.361935
r_up	LLY_5	-0.154804
r_up	NFLX_'s	0.145553
r_up	ORCL_tech	-0.681726
r_up	COP_energy	-0.138261
r_up	NVDA_tech	-0.344019
r_up	M_profit	0.383641
r_up	JWN_profit	0.371613
r_up	SLM_'s	-0.255809
r_up	YUM_watch	1.28992
r_up	DE_$	0.494326
r_up	MON_data	0.0919248
r_up	JDSU_stocks	-0.817536
r_up	KSS_'s	0.0484556
r_up	AXP_rally	0.795609
r_up	RHT_stocks	0.354108
r_up	AXP_banks	1.36846
r_up	CVX_fall	-0.104691
r_up	KR_stocks	-0.0215457
r_up	M_sales	-0.587291
r_up	TGT_'s	-0.0781042
r_up	AIG_after	0.506069
r_up	JNJ_'s	-0.303556
r_up	COST_holiday	-0.699597
r_up	BHI_stocks	-0.204328
r_up	NE_stocks	-0.165814
r_up	IBM_tech	-0.0549575
r_up	STJ_$	-1.21965
r_up	XOM_'s	0.0757196
r_up	WFC_$	-0.329619
r_up	NOV_$	0.315353
r_up	CVX_'s	-0.021635
r_up	AA_earnings	-0.379516
r_up	HRB_'s	-0.32207
