2	***CATEGORICAL***	r_down	r_up
r_down	***BIAS***	0.450733
r_down	BLK_'s	-0.600139
r_down	NVDA_'s	0.244989
r_down	LMT_'s	-0.643132
r_down	M_'s	0.127241
r_down	LUV_'s	-0.0805859
r_down	GIS_focus	0.0908739
r_down	APOL_stocks	0.158892
r_down	COST_sales	0.399284
r_down	M_data	0.224191
r_down	BBY_sales	-0.374029
r_down	VLO_stocks	-0.320588
r_down	HES_stocks	-0.848579
r_down	AMAT_up	0.0737454
r_down	ANF_'s	-0.451775
r_down	TJX_stocks	2.47921
r_down	BBY_stocks	0.434766
r_down	JCP_'s	-0.122484
r_down	M_stocks	0.41059
r_down	LOW_'s	0.0874622
r_down	PG_'s	0.0350327
r_down	AMD_'s	0.0392965
r_down	URBN_stocks	-0.0593189
r_down	NDAQ_'s	-0.181246
r_down	PNC_'s	-0.0429514
r_down	KO_watch	-0.452337
r_down	X_'s	-0.0287338
r_down	CVX_$	0.0646233
r_down	STI_'s	0.0155467
r_down	PRU_$	0.257185
r_down	AET_'s	-0.195723
r_down	AIG_$	0.196403
r_down	RF_'s	0.178023
r_down	CL_'s	0.727871
r_down	CVX_stocks	0.458342
r_down	STX_'s	-0.102909
r_down	CSCO_after	0.0763579
r_down	USB_'s	-0.236043
r_down	WYNN_watch	0.871368
r_down	WFC_'s	0.106873
r_down	VLO_losses	0.794754
r_down	ORCL_'s	0.186906
r_down	F_sales	-0.188684
r_down	FSLR_energy	-0.612435
r_down	F_stocks	0.323478
r_down	AIG_'s	0.17894
r_down	USB_banks	0.756351
r_down	F_'s	0.268266
r_down	TAP_'s	0.578
r_down	BA_'s	-2.0658e-05
r_down	MU_shares	0.182985
r_down	MCD_'s	-0.239009
r_down	CRM_'s	-0.651809
r_down	PRU_focus	0.28794
r_down	CHK_gains	-0.181238
r_down	MET_'s	-0.00509411
r_down	NBL_$	-0.474026
r_down	HES_rally	-0.0438709
r_down	CHK_gas	-0.414806
r_down	EMC_$	0.570699
r_down	ADBE_focus	0.53047
r_down	APC_gains	-0.445409
r_down	KO_$	0.225388
r_down	KO_'s	-0.432921
r_down	OXY_prices	0.156441
r_down	PCG_$	0.148383
r_down	VLO_$	0.466665
r_down	COF_'s	-0.11769
r_down	EMR_'s	0.0852218
r_down	GILD_$	0.0379295
r_down	JCI_advisories	0.198884
r_down	JCI_surprises	0.198884
r_down	BBT_'s	-0.450971
r_down	BIG_gains	0.00791369
r_down	UTX_'s	-0.347105
r_down	CAH_'s	0.284189
r_down	DVN_stocks	-0.753934
r_down	BK_'s	-0.230173
r_down	CAM_stocks	0.110934
r_down	CHK_stocks	0.0746517
r_down	SCHW_stocks	0.0442306
r_down	DOW_'s	-0.228859
r_down	WMB_stocks	-0.15431
r_down	DO_'s	-0.050968
r_down	MCK_'s	-0.824166
r_down	SPLS_'s	-0.372433
r_down	EXC_'s	0.365088
r_down	MRO_'s	0.084765
r_down	LLY_n't	0.120871
r_down	COP_'s	0.367354
r_down	BIIB_'s	0.114313
r_down	SWY_$	0.334666
r_down	SPG_'s	-0.0376044
r_down	PPG_$	-0.0358221
r_down	FCX_'s	0.00452032
r_down	VLO_'s	-0.0900123
r_down	DNR_'s	0.134748
r_down	JDSU_'s	0.676456
r_down	AA_'s	0.313169
r_down	SYMC_$	-1.2829
r_down	D_'s	-0.345658
r_down	MMM_stocks	0.134939
r_down	PEP_'s	0.334909
r_down	LLY_advisories	0.191114
r_down	BIIB_focus	0.401731
r_down	GCI_gaining	0.143686
r_down	COST_stock	-0.199179
r_down	NKE_'s	-0.258484
r_down	GCI_'s	0.396686
r_down	JNPR_but	0.0992531
r_down	COST_profit	-0.081189
r_down	PBCT_'s	-0.0410427
r_down	EA_'s	0.255112
r_down	TWX_$	0.433874
r_down	SBUX_'s	0.542195
r_down	LOW_stocks	-0.648465
r_down	ABT_2010	0.244789
r_down	COST_data	-1.10929
r_down	LLY_surprises	0.191114
r_down	EA_sales	-0.337987
r_down	MDLZ_'s	0.274091
r_down	EMC_stocks	0.324498
r_down	AMGN_stocks	-0.518962
r_down	LMT_n't	0.29288
r_down	CHK_'s	-0.266126
r_down	PAYX_focus	1.31175
