2	***CATEGORICAL***	r_down	r_up
r_down	***BIAS***	-0.432369
r_down	HD_'s	-0.00760826
r_down	NVDA_'s	-0.0658579
r_down	LMT_'s	0.349654
r_down	UPS_'s	0.0218403
r_down	LUV_stocks	0.121096
r_down	APOL_stocks	0.461848
r_down	CMCSA_'s	0.214621
r_down	OXY_stocks	0.997678
r_down	UPS_stocks	0.00826291
r_down	COST_stocks	0.396209
r_down	BBBY_retail	-0.455085
r_down	TJX_stocks	0.527796
r_down	BBY_stocks	0.307897
r_down	CMG_stocks	1.9745
r_down	JCP_'s	-0.281011
r_down	M_stocks	-0.186005
r_down	PG_'s	0.316784
r_down	URBN_stocks	-0.243973
r_down	CME_'s	0.034731
r_down	PEP_watch	-0.215276
r_down	PNC_'s	-0.454224
r_down	ICE_'s	-0.0948243
r_down	WLP_'s	0.942992
r_down	CVX_$	-0.0709989
r_down	AET_'s	-0.216592
r_down	AIG_$	0.0721211
r_down	KEY_'s	0.0350271
r_down	CSCO_watch	-0.287912
r_down	CI_'s	0.056389
r_down	MDT_'s	-0.0509658
r_down	CVX_energy	-0.0907668
r_down	CVX_stocks	0.321198
r_down	IR_52	-0.390518
r_down	MDT_$	0.28126
r_down	USB_'s	0.0332127
r_down	WFC_'s	0.0234566
r_down	VZ_'s	0.283276
r_down	T_'s	-0.285564
r_down	NBR_stocks	0.731848
r_down	FSLR_energy	0.0322218
r_down	ANF_gaining	0.918652
r_down	AVP_$	0.0946529
r_down	SNDK_after	0.0453582
r_down	NBR_energy	1.09808
r_down	CRM_'s	-0.406467
r_down	TXN_rally	-0.475643
r_down	TSO_stocks	-0.50849
r_down	MET_'s	-0.0188311
r_down	PEP_$	-0.335732
r_down	ADBE_shares	-0.191812
r_down	CHK_lead	-0.0864147
r_down	CHK_gas	-0.444874
r_down	EMC_$	-0.0649821
r_down	LLY_stocks	0.645987
r_down	APC_gains	-0.207345
r_down	KO_$	-0.401005
r_down	MRO_$	0.132942
r_down	KO_'s	-0.488396
r_down	SLB_market	-0.865389
r_down	SCHW_rally	-0.319734
r_down	EMR_'s	0.753002
r_down	FITB_'s	0.204673
r_down	UTX_'s	0.055533
r_down	BK_'s	0.283645
r_down	HAL_stocks	-0.982217
r_down	SLB_$	0.72302
r_down	CHK_stocks	0.198673
r_down	EXC_stocks	0.0681523
r_down	RAI_'s	-0.114981
r_down	SCHW_stocks	0.456073
r_down	DOW_'s	0.0206943
r_down	MCK_'s	-0.196038
r_down	SPLS_'s	-0.681676
r_down	BIG_'s	-0.527848
r_down	HUM_$	-0.321844
r_down	V_'s	-0.329723
r_down	BIIB_'s	0.262247
r_down	GLW_$	-0.0250921
r_down	SWY_$	-0.0024691
r_down	GME_'s	-0.369994
r_down	SPG_'s	0.193615
r_down	PPG_$	-0.0238049
r_down	TWX_'s	0.205184
r_down	OXY_'s	-0.197645
r_down	JDSU_'s	-0.0329784
r_down	AA_'s	-0.211754
r_down	SWN_'s	-0.783573
r_down	SYMC_$	-0.65589
r_down	COP_$	-0.242692
r_down	LOW_rise	-0.215316
r_down	PEP_'s	0.0631238
r_down	BSX_'s	-0.113709
r_down	NOC_'s	-0.717063
r_down	PBCT_'s	-0.173248
r_down	WU_$	-0.24924
r_down	TWX_$	0.423143
r_down	PLL_'s	0.599155
r_down	SBUX_'s	0.0656207
r_down	MRK_2010	-0.0280871
r_down	ABT_2010	-0.169721
r_down	COST_data	-0.653279
r_down	BIIB_stocks	-0.200758
r_down	MDLZ_'s	-0.274452
r_down	FITB_lower	0.225843
r_down	STI_stocks	-0.141976
r_down	EMC_stocks	0.360313
r_down	AMGN_stocks	-0.459371
r_down	GPS_'s	0.19108
r_down	CHK_'s	0.172811
r_down	ADBE_stocks	0.0262698
r_down	BBT_$	0.452759
r_down	AMGN_'s	0.465219
r_down	MCO_'s	-0.0693469
r_down	MDLZ_focus	-0.638256
r_down	ABT_'s	-0.231622
r_down	CHK_$	0.27168
r_down	QCOM_lead	-0.480657
r_down	BBY_watch	0.0043387
r_down	ZION_lower	0.209058
r_down	HSP_'s	0.887341
r_down	BRCM_gains	0.201284
r_down	TXN_'s	-0.0856166
r_down	NVDA_rally	-0.468188
r_down	ADBE_gains	-0.170743
r_down	BRCM_shares	-0.603035
r_down	LEN_'s	-0.117297
r_down	HON_$	0.126319
r_down	DD_'s	-0.0047057
r_down	PRU_stocks	0.414717
r_down	BRCM_after	-0.643575
r_down	UNH_'s	0.514819
r_down	FDX_futures	0.0146607
r_down	CELG_'s	0.234787
r_down	BHI_'s	0.981318
r_down	NKE_stock	-0.0522855
r_down	FDX_'s	0.209268
r_down	ABT_$	0.16141
r_down	BSX_focus	-0.0276031
r_down	MRO_lead	0.0749784
r_down	MU_stocks	0.107013
r_down	PRU_insurers	0.44242
r_down	MDT_gaining	0.293998
r_down	CHK_rises	0.000482042
r_down	GME_stocks	0.514708
r_down	GNW_stocks	0.262124
r_down	MDT_biggest	0.293998
r_down	BMY_stocks	0.0201665
r_down	BSX_$	0.0101679
r_down	ADP_jobs	0.140954
r_down	NVDA_sector	0.456711
r_down	PG_stocks	0.162232
