2	***CATEGORICAL***	r_down	r_up
r_down	***BIAS***	0.380046
r_down	NVDA_market	0.873388
r_down	BLK_'s	-0.446446
r_down	BBY_'s	-0.010988
r_down	HD_'s	-0.0918061
r_down	NVDA_'s	0.242723
r_down	LMT_'s	0.458753
r_down	COST_'s	0.0492335
r_down	COST_sales	0.0329672
r_down	HES_fall	0.322838
r_down	VLO_stocks	-0.169562
r_down	HES_stocks	0.143932
r_down	TJX_stocks	0.540673
r_down	BBY_stocks	0.0755273
r_down	APOL_'s	-0.214729
r_down	JCP_'s	-0.307298
r_down	LOW_'s	0.154538
r_down	MET_$	-0.338883
r_down	PG_'s	0.0820575
r_down	NOC_military	0.313981
r_down	PNC_'s	-0.170303
r_down	X_'s	-0.678745
r_down	ICE_'s	-0.0869389
r_down	WLP_'s	0.287531
r_down	URBN_biggest	-0.268853
r_down	CVX_$	0.413776
r_down	LMT_military	0.732567
r_down	STI_'s	0.087241
r_down	AIG_$	0.00385955
r_down	AES_'s	0.00567472
r_down	CI_'s	0.348387
r_down	CL_'s	0.23043
r_down	CVX_stocks	0.289226
r_down	STT_after	0.258347
r_down	USB_'s	0.100247
r_down	WFC_'s	-0.136643
r_down	ORCL_'s	-0.0144263
r_down	T_'s	-0.420693
r_down	NBR_stocks	0.40714
r_down	FSLR_energy	-0.737237
r_down	HIG_stocks	0.0124646
r_down	AVP_'s	0.011038
r_down	AVP_$	0.00290909
r_down	FSLR_stocks	0.13155
r_down	USB_banks	0.347455
r_down	F_'s	-0.0648143
r_down	TAP_'s	0.88844
r_down	PFG_'s	-0.498288
r_down	MCD_'s	0.0562553
r_down	TXN_rally	-0.51299
r_down	TSO_stocks	-0.292692
r_down	JWN_stocks	0.466305
r_down	WYNN_$	-0.362612
r_down	A_'s	-0.725164
r_down	CHK_lead	-0.0025259
r_down	NKE_after	0.109109
r_down	EMC_$	-0.147037
r_down	LLY_stocks	0.00872981
r_down	APC_gains	-0.580842
r_down	MRO_$	0.047564
r_down	VLO_$	-0.201812
r_down	COF_'s	-0.268438
r_down	EMR_'s	0.966062
r_down	GILD_$	-0.814471
r_down	BBT_'s	-0.0117543
r_down	FITB_'s	0.727488
r_down	UTX_'s	-0.373053
r_down	APC_stocks	-0.443454
r_down	HAL_stocks	-0.100323
r_down	SLB_$	0.48575
r_down	CAM_stocks	0.216457
r_down	CHK_stocks	0.740633
r_down	RAI_'s	0.0289384
r_down	DOW_'s	-0.163199
r_down	PNC_$	0.10077
r_down	HAL_$	-0.529551
r_down	MRO_stocks	-0.121195
r_down	CF_'s	0.818503
r_down	MRO_'s	-0.057868
r_down	HUM_$	-0.0550471
r_down	V_'s	-0.0332232
r_down	GME_'s	-0.0942871
r_down	PPG_$	-0.656451
r_down	TWX_'s	-0.0629602
r_down	OXY_'s	0.339499
r_down	AA_'s	0.383832
r_down	COF_$	-0.405512
r_down	SYMC_$	-0.673196
r_down	DVN_$	-0.497176
r_down	DPS_'s	0.439984
r_down	COST_stock	-0.938643
r_down	GCI_'s	0.287197
r_down	ACN_'s	-0.284875
r_down	PBCT_'s	-0.375384
r_down	TWX_$	0.071383
r_down	SBUX_'s	0.339889
r_down	CI_stocks	-0.752169
r_down	BMY_'s	-0.108796
r_down	COST_futures	0.0536823
r_down	COST_up	-0.429061
r_down	EA_sales	-0.334914
r_down	DVN_'s	-0.241862
r_down	BBY_up	-0.0363572
r_down	STI_gaining	0.59489
r_down	ADBE_watch	0.958918
r_down	ADBE_stocks	-0.332205
r_down	STI_biggest	0.59489
r_down	NKE_stocks	0.191082
r_down	BRCM_focus	-0.541002
r_down	MCO_'s	-0.0459163
r_down	ABT_'s	-0.635476
r_down	AEP_$	-0.0150446
r_down	CHK_$	0.179905
r_down	MU_$	-0.101335
r_down	QCOM_telecoms	-1.06188
r_down	BRCM_gains	0.804429
r_down	TXN_'s	-0.113265
r_down	DHI_stocks	0.643355
r_down	ADBE_gains	-0.219691
r_down	RAI_$	0.785989
r_down	DHI_'s	0.381262
r_down	AMD_stocks	0.254506
r_down	HON_$	0.0950445
r_down	PHM_stocks	-0.274657
r_down	FDX_2010	-0.000740544
r_down	NVDA_biggest	-0.461936
r_down	ADBE_after	0.206255
r_down	BRCM_'s	-0.00417424
r_down	LUV_deal	0.21319
r_down	ACN_after	1.24051
r_down	MO_'s	0.000935794
r_down	GNW_'s	0.179303
r_down	APA_'s	-0.149707
r_down	DE_15	0.173497
r_down	AN_'s	-0.135098
r_down	PG_4.5	-0.0179335
r_down	AMGN_n't	-0.988577
r_down	HES_'s	-0.456114
r_down	TIF_'s	0.846723
r_down	KMX_'s	-0.433236
r_down	HIG_'s	-0.407327
r_down	GT_'s	-1.36789
r_down	AFL_'s	-0.305209
r_down	AMD_up	-0.0639362
r_down	RDC_stocks	0.167613
r_down	TWC_'s	0.0015005
r_down	AXP_'s	-0.209934
r_down	AXP_$	0.264546
r_down	CBS_'s	0.465963
r_down	INTU_advisories	0.0943223
r_down	AGN_'s	-0.169171
r_down	INTU_surprises	0.0943223
r_down	TXN_$	0.30046
r_down	GPS_surprises	0.0252147
r_down	GPS_advisories	0.0252147
r_down	TXN_tech	-0.0580877
r_down	TXN_stocks	-0.370106
r_down	CAT_'s	-0.199384
r_down	CRM_focus	-0.321483
r_down	TXN_gains	-0.740299
r_down	THC_'s	-0.019073
r_down	GME_fall	0.369828
r_down	RF_stocks	-0.189413
r_down	ESRX_'s	0.340513
r_down	BBY_retail	-0.319614
r_down	TRV_rise	-0.531502
r_down	DNR_energy	-0.806996
r_down	MU_start	-0.809233
r_down	BTU_energy	-0.109912
r_down	CVS_'s	-0.0426913
r_down	ORCL_$	-0.154867
r_down	NVDA_$	-0.267848
r_down	DLTR_$	0.539055
r_down	CSCO_'s	0.237125
r_down	EBAY_'s	-0.426762
r_down	LLY_5	0.635567
r_down	DIS_'s	-0.22903
r_down	COP_energy	0.0528248
r_down	JNPR_techs	0.141611
r_down	HOT_$	0.0353052
r_down	SLM_'s	0.0395547
r_down	MON_'s	-0.0647179
r_down	YUM_watch	-0.27517
r_down	DE_$	-0.582808
r_down	MAR_'s	0.578395
r_down	JDSU_stocks	0.46211
r_down	PCLN_market	0.0287649
r_down	AIG_rally	-0.59773
r_down	MU_tech	-0.216291
r_down	AA_surprises	-0.0136077
r_down	AA_advisories	-0.0136077
r_down	AXP_rally	-1.1986
r_down	RHT_stocks	-1.00729
r_down	CVX_fall	0.745422
r_down	M_off	-0.480771
r_down	MRK_'s	-0.402536
r_down	FSLR_declining	0.0310122
r_down	SPG_$	-0.262768
r_down	TGT_stocks	-0.091796
r_down	FSLR_gaining	0.0310122
r_down	MAR_$	0.307625
r_down	ITW_'s	0.211327
r_down	NFLX_stocks	-0.0758033
r_down	GPS_sales	0.407727
r_down	WFC_$	1.14245
r_down	V_$	-0.08234
r_down	HD_drop	0.624285
r_down	CNX_'s	0.268032
r_down	SNDK_biggest	-0.00840787
r_down	SNDK_gaining	-0.00840787
r_down	TXT_'s	-0.215558
r_down	T_stocks	0.149174
r_down	OXY_$	0.414256
r_down	MMM_'s	0.254533
r_down	SNDK_declining	-0.00840787
r_down	NFLX_watch	0.202131
r_down	BAX_'s	0.507836
r_down	HBAN_banks	0.810625
r_down	HON_'s	0.103514
r_down	IBM_stocks	-0.410293
r_down	STI_banks	0.163443
r_down	MET_declining	0.533133
r_down	MET_biggest	0.533133
r_down	CLF_'s	0.0526863
r_down	GNW_biggest	-0.0286259
r_down	F_7	0.681617
r_down	ALTR_'s	-0.483526
r_down	COG_energy	-0.986772
r_down	TRV_stocks	0.569164
r_down	CHK_oil	0.116269
r_down	HAL_watch	0.355735
r_down	TXN_watch	0.0486364
r_down	YHOO_'s	0.256846
r_down	JNJ_'s	-0.13532
r_down	DE_focus	-0.939012
r_down	M_sales	0.0431938
r_down	M_up	-0.506239
r_down	SYK_$	-0.0413696
r_down	SWY_'s	0.489251
r_down	HBAN_stocks	-0.617717
r_down	URBN_'s	-0.769926
r_down	MA_stocks	0.00589188
r_down	DOW_futures	-0.19795
r_down	WYNN_stocks	0.279182
r_down	DOW_$	-0.119903
r_down	LUV_decline	0.534534
r_down	MA_n't	0.0362652
r_down	LNC_$	0.14236
r_down	PRU_n't	0.727975
r_down	AA_gain	-0.0187665
r_down	PNC_banks	0.352751
r_down	BBT_banks	0.687672
r_down	RTN_$	-0.798499
r_down	JWN_sales	0.227329
r_down	BBBY_'s	-0.0290199
r_down	TJX_'s	-2.15825
r_down	FDO_'s	-0.677108
r_down	AMAT_'s	1.36746
r_down	HOG_stocks	-0.20896
r_down	PNC_stocks	-0.961292
r_down	SCHW_n't	-0.0502742
r_down	BLK_8217	-0.0126934
r_down	GPS_n't	1.37451
r_down	EBAY_techs	0.316605
r_down	WMB_$	0.32202
r_down	MU_techs	0.925201
r_down	CSCO_tech	0.839144
r_down	SCHW_$	-0.292033
r_down	TIF_up	-0.75146
r_down	CVX_gains	-0.603059
r_down	CCL_watch	-0.0105522
r_down	JBL_'s	-0.795354
r_down	CME_$	-0.727826
r_down	CVS_10	-0.0188791
r_down	RHT_watch	0.633892
r_down	PFE_$	0.0577511
r_down	EMC_shares	-0.791879
r_down	PCLN_'s	-0.0005346
r_down	ZION_sector	-0.87381
r_down	ORCL_sales	-0.819456
r_down	JBL_stocks	-0.746369
r_down	MU_close	0.500533
r_down	CPB_'s	0.348766
r_down	ABT_focus	0.164792
r_down	EA_game	-0.840334
r_down	YUM_stocks	-0.766673
r_down	TXN_earnings	-0.16615
r_down	VLO_shares	-0.0898958
r_down	TXN_after	-0.272063
r_down	AIG_stocks	-0.309068
r_down	TGT_'s	0.645663
r_down	MCO_n't	0.368762
r_down	ITW_3	0.091262
r_down	HD_focus	1.07702
r_down	QCOM_shares	-0.00329348
r_down	LOW_30	-0.0650743
r_down	BA_787	0.0482295
r_down	MA_$	-0.145502
r_down	QCOM_'s	-0.0631009
r_down	SLB_focus	-0.314531
r_down	NEM_'s	-0.00803382
r_down	FLR_advisories	0.461785
r_down	FLR_surprises	0.461785
r_down	MS_'s	0.0534637
r_down	AET_$	-0.433169
r_down	ALL_$	-0.0122441
r_down	AIG_3	0.021788
r_down	BAX_$	0.0937136
r_down	XOM_$	0.391174
r_down	CVX_drop	0.633675
r_down	AXP_financials	-0.291456
r_down	BBY_30	-0.439334
r_down	XOM_lower	0.550491
r_down	AIG_rise	-0.127973
r_down	CSCO_$	-0.827718
r_down	CVX_gain	-0.845951
r_down	AMD_sales	-0.126816
r_down	TWX_watch	0.0330023
r_down	AMAT_$	0.562306
r_down	LUV_rise	-0.382832
r_down	VZ_$	-0.313741
r_down	NE_'s	-0.423024
r_down	UTX_stocks	0.0464327
r_down	NRG_n't	-1.06695
r_down	CSCO_leads	0.210027
r_down	NFLX_10	0.300579
r_down	AZO_'s	-0.294025
r_down	APA_$	-0.277659
r_down	XOM_up	-0.314088
r_down	GE_n't	-0.625493
r_down	TRV_gain	-0.128629
r_down	CSX_'s	-0.0985952
r_down	PCLN_stocks	-0.790591
r_down	MRK_stocks	-0.507123
r_down	EA_after	-0.136696
r_down	AXP_higher	-1.5578
r_down	DIS_$	-0.0480058
r_down	M_end	-0.234139
r_down	NRG_$	0.342683
r_down	CSCO_up	-0.349953
r_down	SO_$	0.0503648
r_down	AMGN_$	-0.715871
r_down	TSO_'s	0.135488
r_down	TSO_up	-0.30909
r_down	MRK_$	-0.0257148
r_down	ESRX_$	-0.304272
r_down	SNDK_sector	-1.34778
r_down	WM_surprises	-0.0767833
r_down	WM_advisories	-0.0767833
r_down	INTC_gains	-1.06566
r_down	LOW_76	-0.299604
r_down	JDSU_gains	-0.565858
r_down	YHOO_techs	0.107527
r_down	HES_$	0.606831
r_down	CHK_lower	0.310426
