2	***CATEGORICAL***	r_down	r_up
r_down	***BIAS***	-0.0193859
r_down	BBY_'s	-0.164983
r_down	HD_'s	0.224519
r_down	HES_gains	-0.174774
r_down	LMT_'s	0.139839
r_down	UPS_'s	0.210631
r_down	M_'s	0.0693605
r_down	APOL_stocks	0.49989
r_down	CMCSA_'s	0.468029
r_down	VLO_stocks	-0.491158
r_down	VLO_gains	-0.590752
r_down	OXY_stocks	0.601933
r_down	TJX_surprises	-0.200374
r_down	AMAT_up	1.66055
r_down	ANF_'s	0.132709
r_down	BBY_stocks	0.0671441
r_down	TJX_advisories	-0.200374
r_down	JCP_data	1.21363
r_down	JCP_'s	-0.0529174
r_down	MET_$	-0.251929
r_down	PG_'s	0.0718972
r_down	CSCO_rise	0.0326607
r_down	PNC_'s	-0.181265
r_down	ICE_'s	-0.039838
r_down	WLP_'s	0.166263
r_down	CVX_$	-0.186594
r_down	STI_'s	0.266692
r_down	PRU_$	0.202105
r_down	AET_'s	-0.323989
r_down	RF_'s	-0.0316522
r_down	CI_'s	0.35242
r_down	URBN_$	1.06525
r_down	CSCO_shares	0.108938
r_down	CSCO_after	0.273195
r_down	TGT_but	0.41362
r_down	AKAM_watch	-0.63028
r_down	ORCL_'s	0.0288295
r_down	F_sales	1.41774
r_down	T_'s	-0.247938
r_down	NBR_stocks	0.582835
r_down	HIG_stocks	-0.0816071
r_down	M_$	-0.024378
r_down	AIG_'s	0.0474599
r_down	FSLR_stocks	0.631261
r_down	F_'s	0.0795435
r_down	BA_'s	-0.395364
r_down	MCD_'s	0.0383337
r_down	VLO_rally	-0.371397
r_down	CRM_'s	-0.603346
r_down	WYNN_$	-0.676198
r_down	MET_'s	-0.032705
r_down	PEP_$	-0.100563
r_down	CHK_gas	-1.33529
r_down	GIS_'s	0.331916
r_down	LLY_stocks	0.137186
r_down	KO_$	-0.349329
r_down	KO_'s	-0.110443
r_down	PCG_$	-0.609376
r_down	COF_'s	-0.226553
r_down	GILD_stocks	-0.00318619
r_down	HBAN_'s	-0.0316472
r_down	MTB_'s	0.333917
r_down	UTX_'s	-0.399924
r_down	BK_'s	0.0438163
r_down	HAL_stocks	-0.797416
r_down	CHK_stocks	0.730973
r_down	SCHW_stocks	0.0199293
r_down	CMA_stocks	-0.141845
r_down	BK_stocks	0.0467736
r_down	SLB_stocks	-0.23357
r_down	SPLS_'s	-0.236353
r_down	WAG_'s	0.432848
r_down	WAG_$	-0.0474856
r_down	V_'s	-0.142383
r_down	COP_'s	0.0523254
r_down	BIIB_'s	0.637375
r_down	GLW_$	-0.193859
r_down	SPG_'s	-0.592379
r_down	OXY_'s	-0.186209
r_down	FCX_'s	-0.450708
r_down	COF_$	0.348992
r_down	MJN_'s	-0.478551
r_down	CMCSA_2	-0.0709044
r_down	APC_n't	0.748622
r_down	MMM_stocks	0.0164267
r_down	PEP_'s	-0.244651
r_down	COST_stock	-0.208524
r_down	TXN_shares	-0.400869
r_down	BSX_'s	-0.1383
r_down	NKE_'s	0.141889
r_down	GCI_'s	0.193323
r_down	NOC_'s	-0.0165244
r_down	PBCT_'s	-0.140926
r_down	EA_'s	0.0455235
r_down	AA_jobs	0.224476
r_down	TWX_$	0.206841
r_down	SBUX_'s	0.390112
r_down	LOW_stocks	0.400845
r_down	MDLZ_'s	-0.272408
r_down	FITB_lower	0.620642
r_down	DVN_'s	-0.0646439
r_down	ADBE_close	0.297872
r_down	FLR_'s	0.197825
r_down	AMGN_stocks	-0.112592
r_down	GPS_'s	0.135294
r_down	DFS_stocks	0.621994
r_down	ADBE_stocks	0.249602
r_down	V_stocks	0.13402
r_down	NKE_stocks	-0.159145
r_down	AMGN_'s	0.242685
r_down	MCO_'s	0.150959
r_down	ABT_'s	-0.0778105
r_down	APC_$	-0.442667
r_down	MU_$	-0.169093
r_down	HSP_'s	0.276233
r_down	TXN_'s	-0.809575
r_down	AMD_chip	-0.25014
r_down	DHI_'s	0.011687
r_down	LEN_'s	-0.616026
r_down	BRCM_stocks	0.351758
r_down	HON_$	-0.193083
r_down	PHM_stocks	-0.117905
r_down	FDX_2010	-2.07406
r_down	NVDA_stocks	-0.31994
r_down	LEN_stocks	-0.0610573
r_down	DD_'s	0.111384
r_down	ADBE_after	0.388597
r_down	PRU_stocks	0.252753
r_down	BRCM_after	-1.0808
r_down	SWN_shares	-0.745771
r_down	UNH_'s	0.172214
r_down	CELG_stocks	-0.762629
r_down	DHR_$	0.169649
r_down	FDX_stocks	0.580198
r_down	NKE_rise	-0.484299
r_down	LUV_deal	-0.06576
r_down	V_shares	-0.806869
r_down	SWN_gains	0.257418
r_down	FDX_'s	0.123486
r_down	HUM_'s	0.0832394
r_down	BSX_focus	0.266317
r_down	MU_stocks	-0.12444
r_down	SLB_gains	0.592958
r_down	ZION_$	-0.0276548
r_down	CBS_'s	0.174595
r_down	MDT_focus	0.111094
r_down	MDT_stocks	0.803201
r_down	NOV_lead	1.04505
