2	***CATEGORICAL***	r_up	r_down
r_up	***BIAS***	-0.167214
r_up	KSS_advisories	0.0963866
r_up	BLK_'s	0.415451
r_up	BBY_'s	0.331567
r_up	HD_'s	-0.135298
r_up	NVDA_'s	0.514504
r_up	HES_gains	0.196527
r_up	LMT_'s	-0.234322
r_up	MYL_$	0.572594
r_up	ALL_n't	0.12286
r_up	APOL_stocks	-0.596978
r_up	CMCSA_'s	-0.114084
r_up	BBY_data	0.335823
r_up	CCI_'s	0.280648
r_up	OXY_stocks	-0.625797
r_up	TJX_surprises	0.365046
r_up	ANF_'s	0.0851389
r_up	JCP_stocks	-0.157917
r_up	APOL_'s	-0.0198054
r_up	TJX_advisories	0.365046
r_up	JCP_'s	0.0644291
r_up	M_stocks	0.312195
r_up	LOW_'s	0.0215812
r_up	MET_$	0.384415
r_up	KSS_surprises	0.0963866
r_up	PG_'s	-0.131661
r_up	AMD_'s	-0.255667
r_up	CME_'s	-0.421748
r_up	WLP_'s	-1.35502
r_up	CVX_$	0.438625
r_up	PRU_$	0.0477116
r_up	AET_'s	0.649488
r_up	AIG_$	-0.020718
r_up	CL_'s	0.001747
r_up	CVX_stocks	-0.177817
r_up	MDT_$	-0.189499
r_up	USB_'s	-0.0821197
r_up	WYNN_watch	-0.194635
r_up	WFC_'s	0.0392593
r_up	ORCL_'s	0.0920171
r_up	VZ_'s	0.119222
r_up	T_'s	0.017652
r_up	NBR_stocks	-0.683212
r_up	F_stocks	-1.43336
r_up	VLO_energy	-0.136094
r_up	AIG_'s	-0.0700065
r_up	F_'s	-0.501527
r_up	BA_'s	0.0134078
r_up	ANF_biggest	-0.316838
r_up	MCD_'s	-0.0843023
r_up	CRM_'s	0.201306
r_up	TXN_rally	1.32473
r_up	TSO_stocks	-0.23742
r_up	MET_'s	0.208591
r_up	A_'s	0.276687
r_up	CHK_gas	1.27361
r_up	SNI_'s	-0.18293
r_up	GIS_'s	0.148832
r_up	KO_2.4	0.0370509
r_up	EMC_$	0.252844
r_up	MRO_$	-0.774591
r_up	KO_'s	0.238143
r_up	COF_'s	0.0182288
r_up	EMR_'s	-0.168013
r_up	BBT_'s	0.204298
r_up	BK_gains	1.56354
r_up	HAL_stocks	0.686494
r_up	LUV_higher	-0.735516
r_up	CAM_stocks	-0.411588
r_up	CHK_stocks	-0.0251855
r_up	RAI_'s	-0.147118
r_up	HBAN_down	-0.857503
r_up	DOW_'s	-0.24255
r_up	PNC_$	0.479572
r_up	EMC_'s	-0.0124411
r_up	HAL_$	-0.415823
r_up	BIG_'s	-0.759034
r_up	MRK_n't	0.282842
r_up	HUM_$	0.464925
r_up	V_'s	0.0779307
r_up	COP_'s	-0.116652
r_up	BIIB_'s	0.201578
r_up	GLW_$	0.117004
r_up	GME_'s	0.08963
r_up	SYMC_$	0.0510219
r_up	COP_$	-0.292872
r_up	D_'s	0.868101
r_up	DPS_'s	-0.114077
r_up	COST_stock	0.48009
r_up	BSX_'s	0.473102
r_up	NKE_'s	0.271541
r_up	GCI_'s	-0.281808
r_up	AA_higher	0.0754602
r_up	TWX_$	-0.0815669
r_up	SBUX_'s	-0.0602875
r_up	APC_back	0.887759
r_up	COST_data	0.48743
r_up	LLY_'s	0.126803
r_up	MDLZ_'s	0.0577052
r_up	DVN_'s	0.399202
r_up	FLR_'s	-0.126535
r_up	HSY_'s	-0.606313
r_up	SLB_'s	-0.0630618
