2	***CATEGORICAL***	r_up	r_down
r_up	***BIAS***	0.104304
r_up	KSS_advisories	0.0827184
r_up	APOL_after	0.379514
r_up	BLK_'s	0.220914
r_up	BBY_'s	-0.0364917
r_up	HD_'s	0.113593
r_up	UPS_'s	0.655323
r_up	M_'s	-0.0713671
r_up	COST_'s	0.0880539
r_up	LUV_stocks	-0.126549
r_up	COST_sales	-0.904661
r_up	AMAT_gains	0.860653
r_up	ROST_surprises	0.146772
r_up	OXY_stocks	-0.0626264
r_up	HES_stocks	0.0464975
r_up	HIG_focus	0.162292
r_up	ANF_stocks	-0.19515
r_up	FDX_outlook	-0.625693
r_up	JCP_stocks	0.349131
r_up	CMG_stocks	0.499936
r_up	ROST_advisories	0.146772
r_up	M_stocks	-0.188266
r_up	LOW_'s	0.0391849
r_up	MET_$	0.391219
r_up	KSS_surprises	0.0827184
r_up	PG_'s	-0.429478
r_up	URBN_stocks	-0.121733
r_up	NDAQ_'s	-0.0566359
r_up	CME_'s	-0.648638
r_up	AKAM_surprises	0.437764
r_up	PNC_'s	0.0421482
r_up	X_'s	0.453117
r_up	ICE_'s	1.31827
r_up	BK_after	-0.914222
r_up	CVX_$	-0.0213034
r_up	LMT_military	-1.58007
r_up	PRU_$	-0.274661
r_up	AET_'s	-0.169108
r_up	CSCO_advisories	0.45869
r_up	AIG_$	-0.487296
r_up	RF_'s	-0.390746
r_up	URBN_$	-0.156751
r_up	CVX_stocks	-0.225377
r_up	CSCO_surprises	0.45869
r_up	AKAM_advisories	0.437764
r_up	MDT_$	-0.0540769
r_up	WFC_'s	0.0536571
r_up	ORCL_'s	0.430422
r_up	F_sales	0.633912
r_up	T_'s	-0.0770673
r_up	IBM_'s	-0.477902
r_up	FSLR_energy	-0.383965
r_up	M_$	0.0797804
r_up	VLO_energy	-0.14299
r_up	USB_banks	-0.0103355
r_up	F_'s	-0.180225
r_up	XOM_stocks	-0.0843245
r_up	NBR_energy	0.2546
r_up	AVP_n't	0.317798
r_up	UNH_'s	-0.117284
r_up	DD_'s	0.575628
r_up	TRV_'s	-0.320215
r_up	SBUX_'s	-0.804287
r_up	OMC_'s	-0.141187
r_up	ABT_'s	-0.176144
r_up	LLY_'s	-0.0781582
r_up	UTX_'s	0.0402114
r_up	MMM_'s	-0.100952
r_up	FDX_$	-1.10553
r_up	BSX_'s	0.163068
r_up	M_sales	0.322628
r_up	EXC_$	0.671253
r_up	PEP_$	-0.773111
r_up	BMY_focus	0.62488
r_up	AMGN_'s	-0.201295
r_up	LLY_stocks	0.176675
r_up	PM_$	0.0337085
r_up	MMM_$	0.237866
r_up	RF_stocks	0.0483754
r_up	LLY_focus	0.283649
r_up	VLO_sector	-0.025399
r_up	PRU_focus	-0.191301
r_up	TSO_stocks	0.0292731
r_up	GIS_advisories	-0.247982
r_up	WYNN_$	-0.314011
r_up	MET_'s	0.0263962
r_up	GIS_surprises	-0.247982
r_up	ADBE_focus	-0.303821
r_up	KO_$	0.758225
