2	***CATEGORICAL***	r_up	r_down
r_up	***BIAS***	-0.220994
r_up	BLK_'s	0.534962
r_up	BBY_'s	-0.158842
r_up	HD_'s	-0.0813384
r_up	HES_gains	0.360967
r_up	M_'s	-0.032335
r_up	LUV_'s	0.339762
r_up	LUV_stocks	0.0597138
r_up	AMAT_stocks	-0.292567
r_up	APOL_stocks	-0.180662
r_up	COST_sales	-0.0802802
r_up	CMCSA_'s	-0.387578
r_up	BBY_view	0.324577
r_up	BBY_data	1.85389
r_up	VLO_gains	0.348764
r_up	HES_stocks	0.185151
r_up	HIG_focus	0.764863
r_up	BBBY_retail	0.658757
r_up	BBY_stocks	-0.254747
r_up	CMG_stocks	-0.536084
r_up	JCP_'s	0.218495
r_up	M_stocks	-0.286179
r_up	LOW_'s	0.237823
r_up	PG_'s	-0.473573
r_up	AMD_'s	0.103796
r_up	CSCO_but	0.674803
r_up	SJM_surprises	0.213784
r_up	NVDA_7	0.0158573
r_up	CME_'s	-0.190122
r_up	PNC_'s	0.553432
r_up	X_'s	0.142249
r_up	ICE_'s	0.665284
r_up	NDAQ_after	0.0968103
r_up	WLP_'s	-0.246233
r_up	CVX_$	0.498824
r_up	PRU_$	-0.301017
r_up	AET_'s	0.0579119
r_up	AIG_$	-0.0507705
r_up	RF_'s	-0.00120795
r_up	KEY_'s	-0.189598
r_up	SJM_advisories	0.213784
r_up	CI_'s	-0.426474
r_up	CL_'s	0.0641561
r_up	CVX_stocks	-0.645435
r_up	CSCO_shares	1.05047
r_up	NDAQ_fall	0.304343
r_up	ALL_surprises	0.191493
r_up	MDT_$	-0.45127
r_up	ALL_advisories	0.191493
r_up	WFC_'s	0.160408
r_up	ORCL_'s	0.229414
r_up	F_sales	0.346265
r_up	VZ_'s	-0.218511
r_up	T_'s	0.518466
r_up	NBR_stocks	-0.478837
r_up	MUR_stocks	-0.792285
r_up	AVP_'s	-0.412464
r_up	AIG_'s	0.151626
r_up	FSLR_stocks	0.476888
r_up	USB_banks	-0.214059
r_up	F_'s	0.0692131
r_up	XOM_stocks	0.316354
r_up	XOM_energy	-0.162343
r_up	BA_'s	-0.0944289
r_up	MU_shares	-0.0886297
r_up	MCD_'s	-0.0137364
r_up	CRM_'s	0.101491
r_up	TXN_rally	0.0255438
r_up	JWN_stocks	-0.166552
r_up	NKE_surprises	0.435975
r_up	ADBE_surprises	-0.0934366
r_up	PEP_$	-0.553278
r_up	AA_shares	0.137548
r_up	ADBE_shares	-0.448975
r_up	NKE_advisories	0.435975
r_up	CHK_gas	0.817486
r_up	SNI_'s	-1.40989
r_up	KO_billion	-0.390907
r_up	LLY_stocks	-0.141594
r_up	ADBE_advisories	-0.0934366
r_up	APC_gains	0.291906
r_up	DRI_'s	-0.256893
r_up	KO_$	-0.180018
r_up	MRO_$	-0.424813
r_up	KO_'s	0.215037
r_up	PCG_$	0.276984
r_up	MTB_'s	0.18521
r_up	BK_gains	0.741357
r_up	UTX_'s	0.321045
r_up	HAL_'s	-0.175909
r_up	HAL_stocks	0.170482
r_up	SLB_$	-0.000955452
r_up	USB_stocks	0.818407
r_up	CHK_stocks	-0.132587
r_up	DOW_'s	0.116315
r_up	PNC_$	0.361529
r_up	HBAN_after	0.0361026
r_up	CF_'s	-0.142207
r_up	WAG_'s	0.135031
r_up	LLY_n't	-0.740875
r_up	COP_'s	-0.180153
r_up	GME_'s	-0.284998
r_up	TWX_'s	-0.0150428
r_up	OXY_'s	0.0894297
r_up	SYMC_$	0.153675
r_up	COP_$	-0.04535
r_up	LOW_rise	0.311076
r_up	PEP_'s	0.0699774
r_up	TXN_shares	-0.055184
r_up	BSX_'s	0.101119
r_up	COST_after	0.806405
r_up	GCI_'s	-0.0651333
r_up	CVS_$	-0.535291
r_up	AA_higher	0.197507
r_up	NOC_'s	0.0825482
r_up	PBCT_'s	0.269338
r_up	EA_'s	-0.269813
r_up	SBUX_'s	0.305735
r_up	LOW_stocks	-0.214399
r_up	TWX_data	0.0623251
r_up	COST_up	0.921063
r_up	DVN_'s	0.443983
r_up	STI_stocks	0.0815426
