2	***CATEGORICAL***	r_up	r_down
r_up	***BIAS***	-0.157213
r_up	BLK_'s	0.0320026
r_up	BBY_'s	0.1977
r_up	HD_'s	-0.115465
r_up	NVDA_'s	0.320695
r_up	LMT_'s	-0.290085
r_up	M_'s	-0.0810972
r_up	M_retail	0.396028
r_up	COST_'s	0.0595659
r_up	COST_surprises	0.196623
r_up	CMCSA_'s	-0.39968
r_up	BBY_view	0.321028
r_up	VLO_stocks	0.439311
r_up	COST_advisories	0.196623
r_up	COST_stocks	-0.385679
r_up	HES_stocks	-0.000821092
r_up	HIG_focus	0.630639
r_up	ANF_stocks	-0.200057
r_up	ANF_'s	0.0942544
r_up	FDX_outlook	0.714647
r_up	JCP_'s	0.0533656
r_up	CSX_stock	0.144968
r_up	M_stocks	0.128849
r_up	MET_$	0.000299584
r_up	PG_'s	-0.275077
r_up	CSCO_rise	-0.175118
r_up	AMD_'s	0.0145906
r_up	NDAQ_'s	-0.345564
r_up	CME_'s	0.248319
r_up	X_'s	0.142406
r_up	ICE_'s	0.380641
r_up	WLP_'s	-0.198873
r_up	MMM_watch	-0.550446
r_up	STI_'s	-0.0865977
r_up	PRU_$	-0.791165
r_up	AET_'s	0.532462
r_up	AIG_$	-0.0585891
r_up	RF_'s	-0.193503
r_up	KEY_'s	-0.153877
r_up	WFM_shares	-0.211824
r_up	CI_'s	-0.522309
r_up	ICE_higher	0.198207
r_up	CVX_energy	0.0329808
r_up	CL_'s	0.302382
r_up	STX_'s	0.796323
r_up	CSCO_shares	1.15888
r_up	CSCO_after	-0.659184
r_up	USB_'s	-0.175502
r_up	WFC_'s	0.134176
r_up	VZ_'s	0.0823358
r_up	MUR_stocks	-0.445081
r_up	HIG_stocks	0.364097
r_up	M_$	0.0820405
r_up	SNDK_shares	-1.13049
r_up	SNDK_after	-0.613942
r_up	AIG_'s	-0.175424
r_up	USB_banks	-0.266242
r_up	F_'s	-0.0377817
r_up	MCD_'s	-0.325928
r_up	VLO_rally	0.0651395
r_up	CRM_'s	0.2245
r_up	NKE_profit	0.458699
r_up	MET_'s	0.583998
r_up	QCOM_gain	0.144842
r_up	FDX_focus	-0.351614
r_up	LLY_stocks	-0.630504
r_up	APC_gains	0.379722
r_up	KO_'s	0.0261331
r_up	PCG_$	0.492414
r_up	EMR_'s	-0.00528604
r_up	BBT_'s	-0.0442871
r_up	HBAN_'s	0.567089
r_up	FHN_sector	0.469498
r_up	UTX_'s	0.0722057
r_up	CAH_'s	-1.05704
r_up	SPLS_futures	-0.462313
r_up	APC_stocks	0.381882
r_up	BK_'s	0.224348
r_up	SPLS_biggest	-0.0133683
r_up	HAL_stocks	0.613614
r_up	CAM_stocks	-0.415198
r_up	USB_stocks	0.220233
r_up	CHK_stocks	-1.2262
r_up	CMA_stocks	0.134186
r_up	DOW_'s	0.285531
r_up	PNC_$	-0.0508656
r_up	EMC_'s	-0.365765
r_up	SPLS_gaining	-0.0133683
r_up	SLB_stocks	-0.0808014
r_up	MCK_'s	-0.819354
r_up	SPLS_'s	-0.0123915
r_up	HBAN_after	-0.0497743
r_up	CF_'s	-0.0657744
r_up	BIG_'s	0.297919
r_up	MRK_n't	0.208396
r_up	RRC_'s	-0.0446048
r_up	COP_'s	-0.00450938
r_up	BIIB_'s	0.203636
r_up	GLW_$	0.565812
r_up	MMM_$	0.117336
r_up	AA_'s	-0.0123771
r_up	COP_$	0.265113
r_up	APC_n't	-0.712059
r_up	PEP_'s	0.177763
r_up	COST_stock	0.210611
r_up	BSX_'s	0.0745049
r_up	PBCT_'s	0.105955
r_up	EA_'s	0.248747
r_up	LOW_stocks	0.315251
r_up	COST_up	0.275536
r_up	COST_data	0.0191138
r_up	BIIB_stocks	0.197964
r_up	LLY_'s	0.122629
r_up	MDLZ_'s	0.476324
r_up	STI_stocks	0.199044
r_up	GPS_'s	-0.00115238
r_up	MDLZ_stock	0.305467
r_up	HSY_'s	-0.489419
r_up	DFS_stocks	-0.634092
r_up	SLB_'s	0.128521
r_up	GILD_focus	0.519947
r_up	CHK_'s	-0.0538973
r_up	AXP_lower	-0.103953
r_up	ADBE_stocks	-0.0203021
r_up	WIN_$	-0.136119
r_up	USB_$	-0.207012
r_up	BBT_$	-0.297261
r_up	PAYX_focus	-0.557565
r_up	NKE_stocks	0.151574
r_up	AMGN_'s	-0.377908
r_up	MCO_'s	0.0725377
r_up	ABT_'s	0.111876
r_up	AEP_$	-0.0885286
r_up	CHK_$	-0.0316206
r_up	POM_$	-0.857324
r_up	QCOM_lead	0.317941
r_up	JOY_surprises	-0.056251
r_up	LEN_declining	0.772533
r_up	TXN_'s	0.048182
r_up	EA_$	0.536264
r_up	BRCM_shares	0.0214622
r_up	RAI_$	-1.02484
r_up	AMD_stocks	-0.0561053
r_up	HON_$	-0.0621329
r_up	PHM_stocks	0.00591509
r_up	NVDA_stocks	0.424472
r_up	PRU_'s	0.0576515
r_up	PHM_'s	0.0419201
r_up	JOY_advisories	-0.056251
r_up	BRCM_'s	0.00472231
r_up	DHR_$	-0.367617
r_up	FDX_stocks	-0.213893
r_up	CELG_'s	0.0463005
r_up	BHI_'s	-0.67652
r_up	FDX_'s	-0.151086
r_up	HUM_'s	-0.0361289
r_up	ABT_$	-0.0733488
r_up	PRU_insurers	-0.405154
r_up	GME_stocks	-0.517412
r_up	CBS_'s	-0.233591
r_up	MU_up	-0.0756476
r_up	BMY_stocks	0.0524761
r_up	BLK_firms	-0.310258
r_up	GT_'s	0.181546
r_up	AMD_rise	-0.0185738
r_up	PG_3	-0.0545461
r_up	FDO_focus	-0.158241
r_up	MON_stocks	0.144699
r_up	VNO_'s	-0.491165
r_up	TXN_sector	-0.10948
r_up	ADBE_'s	0.0963125
r_up	NOV_stocks	-0.470091
r_up	HCBK_'s	-0.968821
r_up	OXY_up	-0.216263
r_up	TSO_'s	-0.185386
r_up	MU_loss	-1.38982
r_up	OXY_$	-0.737017
r_up	MU_'s	0.21924
r_up	SCHW_'s	0.290999
r_up	LLY_$	-0.37207
r_up	BMY_$	0.275226
r_up	BTU_stocks	-0.526717
r_up	AXP_$	-0.0969715
r_up	TXN_$	0.250086
r_up	GPS_surprises	0.04256
r_up	GPS_advisories	0.04256
r_up	TXN_tech	-0.0207485
r_up	AA_stocks	-0.537763
r_up	CAT_'s	0.374246
r_up	HAR_'s	1.14388
r_up	TXN_gains	0.392188
r_up	TXN_close	0.772046
r_up	PETM_'s	-0.0521325
r_up	DD_$	-0.0811117
r_up	RF_stocks	0.0332492
r_up	JCP_sales	-0.286284
r_up	TWC_'s	-0.659849
r_up	EMC_gains	0.446679
r_up	NOC_tanker	-0.014099
r_up	HBAN_banks	-0.0851243
r_up	STI_banks	-0.173958
r_up	BK_$	0.216478
r_up	HON_'s	-0.0430072
r_up	ABT_2	-0.178949
r_up	MA_stocks	-0.0535442
r_up	CPB_'s	-0.406671
r_up	KO_stocks	-0.0721262
r_up	MA_'s	0.244265
r_up	SNDK_'s	0.181153
r_up	NEM_$	-0.194316
r_up	PCLN_stocks	0.306793
r_up	KEY_$	0.521404
r_up	VIAB_'s	0.202682
r_up	EMR_stocks	-0.814051
r_up	ADM_stocks	0.185574
r_up	ADM_oil	0.123684
r_up	EQR_'s	0.0452992
r_up	DF_focus	0.634935
r_up	CSC_stocks	0.372137
r_up	DF_stocks	0.163425
r_up	THC_stocks	0.876245
r_up	PCG_'s	-0.182728
r_up	M_shares	-0.0220022
r_up	PCLN_'s	0.102432
r_up	QCOM_$	0.270018
r_up	AES_$	-1.11771
r_up	SBUX_$	-0.386335
r_up	DE_'s	-0.0920739
r_up	BRCM_$	0.235044
r_up	KSS_'s	0.371195
r_up	SJM_'s	0.92935
r_up	QCOM_gains	0.446702
r_up	CCL_stocks	-1.32274
r_up	ORCL_$	-0.0345244
r_up	CVS_'s	-0.0617705
r_up	INTC_'s	-0.084119
r_up	JOY_watch	-1.00717
r_up	ORCL_stocks	-0.308036
r_up	ORCL_gain	0.972602
r_up	EBAY_'s	0.19136
r_up	ORCL_tech	-0.590967
r_up	BMY_5	-0.474106
r_up	DIS_'s	0.173961
r_up	COP_energy	-0.722135
r_up	NVDA_tech	-0.354844
r_up	MAT_'s	0.234355
r_up	HOT_'s	-0.0117049
r_up	DFS_$	-0.129128
r_up	TXN_gain	-0.908103
r_up	AXP_'s	-0.0195286
r_up	TIF_futures	0.574209
r_up	LOW_$	-0.0877487
r_up	GE_'s	-0.0949799
r_up	DE_$	0.398044
r_up	MON_watch	0.193839
r_up	GILD_'s	-0.246058
r_up	MO_stocks	0.0634796
r_up	K_stocks	1.62425
r_up	CSX_focus	-0.352409
r_up	DTE_'s	0.786854
r_up	NKE_$	-0.639211
r_up	M_focus	-0.296361
r_up	GPS_$	-0.622574
r_up	TGT_rise	0.205621
r_up	NFLX_gaining	0.0252328
r_up	NE_stocks	0.393957
r_up	NFLX_biggest	0.388331
r_up	FFIV_stocks	0.200699
r_up	STJ_$	-0.789962
r_up	XOM_'s	-0.0342931
r_up	NFLX_declining	0.0252328
r_up	INTC_slips	1.07116
r_up	JOY_'s	-0.785444
r_up	NOV_$	0.203606
r_up	STI_$	-0.329021
r_up	TSO_energy	-0.112315
r_up	CVX_'s	-0.0293829
r_up	MO_$	0.30099
r_up	SO_$	0.183082
r_up	HES_shares	-0.179828
r_up	NTRS_'s	-0.588213
r_up	MTB_$	-0.149706
r_up	STT_'s	0.0663792
r_up	NOC_$	-0.0147764
r_up	CVC_$	0.523996
r_up	ETN_'s	-0.197243
r_up	LRCX_stocks	0.0953701
r_up	MDLZ_food	0.34545
r_up	TSN_'s	0.0108077
r_up	WM_'s	0.179778
r_up	SNDK_$	-0.924296
r_up	ALTR_stocks	-0.524603
r_up	TXN_retreat	-0.305389
r_up	BLK_$	0.406833
r_up	HOG_$	-0.777982
r_up	AMAT_sector	-0.454166
r_up	COF_focus	0.0283658
r_up	ALTR_'s	1.10191
r_up	AXP_fall	-0.737565
r_up	HPQ_gains	0.406137
r_up	HPQ_stocks	0.318851
r_up	INTC_stocks	-0.660445
r_up	JNPR_shares	0.421793
r_up	IBM_stocks	0.0350183
r_up	ETR_'s	0.147498
r_up	BBBY_'s	0.0459846
r_up	XRX_$	0.130374
r_up	GPS_shares	0.322627
r_up	PEP_stocks	0.0561975
r_up	WLP_1	0.916371
r_up	DD_stock	-0.773807
r_up	TRV_500	-0.01768
r_up	XOM_gains	1.26398
r_up	WDC_surprises	-0.333544
r_up	HAL_focus	-0.0695177
r_up	WDC_advisories	-0.333544
r_up	YHOO_'s	-0.502669
r_up	NSC_'s	0.0419066
r_up	HAL_oil	-0.116669
r_up	JNJ_'s	-0.312793
r_up	INTC_shares	1.25329
r_up	X_advisories	0.333345
r_up	JNPR_'s	0.151019
r_up	AMD_$	0.0892693
r_up	NFLX_rise	0.685297
r_up	X_surprises	0.333345
r_up	BIG_futures	-0.131085
r_up	PFE_'s	-0.233919
r_up	CMCSA_n't	-0.00241553
r_up	DE_focus	-0.132693
r_up	SYK_$	0.184369
r_up	JWN_'s	-0.215363
r_up	COF_rise	-1.25633
r_up	HON_22	0.493883
r_up	ZION_stocks	0.122468
r_up	EA_16	0.462085
r_up	ALL_stocks	-0.723951
r_up	NVDA_chips	-0.136139
r_up	BHI_$	-0.509557
r_up	JDSU_stocks	0.327053
r_up	JDSU_gaining	0.206245
r_up	LNC_gaining	0.0321976
r_up	DOW_after	0.154314
r_up	LNC_biggest	0.0321976
r_up	WYNN_stocks	0.00923476
r_up	LNC_declining	0.0321976
r_up	MA_n't	0.545098
r_up	AA_gains	0.0400957
r_up	AA_after	0.148244
r_up	VLO_prices	0.389518
r_up	AA_end	-0.485262
r_up	JWN_sector	0.176707
r_up	GPS_sector	0.137749
r_up	BBBY_focus	-0.905311
r_up	RTN_$	0.303354
r_up	JWN_fall	-1.38624
r_up	KSS_but	0.116697
r_up	NEM_stocks	0.256784
r_up	LUV_traffic	0.557473
r_up	AA_surprises	0.052619
r_up	AA_rise	0.361009
r_up	AA_advisories	0.052619
r_up	LNC_8217	0.434892
r_up	SCHW_n't	0.96157
r_up	HST_'s	-0.73605
r_up	BLK_8217	0.0959108
r_up	EBAY_$	0.694519
r_up	WMB_$	-0.0685878
r_up	TIF_'s	0.201623
r_up	CSCO_gains	0.0850943
r_up	CCL_watch	1.41858
r_up	JBL_'s	0.0841776
r_up	NE_gains	0.397897
r_up	EOG_stocks	-0.0637567
r_up	CVS_10	-0.212193
r_up	RHT_watch	-0.467222
r_up	WAG_profit	-0.0855404
r_up	COF_50	-0.162356
r_up	WAG_20	-0.0299913
r_up	BMY_higher	1.23862
r_up	CAG_'s	0.159936
r_up	MO_stock	0.491355
r_up	IP_$	-0.0220822
r_up	CVC_n't	-0.0571245
r_up	TXN_focus	0.775224
r_up	GCI_surprises	0.126752
r_up	GCI_advisories	0.126752
r_up	GLW_'s	-1.10219
r_up	ETFC_'s	-0.162519
r_up	JCP_$	0.580188
r_up	LOW_30	0.282537
r_up	CNX_'s	-0.252531
r_up	HES_oil	-0.104159
r_up	JNJ_$	-0.0289878
r_up	BA_787	-0.441656
r_up	EXC_$	0.237717
r_up	CHK_fall	-0.337171
r_up	HRB_stocks	-0.22445
r_up	BCR_$	0.033013
r_up	CVS_focus	-0.0612423
r_up	UNH_$	0.152907
r_up	MS_'s	0.129859
r_up	NFX_stocks	0.0853904
r_up	NFX_lead	-0.228295
r_up	WMT_'s	0.283776
r_up	MS_n't	-0.0599078
r_up	TRV_$	0.137636
r_up	COP_among	0.208561
r_up	COST_$	0.324743
r_up	COST_6	0.0632924
r_up	PEG_$	0.244928
r_up	GE_5	0.073703
r_up	CVX_drop	-0.434651
r_up	MS_stocks	-0.189002
r_up	TGT_'s	-0.393087
r_up	FLR_focus	-0.597718
r_up	BLK_stock	0.610174
r_up	EA_gains	0.207255
r_up	GE_$	-0.141943
r_up	DRI_watch	-0.149833
r_up	DISCA_'s	-1.33036
r_up	RF_market	-0.776173
r_up	DNR_stocks	0.0803963
r_up	NFLX_10	-0.159303
r_up	SPLS_$	-1.03112
r_up	SBUX_week	0.166189
r_up	FITB_rally	0.379985
r_up	TRV_gains	0.295906
r_up	GNW_gains	0.547176
r_up	BEN_'s	1.26408
r_up	INTC_rally	0.522407
r_up	IVZ_'s	-1.06341
r_up	GE_n't	0.261458
r_up	D_$	-0.018579
r_up	AXP_gain	1.52473
r_up	DIS_deal	0.0118272
r_up	NEM_dollar	-0.469119
r_up	IR_'s	0.167654
r_up	TGT_3	0.730422
r_up	CRM_rise	0.148241
r_up	WM_$	-0.164106
r_up	LOW_gain	0.266034
r_up	HD_gain	0.7652
r_up	EA_after	-0.565204
r_up	JWN_focus	0.600202
r_up	AFL_stocks	-0.20508
r_up	MCO_gaining	-1.55091
r_up	WLP_shares	-0.0604504
r_up	VZ_shares	0.274507
r_up	M_end	0.0443188
r_up	ADBE_2.4	0.35419
r_up	HD_retail	-0.337903
r_up	GNW_gain	-0.780984
r_up	XRX_surprises	-0.241454
r_up	HAS_$	-0.124449
r_up	ESRX_$	0.0616352
r_up	STT_bank	0.635373
r_up	HAL_gains	0.11672
r_up	FDX_18	0.183493
r_up	FDX_profit	0.435889
r_up	HAS_'s	-0.0716019
r_up	CVS_2012	0.0884191
r_up	INTC_gains	0.990789
r_up	COP_top	0.95527
r_up	MCO_$	0.756298
r_up	ACE_$	0.359983
r_up	HPQ_2012	0.0379813
r_up	CB_focus	0.195314
r_up	DOW_8217	-0.316263
r_up	CHK_lower	-0.540351
r_up	INTC_higher	0.85349
r_up	LM_$	0.800773
r_up	CVX_market	-0.886288
r_up	BLK_n't	0.221293
r_up	CELG_$	-0.209007
r_up	AXP_back	0.194209
r_up	EA_tech	0.161742
r_up	TXN_``	0.00191505
r_up	TXN_''	0.00191505
r_up	LO_stocks	0.704384
r_up	AXP_rally	0.896192
r_up	KR_watch	-1.05163
r_up	NE_'s	0.775044
r_up	BAC_'s	0.110639
r_up	VLO_up	0.231778
r_up	LEN_loss	-0.425851
r_up	XLNX_stocks	-0.0272052
r_up	C_stocks	-0.396166
r_up	C_$	-0.687114
r_up	TWX_profit	-0.106404
r_up	MA_33	0.144674
r_up	TXN_lead	-0.040426
r_up	HBAN_rise	-0.182345
r_up	FSLR_2011	-0.413511
r_up	ADSK_watch	-0.0776122
r_up	BMY_watch	0.67948
r_up	CSC_$	-0.901098
r_up	KMX_$	-0.0867375
r_up	VLO_focus	0.577319
r_up	TSO_declining	0.698301
r_up	ANF_sector	-0.841282
r_up	NBR_$	-0.287063
r_up	DISCA_11	0.357047
r_up	LLL_$	0.420987
r_up	ZION_rally	0.107391
r_up	DOW_2009	-0.146354
r_up	PLL_watch	0.872773
r_up	VZ_stocks	-0.162126
r_up	MCK_$	0.117229
r_up	LEN_fall	-0.540846
r_up	M_higher	0.439078
r_up	M_edge	0.0864563
r_up	TIF_sector	0.0293908
r_up	CCL_100	0.154953
r_up	HD_27	0.308771
r_up	NRG_'s	-0.0912501
r_up	BTU_advisories	0.167958
r_up	BTU_surprises	0.167958
r_up	PFE_10	0.463749
r_up	LO_n't	-0.0342974
r_up	ANF_52	0.0116687
r_up	M_fall	-0.68452
r_up	ANF_mixed	-0.833676
r_up	JWN_mixed	-0.233446
r_up	STX_stocks	-0.169152
r_up	TXN_results	0.0712161
r_up	SRCL_'s	-0.00393566
r_up	C_'s	-0.583943
r_up	GS_'s	0.41197
r_up	CHK_2010	-0.544629
r_up	VLO_4	0.096047
r_up	TXN_3	-0.0608496
r_up	AXP_rise	0.766412
r_up	AGN_stocks	-0.192665
r_up	MTB_stocks	-0.187814
r_up	MRO_47	0.194556
r_up	WY_$	-0.556957
r_up	ECL_$	-0.530597
r_up	JNPR_$	0.175816
r_up	ZION_focus	0.0806797
r_up	MS_$	0.794425
r_up	PCG_nuclear	-0.0056207
r_up	YHOO_tech	-0.839448
r_up	TIF_2.5	0.352859
r_up	CPB_12	-0.00803728
r_up	GME_watch	-0.0160928
r_up	TGT_3.7	-0.142045
r_up	HD_14	-0.171931
r_up	SYY_biggest	-0.0562061
r_up	SYY_declining	-0.0562061
r_up	SYY_gaining	-0.0562061
r_up	MSI_$	0.102759
r_up	ADP_2009	0.550835
r_up	UNP_'s	0.0167859
r_up	HPQ_after	-0.412523
r_up	JCP_movers	0.532781
r_up	CME_after	-0.550374
r_up	KO_lower	-0.0242717
r_up	TXT_earnings	-0.158708
r_up	STX_tech	0.22942
r_up	WDC_$	-0.525366
r_up	MMM_2012	-0.121999
r_up	TGT_11	0.471368
r_up	PCLN_$	-0.212916
r_up	MAT_10	-0.493071
r_up	SBUX_stories	0.16103
r_up	VFC_stocks	0.0932835
r_up	JCI_10	-0.343988
r_up	SWN_lead	-0.0766461
r_up	AXP_2010	-0.514745
r_up	HPQ_rally	0.324819
r_up	VZ_13	0.262362
r_up	XOM_n't	2.11217
r_up	CLF_~	0.0331528
r_up	YUM_~	0.0331528
r_up	OXY_2nd	-0.52991
r_up	MDT_59	-0.0182066
r_up	MDLZ_2	-0.0759272
r_up	JNJ_2011	-0.422409
r_up	AET_futures	0.0222342
r_up	RF_financial	1.25435
r_up	NEM_watch	0.218159
r_up	AKAM_$	0.269986
r_up	MET_quarterly	0.325854
r_up	XOM_2012	0.0428451
r_up	CVS_16	0.0719827
r_up	SCHW_market	-0.00540416
r_up	COV_2013	0.0158749
r_up	COV_6	0.0158749
r_up	COV_3	0.0158749
r_up	MDT_11	-0.00521934
r_up	MRO_30	-0.382505
r_up	ORCL_2012	0.580186
r_up	FDX_1.1	-0.0351799
r_up	BMY_focus	0.231054
r_up	HAL_61	-0.352706
r_up	ABT_36	-0.0288544
r_up	UNH_21	0.486508
r_up	HD_5	-0.303905
r_up	WAG_7.8	-0.295529
r_up	COF_shares	-0.0754462
r_up	JWN_jobs	1.38021
r_up	EXC_12	-0.244069
r_up	MDT_19	-0.203974
r_up	CVX_6.8	0.0134988
r_up	MCK_151	0.0134988
r_up	CAT_15000	0.0229442
r_up	MCO_14,000	0.0270238
r_up	MCD_14,000	0.0270238
r_up	HUM_44	0.44312
r_up	TGT_120	-0.171206
r_up	FDX_1.4	0.0185043
r_up	LO_11	-0.287706
r_up	MCO_37	0.559375
r_up	UTX_2.63	-0.0853988
r_up	WHR_6th	0.258165
r_up	TSN_21	-0.167066
r_up	CAG_4.95	0.16182
r_up	LEN_65	-0.302609
